ind;time;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full;area;height;width;diameter
0499palmer_sem5_num10;95;41.565586265428074;44.36809056423664;28.464282239446554;38.404245590436226;75.38417342527922;46.79282380771053;44.08708453547648;124.84230906231018;135.3956571233926;4763745.0;3237.5;1949.0;2462.795154846166
0501palmer_sem5_num11;95;37.96402753267017;42.67394959651317;26.864760782352466;29.19220296798479;74.05992836339249;43.330406015647256;41.56917748316704;123.9689191578952;135.31221359695172;5195256.0;3421.0;2007.0;2571.923578771651
0503palmer_sem5_num12;95;36.77229193470955;41.56923036317989;27.973739057821067;34.34927806561429;66.30538079959818;43.33870181129959;40.34954704687868;124.3540461082714;134.1361191480558;4961899.0;3339.5;1980.5;2513.500749898494
0505palmer_sem5_num13;95;39.24449775958277;40.40519989679088;28.60254984484633;27.189382919565965;63.39846095426189;41.95810086256442;39.90928160275955;125.83189089625948;133.7106842104073;5010177.5;3496.0;1947.5;2525.6857970534197
0507palmer_sem5_num14;95;39.23720801542545;38.346302621714436;27.882787762702872;48.67295299526632;71.16589518381848;42.60776908106793;38.16382706091;126.82101883567732;133.33312116861453;5015946.5;3341.5;2014.5;2527.1444913217674
0509palmer_sem5_num15;95;44.58992359310307;40.95842956674096;31.324120654223552;39.76520125843889;67.70610299864299;47.283713554964564;42.26860670446985;127.93728241955395;133.22667046383413;5177393.5;3542.5;2009.0;2567.479198843907
0511palmer_sem5_num16;95;43.49536032514765;51.17455169508251;27.79080294879555;32.31628063559971;87.57662699613165;51.70942985477068;50.56765101066658;122.16181435753364;138.13297143859302;5057806.5;3338.5;2034.0;2537.650017663512
0513palmer_sem5_num17;95;43.23096562335733;43.619600270320255;27.708975107406157;32.530233365547275;80.78859304585876;47.542275348324004;43.8891362192851;125.73282214370731;135.76098810991374;5717703.0;3592.5;2111.0;2698.1408561267754
0515palmer_sem5_num18;95;34.582790417495715;34.55306427143881;26.418110102690267;38.37957464529338;58.54834673302703;37.74570098502987;33.37826659085639;126.9027111685268;131.84613091698094;5221148.5;3622.5;2015.5;2578.324442983697
0517palmer_sem5_num19;95;41.72850091513515;40.349577470978815;28.501443231324266;70.24665946159232;69.95738997959336;46.006328596282536;40.38986202473424;127.2935185481858;133.31854683660612;4634499.5;3154.0;2020.0;2429.1470849083703
0519palmer_sem5_num20;95;37.42712994380377;39.09887321105046;27.46486499831893;38.775037801329;65.25652301737624;41.21726124176653;38.30777950998512;125.77172891680807;133.42778714203726;5249949.0;3494.0;2053.5;2585.428553978533
0521palmer_sem5_num21;95;32.43351770850314;26.753771192430182;27.83019525026287;84.60729686332819;45.47424145735129;32.7205121776366;26.03205385009204;130.1325914994095;128.31054024580231;4695475.5;3288.5;1914.0;2445.087735428599
0523palmer_sem5_num22;95;52.7683769686183;60.20867429269085;29.353500916174774;27.602471729592565;97.78636930827749;60.9517527658921;60.775785238554924;121.47666725098007;141.33291156332982;4806107.5;3174.0;2025.5;2473.704545468743
0525palmer_sem5_num23;95;38.868809444201844;37.76739126161951;27.92301586400464;35.36878811434565;67.82508865944385;41.106350189091614;37.526160691964435;126.90785086400959;133.24513915393834;5128868.5;3316.0;2013.0;2555.440498414524
0527palmer_sem5_num24;95;45.8597407910475;49.30950581688825;29.706603746068645;34.09053360545502;79.22224368447795;52.02869454780881;49.53651481907265;124.28565236686713;136.86225744482277;5282830.0;3418.0;2021.5;2593.5114917514998
0529palmer_sem5_num25;95;45.59499001082778;49.336819508691825;28.880305596071377;38.75935140839576;80.9485875217176;52.21022220475172;49.31466926592799;124.18537864014908;137.01943418098176;5112528.5;3433.0;1978.5;2551.366207009985
0531palmer_sem5_num26;95;42.51226728380375;46.762283619749695;28.8938203060261;37.54200413231193;82.23011135503451;49.38996313402704;46.396507030688745;123.98279189514963;136.42606476475612;5088588.0;3309.5;1958.0;2545.3862206177328
0533palmer_sem5_num27;95;41.384680750811036;43.53833139300136;27.963942325469368;37.228585602789344;73.2154475872793;46.267987076074846;43.23288826862438;125.26872390153721;134.99372421090644;4940125.0;3352.0;2029.5;2507.976377111254
0535palmer_sem5_num28;95;37.42271162697328;32.73814394212273;28.134361567801303;51.371965616160345;58.225750450909175;38.36371954645449;32.67645472634703;129.03974627858926;130.93074770399818;5250275.0;3379.0;2103.0;2585.504786524513
0537palmer_sem5_num29;95;46.71510632412238;44.22512078940096;29.67635468383773;31.05818180449748;75.53520003164884;48.956517786866996;45.305816353828966;127.02631620879184;135.180144422372;5192419.5;3417.0;2065.5;2571.20447811598
0539palmer_sem5_num30;95;39.30518721738338;35.799187692586905;27.201423221752826;43.03324488416522;63.88214734292893;40.61253256374407;35.754208521201285;128.1051420161358;132.45555105612507;4795793.5;3486.0;1934.5;2471.070546519525
0541palmer_sem5_num31;95;38.56476602776746;42.51114664189201;30.205239651632404;31.500680237503282;58.99480287979644;44.18036865597697;41.81226425925746;124.90853877832329;133.52646101431696;4738131.0;3284.5;1924.0;2456.1701906811522
0543palmer_sem5_num32;95;39.124877814982156;44.81888799143303;28.40722193207054;32.251910321187694;70.79123174697997;45.92708777954393;43.85094175865879;123.74717799628836;135.1799260493187;4905722.0;3307.5;2015.0;2499.159890354625
0545palmer_sem5_num33;95;46.178366480012464;40.90347479566395;29.938325331483803;32.81856075790576;74.93968570344144;49.11219016926192;42.6414476054188;128.51289304491672;133.98023599118224;4799462.5;3262.0;2017.0;2472.002203060795
0547palmer_sem5_num34;95;38.94726993810625;36.56229503499644;28.19271199704173;50.102761488680194;65.63735218084885;41.582880004949295;36.47441621955155;127.67054321952305;132.42439799260185;5343193.0;3487.0;2091.0;2608.287297369915
0549palmer_sem5_num35;95;36.68200339294751;36.26587283046022;28.542796700325926;72.87087630649216;63.200797646399096;40.48888515703979;35.6304561607037;127.0458327047726;131.92013732088085;4908819.0;3332.5;1952.5;2500.02021876828
0551palmer_sem5_num36;95;40.84777319432249;43.26286444802528;28.099715146810713;41.11666416112885;71.73129891252336;45.91941916313115;42.67299125674566;125.25465568984673;134.7314487921575;5230095.5;3573.0;2017.5;2580.5276024958357
0553palmer_sem5_num37;95;45.96630599542747;53.88422713518792;28.22035491434616;35.23425981578943;88.56977311943348;54.926972845882005;53.412196073011216;121.9738785707847;138.95742305921613;5221438.0;3450.5;2031.5;2578.3965415396137
0555palmer_sem5_num38;95;41.51225651826583;42.36708951307335;28.857499480125078;45.00819376403189;70.44249124066613;46.686490085542154;42.246670778240045;126.14597331767551;134.21778409458219;5106657.0;3432.5;2006.0;2549.899159497141
0557palmer_sem5_num39;95;40.691861969377634;38.72294916040389;31.17469341897411;41.887436683087394;56.949225207902;42.82495812830108;39.144944261077534;127.5644284230072;132.08395930688314;5138696.5;3434.0;2006.0;2557.883646466354
0559palmer_sem5_num40;95;50.6619099888513;51.654753608348635;29.147491195527447;36.70127346410898;90.58715182760338;58.38799797393985;53.04325528005801;125.32831564536491;137.91578985439014;5069952.0;3464.0;2015.0;2540.720401493859
0561palmer_sem5_num41;95;37.18599484815453;38.20640753391781;27.660187736179534;42.71703366883183;59.07069113843376;40.45013401517335;37.38453216355421;126.21352251003742;132.89215849506522;4852017.0;3359.5;1983.5;2485.511937199495
0563palmer_sem5_num42;95;45.66364090410572;42.40507010203417;27.517758082552085;39.37992602837117;83.18055384630287;49.88988131712372;43.44390555713298;127.44830349838682;135.35250365463585;5954219.0;3624.5;2239.5;2753.3670574090334
0565palmer_sem5_num43;95;45.00485625272349;53.378704468105276;28.983653260838967;28.138028537668127;83.11666128663477;53.64990652792397;52.96583294405535;122.00373623710402;138.1719371120608;4847046.5;3405.5;1977.5;2484.232916911964
0567palmer_sem5_num44;95;41.37372392365603;39.14436765212253;30.04555425529817;46.634568621363385;64.63043742619057;44.09418329841989;39.588433413915645;127.52816499768824;132.69485938708058;5032654.0;3440.0;2007.5;2531.3581368184828
0569palmer_sem5_num45;95;43.00161707675663;48.86040137294613;28.473158106970512;33.83087907571185;80.1397943154216;50.364097531403246;48.41243819760541;123.27564002537413;136.8297827273044;4981263.0;3419.0;1996.5;2518.399679083669
0571palmer_sem5_num46;95;42.270368103139404;42.348216860779935;29.433935208238932;47.87134571620099;71.81425404133958;47.6396831996781;42.60458723668758;126.32994281530009;134.1404113980558;5466408.5;3737.5;2014.0;2638.1901856128743
0573palmer_sem5_num47;95;41.383155333935754;42.39494190822568;29.485200038321565;39.7410669898525;68.07402082313828;45.50776829743531;42.283111547197386;125.88277467834169;134.15237677054114;4859082.5;3394.5;1929.5;2487.296535276745
0575palmer_sem5_num48;95;40.458195180306454;34.1583250917058;29.33619221031227;46.309717830746145;59.97025588781186;41.444325596069724;34.94251440212133;129.63502895456628;131.21261545682225;4910187.5;3411.5;1977.0;2500.3538979091572
0577palmer_sem5_num49;95;40.715667609819306;42.92096924276254;28.55115123912479;36.143197888360255;67.81904770739554;44.50307191273545;42.44054751066929;125.22921177468164;134.66431919849887;4992469.5;3406.0;1967.5;2521.2317464407643
0579palmer_sem5_num50;95;39.15709874767778;39.2677471216596;28.06086612842257;61.81352749798765;69.9416195327288;43.774181706859075;38.910869856264455;126.64460352778895;133.2508709170694;5454595.0;3464.0;2115.5;2635.336753060256
0581palmer_sem5_num51;95;47.80821960136207;47.14877191738049;29.29297134076233;50.8932353771501;84.54966514860592;54.303617319326925;48.310195268409494;126.21756367019329;136.1894410056355;4587446.5;3329.0;1923.0;2416.795509206411
0583palmer_sem5_num52;95;43.087275671879254;36.226062156070796;28.203655788418388;24.19650137624609;69.13764179250093;43.89840020175149;37.35297270088877;129.43938857426662;132.78169674209002;4922594.0;3453.5;1979.0;2503.522072115265
0585palmer_sem5_num53;95;40.45770134548076;45.02956059253648;28.07231557138134;26.913685779010983;63.79139486885281;46.428977526055114;44.07720346274904;124.4578118204154;134.97146837570335;5149000.0;3470.0;2084.5;2560.446985516589
0587palmer_sem5_num54;95;39.011168720667456;36.50596896458404;28.44097196191936;44.365576711422996;60.9571283061081;41.186458523889506;36.43489455752013;127.87809361797069;132.14043184290296;5404108.0;3526.0;2098.0;2623.1032961792816
0589palmer_sem5_num55;95;37.26661313893115;33.63858372821065;28.722430811459173;44.64746687184137;55.976144915935535;38.73681299702818;33.44546384816064;128.62418644538778;130.9615344177568;4921774.5;3403.5;1949.5;2503.293922634007
0591palmer_sem5_num56;95;37.42857674768528;32.43869476690021;29.159906125899358;52.60796996165178;53.9134768509649;38.357224381092365;32.50524894278337;129.20223101854558;130.3133197107632;4906755.0;3501.5;1971.5;2499.4895064599923
0593palmer_sem5_num57;95;40.18375291373889;43.32294017883426;28.38008679106688;59.32491550374468;72.12611565432567;47.1241023737125;42.79220358321307;125.16853107958414;134.4367413141536;4963307.5;3407.0;2015.5;2513.8417777249565
0595palmer_sem5_num58;95;35.61086683887727;29.34372663012525;28.768419204971728;69.85321380349096;49.20551126417463;35.841932784384525;29.205846808633922;130.1462429898515;129.20250581281894;5156837.5;3490.5;2007.0;2562.395374756087
0597palmer_sem5_num59;95;41.200599294450015;43.80036428921292;28.727936466598635;67.08707197193155;68.79482940760471;47.16969438062721;43.298031346863276;125.48034891556574;134.28003254524953;4642624.0;3352.0;1906.5;2431.2902813113237
0599palmer_sem5_num60;95;40.198377144456884;42.717127999676926;27.711637263572594;40.354498247274776;70.73410129008343;45.543086096083094;42.1910166575113;125.34066455321718;134.60062384741673;5348921.5;3418.5;2109.0;2609.684685358855
0601palmer_sem6_num1;110;36.673018134736665;37.11987297538556;26.70360533828498;66.20163949385781;69.15749986236428;41.18945742842803;36.35832836399227;126.43560458555478;133.0184566219809;4804182.0;3285.0;1963.5;2473.221663359749
0603palmer_sem6_num2;110;29.912620008159923;22.69246036379437;24.498393134339018;97.74746948443115;56.93885863399312;30.131741212420998;21.969526755705594;130.66015734759708;128.23878838743335;5323732.0;3425.0;2039.0;2603.5308236946385
0605palmer_sem6_num3;110;38.68477888679127;38.80531014461664;25.829852747944003;37.96761653290528;78.19259450532405;42.38508067866161;38.33221742483069;126.0862533595735;134.5341217102623;5141878.0;3343.5;1997.0;2558.6439642123755
0607palmer_sem6_num4;110;29.27248780874522;25.4979245834294;25.07290129031672;73.25048456547506;48.31923759794164;30.048576153322173;24.094965333598925;129.14539873045422;128.84700446939786;5110115.5;3434.5;1987.5;2550.7647233287553
0609palmer_sem6_num5;110;35.24411238040869;34.35469054667747;27.23244515920854;65.20262642541944;60.18471546921442;37.98949361683654;33.51294823023341;127.34519287869014;131.6403784483235;5340638.0;3394.0;2070.5;2607.574199028948
0611palmer_sem6_num6;110;40.49762545470538;41.488701265443005;27.35806005912565;44.960550330164295;76.76656806436421;45.6892772652759;41.19781312730401;125.89100522322501;134.57544416150083;5688350.5;3648.5;2087.5;2691.2128988960817
0613palmer_sem6_num7;110;43.21404180259732;41.67324669296215;28.66626277893845;64.30081510359885;76.86600346081723;47.15022032743639;42.13046265397357;127.05465458644169;134.29918044768758;5435826.0;3472.5;2090.5;2630.782485490071
0615palmer_sem6_num8;110;34.461019597898456;26.997469730084624;27.85334872188592;80.15295223737834;52.43735930228655;34.51402130368156;26.90984289887068;130.89333114064368;128.70201702531403;5483477.5;3422.5;2062.5;2642.303314549977
0617palmer_sem6_num9;110;37.131207898294505;37.1445449031646;29.001123064856767;58.47905754965282;60.35517308925159;40.570097143792;36.626101360800384;126.90570345182678;131.9546887083537;4923935.5;3350.5;1985.5;2503.840966368491
0619palmer_sem6_num10;110;36.439969389770376;38.36612974567254;27.39037550487027;47.88019118487607;62.65401863656566;40.50675950568343;37.32873207653632;125.76458371729031;133.20439119394302;5079110.0;3320.0;2013.0;2543.01434056764
0621palmer_sem6_num11;110;36.12592722503911;32.306487423369326;30.040110203828178;69.58340940232542;48.579027641023906;37.3131518430899;32.15087144230587;129.05169385933235;129.72300826430762;5073159.5;3436.0;1960.0;2541.5243872055044
0623palmer_sem6_num12;110;43.14493821204886;44.83381179146907;27.15578163768761;44.88076743119281;84.71362504241384;48.43182513698589;44.9585658143149;125.05405296653852;136.36035462750357;5930040.5;3693.5;2101.0;2747.783999205405
0625palmer_sem6_num13;110;39.8715651977976;38.56635442375822;27.59886325081911;34.917473404407104;67.89348575881638;43.0837032948054;38.516945689557254;127.00267100550647;133.30623894992488;5652383.5;3713.0;2152.0;2682.6849550696193
0627palmer_sem6_num14;110;38.32754552277228;37.95340808352054;28.121896248747678;30.857731922740264;63.32331945267787;40.71851248103707;37.46689465762279;126.66982953065286;133.02812405498568;4992423.5;3355.0;1945.5;2521.1794272590914
0629palmer_sem6_num15;110;36.81486856250238;36.52671533591482;24.605963178644718;51.92757315989903;81.73127827161615;41.52542341475038;35.919205289826174;126.55280532674946;133.77052189629813;5581517.5;3500.5;2088.0;2665.8168470049513
0631palmer_sem6_num16;110;40.0599386891742;38.02769153951064;26.324664042118396;40.06660231378646;78.23589875170343;43.67839212827061;38.08923491715261;127.19701948247676;133.9761408888002;4860595.0;3400.5;1924.5;2487.706634899191
0633palmer_sem6_num17;110;33.21130020504796;34.740096439317114;26.185812367675037;70.9893521239987;61.918949581500215;37.36069344313737;33.333482046505594;126.16637317628997;131.99945827364272;4875805.5;3185.0;1989.0;2491.575668376617
0635palmer_sem6_num18;110;39.05619300018185;38.16859123890161;27.01841627255973;71.1129254781587;73.17479658853675;42.29838111136218;37.883574341234215;126.856208754832;133.5301151352983;5403035.0;3446.0;2036.0;2622.8335769206724
0637palmer_sem6_num19;110;36.49599139601604;30.191258101523623;29.02010958179081;70.50372944407623;52.16778072521093;37.06551031999932;30.209503309096927;130.139531847799;129.4911395199417;4813454.5;3260.5;1999.0;2475.616554180321
0639palmer_sem6_num20;110;37.002228064536574;34.704639424618925;29.42909104999805;63.95283702573246;52.808835886808225;38.67255412346878;34.466225272370146;127.93927332632116;131.01989194719218;4707291.0;3233.0;1919.0;2448.16413829083
0641palmer_sem6_num21;110;33.975923678813075;29.90338256044546;29.19461135477012;73.21636586253813;42.915528257139506;34.51474353971052;29.23349912917056;129.3802956148306;128.97273700592652;5042082.0;3384.5;1954.5;2533.7280398677794
0643palmer_sem6_num22;110;35.98032741386831;27.841605940495416;29.934844967375497;90.13677412042507;53.51208675557312;36.177187885532646;28.306349362176288;131.17434841041992;128.13960269202715;4939654.5;3292.5;2016.5;2507.833047444964
0645palmer_sem6_num23;110;35.69281028433578;34.223097794924676;31.5127552851678;72.0519749689589;45.03264824993261;38.07585474524671;33.75196893831058;128.18368172543606;129.60113699614763;5144121.0;3436.5;1996.0;2559.2378196650416
0647palmer_sem6_num24;110;35.00588621130031;37.32364329009287;26.98618168035977;64.69283747013488;62.96445354365746;39.97117897193159;36.12349216867976;125.6230197211058;132.86882309869998;5227315.5;3305.5;2081.0;2579.84138601466
0649palmer_sem6_num25;110;33.347920536992184;32.7202889726964;28.98870301368743;69.19917840783978;43.495681730368034;36.12938096104545;31.637013510762447;127.66176941427082;129.8460479631678;5241973.5;3677.0;2053.5;2583.461844116689
0651palmer_sem6_num26;110;38.33936347740773;33.97723913171185;29.51454653887535;35.855549102056024;56.175107481370546;39.39329901279695;34.135858924781864;128.9366548782698;130.98934437350613;4683625.5;3236.0;1899.5;2442.0014505394793
0653palmer_sem6_num27;110;40.44014938992503;39.430086808085946;29.413502148064946;41.81120034282617;63.180691123927964;43.6511627073032;39.40875710579853;126.97715382413529;133.05906611235528;5809328.5;3580.5;2178.5;2719.665060825953
0655palmer_sem6_num28;110;41.29382290176679;40.43069138886939;30.64114651530871;44.125378212032224;60.51227792497899;43.432943077168595;40.63983953323295;126.91009657413994;132.9919873031816;4865062.0;3316.0;1928.5;2488.839747974357
0657palmer_sem6_num29;110;48.67567650807045;46.918031856760514;29.89107446995787;34.97456450340186;82.48687826582079;52.6260080262561;48.50360997044261;126.45989701042663;136.2083511717878;5313564.0;3632.5;1992.5;2601.040928310712
0659palmer_sem6_num30;110;41.550178470448714;38.280696705565546;27.31057971709681;47.43186105149422;73.20834395022777;43.742572931594374;38.66236977936842;127.78716033551338;133.56264036551755;5619081.5;3574.5;2160.0;2674.777100935158
0661palmer_sem6_num31;110;37.54223768300251;30.2050453778272;28.84588387166184;70.03979101087678;60.45477954325557;37.96803986192856;30.659687998598017;130.50676194262553;129.87664870252658;5038283.5;3193.5;2039.5;2532.7538769304897
0663palmer_sem6_num32;110;39.55344164300379;34.32534828701118;28.08491055842447;51.19619404206874;70.64944822084557;41.128275290974;34.84967329531142;129.01183922974514;131.97606223869656;4869115.0;3327.0;1917.5;2489.6709817488745
0665palmer_sem6_num33;110;37.97114449648686;33.267358848643944;30.162566768986515;65.7080955811323;53.78134683760515;39.04006876071023;33.55566029776884;129.2104153440697;130.29822305941522;5637775.0;3548.0;2079.5;2679.2223561958745
0667palmer_sem6_num34;110;40.22783515954282;42.646851630343754;30.919264810006485;50.02383248718175;62.93933600915985;45.0647303897143;42.295568132627785;125.46765371877449;133.4986794456207;5196034.5;3381.0;2011.5;2572.119071448124
0669palmer_sem6_num35;110;34.50982119105675;32.474504230927565;25.62097650065451;43.591966852526944;61.0465172568073;35.9393239374552;31.52724332547996;127.67316300205532;131.67582807258603;5167800.0;3443.0;1994.0;2565.121021246297
0671palmer_sem6_num36;110;39.44059487665011;40.51964939592688;29.828076480922928;49.26066708349735;60.59906587650583;43.57380618501022;40.13516913446726;126.1304791498003;133.0890965684039;5236232.0;3458.5;2009.5;2582.047484197593
0673palmer_sem6_num37;110;51.30589356162111;46.22612382392765;33.247710104378264;29.42275197689691;69.83133736708379;53.45042258722873;48.71221439056514;128.16954142284544;134.5912081132734;5371950.5;3451.0;2146.5;2615.297023233837
0675palmer_sem6_num38;110;42.68686795159752;39.49757285617422;30.779602095419754;54.34550232522274;68.49111667810119;45.55667506366371;40.32494228729115;127.98693757880464;132.81224218753906;4864170.0;3327.0;1930.5;2488.5843520341564
0677palmer_sem6_num39;110;34.74809272272664;28.55711319138232;27.622793075839915;76.47645638775745;55.72869831945604;35.4779250456194;28.43366103089829;129.97336295183976;129.40042631050795;5377135.5;3578.0;2039.0;2616.541191271751
0679palmer_sem6_num40;110;35.736405895821754;34.66635849055215;29.56108031759515;74.82722353521635;53.22882327369783;38.48646134125742;34.022162899236505;127.66887336658004;130.6321366476392;5937834.5;3759.0;2082.5;2749.583491396485
0681palmer_sem6_num41;110;34.914879535480985;32.835049455515396;26.74721193210597;74.21133095716878;63.30685334010838;37.12774959580793;32.07833478142066;127.82519176532816;131.28857666873242;5538383.5;3526.5;2087.0;2655.4907593624675
0683palmer_sem6_num42;110;36.62036918279078;36.018327958088676;31.06573068253584;72.18588118188264;53.26287221457113;39.72538192149357;35.59877953531157;127.62324881743315;130.49014740033593;5330628.0;3505.0;2025.0;2605.2165794285042
0685palmer_sem6_num43;110;37.82688978226162;36.78504161261015;29.940181007626823;69.41644718879932;59.906853239107924;40.83684104618799;36.48001674788949;127.56531939008407;131.44397640564378;4689879.5;3211.0;1920.5;2443.615942955971
0687palmer_sem6_num44;110;38.27277887200862;35.9388371010482;30.217273335072516;68.36214848860713;57.776694883509855;40.327974849833495;35.89454826890896;128.1603607407653;131.07084020741144;5084253.0;3477.5;1957.0;2544.3015460962115
0689palmer_sem6_num45;110;39.17603005355251;35.74206129347222;28.739788663531126;67.96083413498728;64.26114167691642;41.168439316925905;35.88188948492762;128.33555154345578;131.81467703907518;5658237.5;3674.0;2079.5;2684.0683509932996
0691palmer_sem6_num46;110;35.24434315601358;37.73018060236897;28.66586579820128;71.26676996886138;62.484496896191686;40.36157504594492;36.650811929759605;125.88261499296793;132.1682691484795;5145090.0;3312.0;2014.0;2559.4776333607997
0693palmer_sem6_num47;110;34.61115982650226;28.034053261436505;27.7465671522516;71.53978236818945;51.552298737546955;34.864003919604976;27.876266661425497;130.23741459969617;129.1299019857411;5554053.5;3682.0;2035.0;2659.2238959741308
0695palmer_sem6_num48;110;38.6292383089744;31.61707104493537;33.595748801107746;89.11237031957269;45.40099590515349;38.961950467023904;32.528802087067234;130.8265070212879;128.0547245694423;4486987.0;3292.5;1848.0;2390.184607144407
0697palmer_sem6_num49;110;38.128646598161545;37.911876397647006;30.47037189553004;65.55479336634589;56.414777183672726;41.72695401555652;37.61104844462935;127.15146138622072;131.6298265825017;5048973.5;3405.0;1983.5;2535.456512792944
0699palmer_sem6_num50;110;42.088598357499855;36.55180907388;28.676383943939953;60.574247824462006;73.82069788060778;44.39509572416981;37.55712190727155;128.98597295581612;132.64575874946854;4851457.0;3346.5;1942.5;2485.370554999269
0701palmer_sem6_num51;110;35.23117023521494;29.718595079701558;28.421305264499413;63.7940421866173;53.3236809307724;35.678709449978214;29.53274419791492;129.87251203571356;129.55544498240027;5367292.5;3457.5;1978.5;2614.1565907403474
0703palmer_sem6_num52;110;44.32842853369289;35.475326750918185;31.23048182628868;46.15864685269866;64.51946450517949;44.81426131527537;37.40415607629001;130.62218742047742;131.45816524321899;5443704.5;3511.0;2042.0;2632.7036384670832
0705palmer_sem6_num53;110;37.80720305777065;33.88328500100266;32.60973425229125;76.28893366640064;45.0673152573649;38.65424717253825;34.189362765782946;129.11580304684372;129.28820366930873;4876365.0;3317.0;1924.0;2491.7408976841416
0707palmer_sem6_num54;110;40.17782232367826;35.815290943736855;30.87080293216504;74.9661660041105;60.121813117941244;41.12797460580572;36.316334650733225;128.97813956173337;130.99436746679856;5030948.5;3358.5;1935.5;2530.912677868195
0709palmer_sem6_num55;110;37.130521652946186;33.91715465282921;29.950586080903395;63.50560447281652;51.2061095902538;38.62016961259583;33.76860665986928;128.54002760134622;130.46642584611166;5149819.5;3440.0;1996.0;2560.64264147778
0711palmer_sem6_num56;110;40.79278387086699;37.74630014201921;29.996631836668385;58.440232202362616;64.13165601692515;43.19027744728178;38.15852866956352;128.0796524462662;132.18301923303204;5324139.5;3444.0;2069.0;2603.5880460421945
0713palmer_sem6_num57;110;40.94844586070946;34.25276204485485;28.614740734050045;62.923964872053524;69.19422466074678;41.71017248308955;35.183854029612306;129.72119480515988;131.65327018836518;5238667.0;3372.0;2067.5;2582.6420705428145
0715palmer_sem6_num58;110;42.98287818070146;36.0208053707281;31.322179360209628;72.35369521151338;67.51605812039821;44.020477336138065;37.38480614829084;130.03594030658402;131.4454806915027;4905781.5;3270.0;1902.0;2499.21846079597
0717palmer_sem6_num59;110;36.63368514258608;36.786970397191574;27.440684823264238;70.26543369165154;67.73797860222358;40.27697167969642;36.09330999449653;126.62643448666384;132.53190586133786;4857413.5;3267.0;1955.5;2486.8823498234874
0719palmer_sem6_num60;110;34.93210250241461;29.626949012782887;28.941659169631947;79.25783273162239;50.96784070657401;35.54242794659479;29.44472092783866;129.8033264457864;129.22769941916877;4982187.0;3352.5;1931.5;2518.564822047535
0721palmer_sem7_num1;125;40.34426566279648;42.059465385701984;20.797484022158105;31.301490789309373;100.39642000636476;45.24580156834358;41.353666333545945;124.77925718624692;137.50180056123372;5746454.5;3500.0;2175.5;2704.923864048028
0723palmer_sem7_num2;125;39.38364820055703;40.97799053870165;20.70242222727552;27.85210263123977;97.7622531887224;43.55068348576457;40.21516327021658;124.82425321064899;137.17670648105258;5976249.0;3697.0;2201.5;2758.443460860008
0725palmer_sem7_num3;125;38.43860452606869;40.22622977726171;22.088021371846146;26.028932188159004;89.65024635512287;42.61530388437581;39.25847836028064;124.97921525520569;135.96051905603318;5542929.0;3662.0;2095.0;2656.5876559658336
0727palmer_sem7_num4;125;31.30436551955714;29.187115915808487;21.427984152799358;34.987956996369036;72.94802122933447;33.69401161193031;27.78390265297061;127.52341718531515;132.00803703028174;5184480.5;3477.5;1999.0;2569.255273183884
0729palmer_sem7_num5;125;36.06208852936036;29.14929126200435;21.183925329164747;37.6824392129849;82.71092039801479;36.35176826774707;29.05298970908705;129.23532984378394;132.68118296216647;5472187.5;3595.0;2095.0;2639.580543937309
0731palmer_sem7_num6;125;29.120974627863887;25.75972510530229;21.466693387167627;39.46975908137942;62.694916448793656;29.51399476819311;23.99718188382985;128.45850449162654;130.39798100479237;5203683.5;3439.5;1986.5;2574.001403130929
0733palmer_sem7_num7;125;33.11800699932142;34.03763679544494;21.678778473040037;34.14816509188205;75.14908391319696;35.811347947410454;32.336071751129296;125.86868353171027;133.6265862809978;5329495.5;3439.0;2097.5;2604.84979424468
0735palmer_sem7_num8;125;31.964636442296644;27.056622323295198;23.543875853556266;58.567170553989534;60.714300659241715;32.42349337973703;26.2404827182998;128.99252342466474;130.46153438254174;5427248.0;3557.5;2064.5;2628.7101991335194
0737palmer_sem7_num9;125;33.15912602213348;26.88782828350368;23.2322303618597;56.44863147257842;70.4058242794146;33.80821673244067;26.358769706550827;129.6917058945252;130.76675223762138;5014773.5;3323.5;1957.0;2526.857231612689
0739palmer_sem7_num10;125;30.24493253219206;23.279011516941303;20.696720383574647;55.432843844121074;69.07921723603563;30.39401478703405;22.463598075933884;129.77251173981466;130.0924024779883;5749148.0;3654.5;2181.5;2705.531811006761
0741palmer_sem7_num11;125;36.30451976670361;29.122594181868767;23.23102495498795;40.91024252151657;77.4310541012479;37.09077009917976;29.190047654149623;129.72833318199562;131.89711395761924;5213158.0;3465.5;2009.0;2576.3537480820314
0743palmer_sem7_num12;125;47.652937141702786;52.669021055710715;23.04193021962454;27.33037703442314;114.10570891167013;53.05320676683034;52.55316792638549;122.17466188357702;141.6752057835838;6140987.5;3586.0;2178.0;2796.2355535611823
0745palmer_sem7_num13;125;35.58995729782693;27.09442614493743;24.19653606590873;53.80316188649304;71.13070305972407;35.751806297441945;27.26343974090971;130.64399221116014;130.65646050160876;5000993.0;3300.5;2029.5;2523.359171443755
0747palmer_sem7_num14;125;30.587425717023287;30.215147372530236;23.911545528329604;54.05727796248001;60.319604569116535;33.29262903058492;28.434050825907804;127.06574027665386;131.27491668183322;5259395.5;3405.5;2011.5;2587.753878394755
