ind;time;sst;firmeza;dominant_HSV;long_gradient;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full;RG_rate;RB_rate;SH_rate;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff;region_0_R;region_0_G;region_0_B;region_1_R;region_1_G;region_1_B;region_2_R;region_2_G;region_2_B;region_3_R;region_3_G;region_3_B;region_4_R;region_4_G;region_4_B;region_0_H;region_0_S;region_0_V;region_1_H;region_1_S;region_1_V;region_2_H;region_2_S;region_2_V;region_3_H;region_3_S;region_3_V;region_4_H;region_4_S;region_4_V;region_0_L;region_0_a;region_0_b;region_1_L;region_1_a;region_1_b;region_2_L;region_2_a;region_2_b;region_3_L;region_3_a;region_3_b;region_4_L;region_4_a;region_4_b;0_1_R_diff;0_1_G_diff;0_1_B_diff;0_2_R_diff;0_2_G_diff;0_2_B_diff;0_3_R_diff;0_3_G_diff;0_3_B_diff;0_4_R_diff;0_4_G_diff;0_4_B_diff;1_2_R_diff;1_2_G_diff;1_2_B_diff;1_3_R_diff;1_3_G_diff;1_3_B_diff;1_4_R_diff;1_4_G_diff;1_4_B_diff;2_3_R_diff;2_3_G_diff;2_3_B_diff;2_4_R_diff;2_4_G_diff;2_4_B_diff;3_4_R_diff;3_4_G_diff;3_4_B_diff;0_1_H_diff;0_1_S_diff;0_1_V_diff;0_2_H_diff;0_2_S_diff;0_2_V_diff;0_3_H_diff;0_3_S_diff;0_3_V_diff;0_4_H_diff;0_4_S_diff;0_4_V_diff;1_2_H_diff;1_2_S_diff;1_2_V_diff;1_3_H_diff;1_3_S_diff;1_3_V_diff;1_4_H_diff;1_4_S_diff;1_4_V_diff;2_3_H_diff;2_3_S_diff;2_3_V_diff;2_4_H_diff;2_4_S_diff;2_4_V_diff;3_4_H_diff;3_4_S_diff;3_4_V_diff;0_1_L_diff;0_1_a_diff;0_1_b_diff;0_2_L_diff;0_2_a_diff;0_2_b_diff;0_3_L_diff;0_3_a_diff;0_3_b_diff;0_4_L_diff;0_4_a_diff;0_4_b_diff;1_2_L_diff;1_2_a_diff;1_2_b_diff;1_3_L_diff;1_3_a_diff;1_3_b_diff;1_4_L_diff;1_4_a_diff;1_4_b_diff;2_3_L_diff;2_3_a_diff;2_3_b_diff;2_4_L_diff;2_4_a_diff;2_4_b_diff;3_4_L_diff;3_4_a_diff;3_4_b_diff;area;height;width;diameter;bcd;cd;dd
0021palmer_sem1_num11;35;4.9;83.45;1;-0.007447323;48.80372328;58.7708294;31.51026808;28.82087311;84.68215758;58.72922349;58.66622923;121.034932;139.2840656;0.830308345;1.549398127;0.340066979;-9.96710612;17.29345519;27.26056131;35.28304289;38.56797007;29.40064447;47.07630973;55.93262596;29.90099611;55.3454129;73.31928972;30.16426526;-11.79326684;-8.269103172;-20.06237001;-17.36465589;-17.38666376;-34.75131965;-0.500351642;-0.263269145;-0.763620787;39.54513002;39.82007718;29.6502063;38.1451448;41.79094147;26.23844154;46.27989654;55.59852844;28.47816199;53.40975524;68.99227696;29.48370951;55.77845677;72.42846872;33.38612225;12.85001997;21.49939878;45.2850874;26.81024064;62.99866188;43.86708124;38.49054533;112.7230655;56.51516723;39.05132602;136.1719675;68.9033814;27.11686742;90.880023;72.03273068;44.4787417;127.1871425;129.9141696;43.63082081;124.7015616;134.4609598;56.73577081;119.335355;142.424518;68.81000004;115.077653;148.1285025;72.12296654;118.7859135;141.6218628;1.399985216;-1.970864291;3.411764757;-6.734766526;-15.77845127;1.17204431;-13.86462523;-29.17219979;0.166496792;-16.23332675;-32.60839154;-3.735915946;-8.134751742;-13.80758697;-2.239720446;-15.26461044;-27.20133549;-3.245267965;-17.63331196;-30.63752725;-7.147680702;-7.1298587;-13.39374852;-1.005547518;-9.498560222;-16.82994028;-4.907960256;-2.368701522;-3.436191758;-3.902412737;-13.96022068;-41.4992631;1.418006163;-25.64052537;-91.22366675;-11.23007984;-26.20130605;-114.6725687;-23.618294;-14.26684746;-69.38062422;-26.74764328;-11.68030469;-49.72440365;-12.648086;-12.24108537;-73.17330561;-25.03630017;-0.30662678;-27.88136113;-28.16564944;-0.560780683;-23.44890196;-12.38821417;11.37367791;21.84304253;-15.51756345;11.93445859;45.29194449;-3.129349278;0.84792089;2.485580967;-4.546790278;-12.25702911;7.851787511;-12.51034849;-24.33125835;12.10948953;-18.21433291;-27.64422484;8.40122898;-11.70769324;-13.10495;5.366206544;-7.963558207;-25.17917924;9.623908568;-13.66754263;-28.49214573;5.915648013;-7.160902966;-12.07422923;4.257702024;-5.70398442;-15.38719573;0.549441469;0.802655241;-3.312966492;-3.708260554;6.506639661;1167988;1751;931;1219.476154;1.009544229;-0.025737532;-1.156882944
0023palmer_sem1_num12;35;4.2;113.2;1;-0.006873724;48.29152272;57.23045965;32.11718197;28.24123171;81.09021298;57.29123547;57.23887562;121.6867854;138.3763849;0.852098312;1.504241194;0.349567648;-8.93893693;16.17434076;25.11327769;38.25646176;43.87526603;30.41528692;47.80261535;56.66154602;31.33421256;49.20132459;62.56853569;29.07983511;-9.546153597;-1.398709237;-10.94486283;-12.78627999;-5.90698967;-18.69326966;-0.918925637;2.254377451;1.335451814;38.31657505;41.49971126;31.1403116;41.07147886;46.89160385;27.26398784;47.35195666;56.28089206;30.10746862;50.96719691;63.25774994;30.25239101;50.71147046;63.5063932;32.03360562;12.63083998;23.53007059;48.73432656;27.84688923;73.85121033;49.00942574;38.1232716;108.5100113;57.14861643;37.22865043;121.3089062;63.19460031;25.58378884;78.92941355;63.10189528;47.87570387;126.8595994;130.2090915;48.66967675;123.5554489;136.0955055;57.50881105;119.6071808;141.9261208;63.24787584;117.4612038;145.0000257;63.06051918;120.8920228;138.7412178;-2.754903811;-5.391892585;3.876323768;-9.035381619;-14.7811808;1.032842987;-12.65062187;-21.75803868;0.887920593;-12.39489541;-22.00668194;-0.893294017;-6.280477808;-9.389288214;-2.843480781;-9.895718058;-16.36614609;-2.988403175;-9.639991601;-16.61478935;-4.769617784;-3.61524025;-6.97685788;-0.144922394;-3.359513793;-7.225501136;-1.926137003;0.255726457;-0.248643256;-1.781214609;-15.21604925;-50.32113974;-0.275099181;-25.49243162;-84.97994075;-8.414289869;-24.59781045;-97.77883562;-14.46027375;-12.95294886;-55.39934296;-14.36756872;-10.27638237;-34.65880101;-8.139190687;-9.381761198;-47.45769588;-14.18517457;2.263100395;-5.078203219;-14.09246954;0.894621169;-12.79889487;-6.045983878;12.53948276;29.58059779;-5.953278853;11.64486159;42.37949266;0.092705025;-0.793972882;3.304150448;-5.886414;-9.633107183;7.252418612;-11.71702924;-15.37217197;9.398395618;-14.79093414;-15.1848153;5.967576592;-8.532126233;-8.839134301;3.948268164;-5.830615243;-14.57819908;6.09424517;-8.904520142;-14.39084242;2.663426144;-2.645712233;-5.739064783;2.145977006;-3.073904899;-5.55170812;-1.28484202;3.18490301;0.187356663;-3.430819026;6.258807909;1401955.5;1915;1033.5;1336.041296;1.039369572;-0.025366204;-1.108932623
0025palmer_sem1_num13;35;4.5;80.8;1;0.01338418;49.27790492;59.98791476;31.95438052;28.84163886;84.79762578;59.82981673;59.80949845;120.7709973;139.4117857;0.82843322;1.542489251;0.344784579;-10.71000985;17.3235244;28.03353424;35.92367934;45.45712611;28.83507778;48.61337413;59.55883733;31.23625044;54.61497824;69.72710525;30.06014723;-12.68969479;-6.001604116;-18.6912989;-14.10171122;-10.16826792;-24.26997914;-2.401172667;1.176103212;-1.225069455;44.37136489;49.88067933;33.56722634;38.73149719;46.43659737;25.92069315;47.25861429;58.36747361;29.37173127;53.52432791;67.32298257;29.69050489;54.70830148;69.08282006;33.51934639;13.48102442;26.24579406;51.0746899;29.56054336;74.94381237;48.46145752;39.14292786;112.0785023;59.54126329;37.56604379;129.8442942;67.22000146;24.66401844;81.64096072;68.65687151;51.06879551;126.0754771;130.7990894;48.07751688;122.7450482;136.3430279;59.56532007;118.4287357;143.0392215;67.24001665;116.2659872;147.104111;68.91000805;120.2679949;139.8862949;5.639867698;3.444081956;7.646533195;-2.887249395;-8.486794282;4.195495072;-9.152963022;-17.44230324;3.876721451;-10.33693659;-19.20214073;0.047879955;-8.527117093;-11.93087624;-3.451038123;-14.79283072;-20.8863852;-3.769811744;-15.97680429;-22.64622268;-7.598653241;-6.265713626;-8.955508957;-0.318773621;-7.449687193;-10.71534645;-4.147615117;-1.183973567;-1.759837489;-3.828841496;-16.07951895;-48.69801831;2.613232375;-25.66190345;-85.83270826;-8.466573396;-24.08501937;-103.5985002;-16.14531156;-11.18299402;-55.39516666;-17.58218162;-9.5823845;-37.13468995;-11.07980577;-8.005500426;-54.90048185;-18.75854393;4.896524922;-6.697148345;-20.19541399;1.576884075;-17.7657919;-7.678738164;14.47890942;30.43754161;-9.115608222;12.90202535;48.20333351;-1.436870058;2.991278635;3.330428878;-5.543938515;-8.496524552;7.646741318;-12.24013207;-16.17122114;9.80948984;-16.30502163;-17.84121253;5.807482195;-9.087205467;-11.48780319;4.31631244;-6.696193551;-19.16249977;6.479060963;-10.76108312;-20.83249117;2.477053317;-3.543266952;-7.674696585;2.162748523;-4.064889565;-9.344687982;-1.839259123;3.152926599;-1.669991397;-4.002007646;7.217816164;1158824;1718.5;960.5;1214.662616;1.032720581;-0.025736576;-1.147783874
0027palmer_sem1_num14;35;4.2;95.4;1;-0.049856307;55.37032632;66.35450307;33.34437702;26.81673851;89.96918567;66.66391563;66.67079589;120.3916419;141.1683136;0.842739639;1.661255496;0.298083384;-10.98417675;22.0259493;33.01012605;41.12684786;49.54162197;30.95198429;55.70239994;66.37858399;33.34415871;63.36013648;80.05579419;32.29880731;-14.57555207;-7.657736545;-22.23328862;-16.83696202;-13.6772102;-30.51417222;-2.392174426;1.045351406;-1.34682302;53.77938843;55.98061002;46.6819306;42.33704723;48.75018282;26.96758798;54.54921626;65.84984459;31.43130664;60.08984839;74.23196002;30.76770315;63.56090403;79.35481901;35.34699547;13.43491383;29.85831711;55.07122384;27.15508549;81.58564779;52.24476464;35.35379739;117.8584455;66.8849584;34.47774637;134.3284713;74.52891689;23.84286897;87.01874393;78.85720758;55.28287331;125.8917856;131.3539849;51.48069237;122.8061331;137.3962664;66.7900985;118.1117756;145.3242223;74.66643066;115.7377082;149.573985;79.65990138;119.3374546;142.3232489;11.4423412;7.230427207;19.71434262;-0.769827824;-9.869234565;15.25062396;-6.310459957;-18.25135;15.91422745;-9.781515601;-23.37420898;11.33493512;-12.21216902;-17.09966177;-4.46371866;-17.75280116;-25.4817772;-3.800115175;-21.2238568;-30.60463619;-8.379407496;-5.540632134;-8.382115432;0.663603485;-9.011687777;-13.50497442;-3.915688837;-3.471055643;-5.122858987;-4.579292321;-13.72017166;-51.72733068;2.826459201;-21.91888356;-88.00012837;-11.81373456;-21.04283254;-104.4701542;-19.45769305;-10.40795514;-57.16042683;-23.78598374;-8.198711894;-36.27279769;-14.64019376;-7.322660873;-52.74282353;-22.28415226;3.312216522;-5.433096141;-26.61244294;0.876051021;-16.47002584;-7.643958499;11.51092842;30.83970155;-11.97224918;10.63487739;47.30972739;-4.328290685;3.802180941;3.085652505;-6.042281569;-11.50722519;7.780010043;-13.9702374;-19.38355735;10.15407742;-18.22000015;-24.37702806;6.554331075;-10.96926401;-15.30940613;4.694357538;-7.927955835;-23.18573829;7.068424919;-12.17771858;-28.179209;3.46867857;-4.926982444;-7.876332158;2.374067381;-4.249762745;-12.86980287;-1.225678968;3.000973391;-4.993470715;-3.599746349;7.250736136;1096492;1642;948.5;1181.559715;1.065164618;-0.025857688;-1.154425066
0029palmer_sem1_num15;35;6;100;1;-0.025400332;51.40756773;64.81508398;31.92462901;30.68307033;93.2952691;64.63131854;64.38503693;119.206318;141.3558206;0.801508097;1.607818731;0.336457104;-13.40751626;19.48293872;32.89045497;35.25845238;45.01257253;27.08596609;49.30719927;64.06167391;29.93636837;58.50606184;75.10299909;30.99850418;-14.04874689;-9.198862571;-23.24760946;-19.04910138;-11.04132518;-30.09042656;-2.850402272;-1.062135818;-3.91253809;39.6208086;46.371383;29.26894757;40.21148759;52.206302;25.82400814;49.24614441;64.28893106;29.09998775;58.3658582;74.75173431;31.01065993;59.1864797;74.47711262;34.7764918;15.51584023;32.70616566;50.08941669;33.91206522;88.35237299;52.99046129;41.61508897;126.5531837;64.66532889;37.56922378;134.8430639;74.60770023;24.97062202;84.77508607;74.02313232;49.28652132;125.538977;131.4091504;52.1788203;120.4163516;138.7093451;64.33208447;115.7803417;146.0782487;74.71347716;114.6280203;149.4662317;74.42539697;119.5912641;141.2392368;-0.590678996;-5.834919;3.444939426;-9.62533581;-17.91754807;0.168959815;-18.7450496;-28.38035131;-1.741712365;-19.5656711;-28.10572962;-5.50754423;-9.034656814;-12.08262907;-3.275979611;-18.1543706;-22.54543231;-5.186651791;-18.97499211;-22.27081062;-8.952483656;-9.119713788;-10.46280325;-1.91067218;-9.940335294;-10.18818156;-5.676504045;-0.820621506;0.274621693;-3.765831865;-18.39622499;-55.64620732;-2.901044599;-26.09924874;-93.84701799;-14.5759122;-22.05338354;-102.1368982;-24.51828354;-9.454781788;-52.06892041;-23.93371563;-7.703023744;-38.20081067;-11.6748676;-3.657158551;-46.49069087;-21.61723894;8.941443205;3.577286917;-21.03267104;4.045865193;-8.289880194;-9.942371333;16.64446695;41.77809759;-9.357803431;12.59860176;50.06797778;0.584567902;-2.892298981;5.122625312;-7.300194642;-15.04556316;9.758635262;-14.66909831;-25.42695584;10.9109567;-18.05708127;-25.13887565;5.947712834;-9.830086347;-12.15326417;4.63600995;-7.368903664;-22.53465686;5.788331383;-10.75688663;-22.24657667;0.825087522;-2.529891705;-10.38139268;1.152321433;-3.387982962;-10.0933125;-3.810922428;4.839011959;0.288080186;-4.963243861;8.226994921;1200611;1693;982;1236.391883;1.046897509;-0.025698113;-1.242066285
0031palmer_sem1_num16;35;4.2;102.35;1;-0.025774565;57.86577173;67.84979227;32.571854;26.58414367;96.85740674;68.56673269;68.4588573;120.2746968;142.6147122;0.873784025;1.773375353;0.274686096;-9.984020537;25.29391773;35.27793827;44.81768406;51.96387562;28.99697511;60.17476673;70.2006452;31.91756518;58.85851832;72.8852906;31.3337128;-15.35708267;1.316248412;-14.04083425;-18.23676958;-2.684645402;-20.92141498;-2.920590068;0.583852379;-2.336737689;47.65493813;50.73419187;29.18659662;50.34265502;58.71238462;25.97650799;59.86923203;69.95214125;30.79838724;61.62455449;73.68314114;31.47388526;59.20697046;73.12219638;34.72479239;14.03016036;37.33266798;57.66874953;27.36886451;102.2726189;61.14887691;34.14765731;129.5313082;71.02397816;33.98297736;134.1436874;74.20998875;23.58589226;81.81219042;72.73407621;56.88674372;125.7462814;132.5328517;60.21789493;120.9334204;141.9823491;71.08708532;117.8212961;148.3355571;74.41956706;116.5687248;149.6194776;73.34657848;120.2199129;140.738756;-2.68771689;-7.978192746;3.21008863;-12.21429391;-19.21794938;-1.611790627;-13.96961637;-22.94894927;-2.287288641;-11.55203233;-22.38800451;-5.538195776;-9.526577016;-11.23975664;-4.821879257;-11.28189948;-14.97075653;-5.497377271;-8.864315442;-14.40981176;-8.748284406;-1.755322461;-3.730999892;-0.675498014;0.662261574;-3.170055124;-3.926405148;2.417584035;0.560944768;-3.250907134;-13.33870415;-64.93995095;-3.480127374;-20.11749695;-92.1986402;-13.35522862;-19.952817;-96.81101943;-16.54123922;-9.555731898;-44.47952245;-15.06532667;-6.778792802;-27.25868925;-9.875101249;-6.614112852;-31.87106848;-13.06111185;3.78297225;20.46042851;-11.5851993;0.164679951;-4.612379226;-3.186010598;10.56176505;47.71911776;-1.710098051;10.3970851;52.33149698;1.475912547;-3.33115121;4.812861083;-9.449497369;-14.2003416;7.924985384;-15.80270538;-17.53282334;9.17755667;-17.08662586;-16.45983476;5.526368561;-8.205904248;-10.86919039;3.112124301;-6.353208014;-14.20167213;4.364695587;-7.637128491;-13.12868355;0.713507478;1.243593121;-3.332481744;1.252571287;-1.283920478;-2.259493162;-2.398616823;7.596801134;1.072988582;-3.65118811;8.880721612;1208122;1731.5;963.5;1240.191327;1.017521709;-0.025690167;-1.228691886
0033palmer_sem1_num17;35;5.2;87.95;1;-0.03716009;46.374029;56.4049377;30.84586305;29.35843972;83.84980555;56.27352759;55.94853928;121.1002469;138.7778636;0.838439992;1.504397414;0.359125504;-10.0309087;15.52816595;25.55907465;37.65362075;46.32072598;28.07640714;46.12428683;57.22832552;28.999967;48.47931827;60.05268831;29.41032374;-8.470666081;-2.355031439;-10.82569752;-10.90759953;-2.824362792;-13.73196233;-0.923559861;-0.410356741;-1.333916602;46.69916955;51.19969792;39.45233654;38.45720923;48.25383388;25.90913004;45.00720099;56.1796456;27.45680296;48.90711513;60.57635823;28.23377232;49.67885526;60.26433907;33.20091438;17.72488746;36.83791462;51.17219067;31.97788414;80.38876113;50.35551622;38.58896114;113.3381987;57.19754901;35.43904883;120.2074417;60.50636425;23.24606312;69.13299624;59.92863005;50.8480486;125.1643342;132.0830303;49.58096125;121.6173069;137.4080352;56.87702374;118.5071808;142.9674966;60.30694991;118.0089748;144.4787482;60.04504956;122.146331;137.0409023;8.241960323;2.945864036;13.5432065;1.691968563;-4.979947688;11.99553358;-2.207945578;-9.376660313;11.21856422;-2.979685705;-9.064641149;6.251422162;-6.549991759;-7.925811724;-1.547672923;-10.4499059;-12.32252435;-2.324642281;-11.22164603;-12.01050518;-7.291784341;-3.899914142;-4.396712625;-0.776969359;-4.671654268;-4.084693461;-5.744111418;-0.771740127;0.312019164;-4.96714206;-14.25299668;-43.55084651;0.816674456;-20.86407368;-76.50028405;-6.025358339;-17.71416137;-83.36952712;-9.334173576;-5.52117566;-32.29508162;-8.756439376;-6.611077005;-32.94943753;-6.842032795;-3.461164695;-39.8186806;-10.15084803;8.73182102;11.25576489;-9.573113832;3.14991231;-6.869243071;-3.308815238;15.34289802;44.20520243;-2.731081038;12.19298571;51.0744455;0.5777342;1.267087346;3.547027241;-5.325004927;-6.02897514;6.657153376;-10.88446635;-9.458901311;7.155359372;-12.39571793;-9.19700096;3.018003215;-4.957872029;-7.296062486;3.110126135;-5.559461424;-10.72598866;3.608332131;-7.070712998;-10.46408831;-0.529024025;0.367132898;-3.429926171;0.498205996;-1.511251574;-3.16802582;-3.639150161;5.926594322;0.261900351;-4.137356157;7.437845896;1145220;1606;985.5;1207.53185;1.070787554;-0.025792653;-1.087616366
0035palmer_sem1_num18;35;5.2;88.55;1;-0.01664665;45.99819243;53.39827332;31.95986268;28.38634114;75.69751388;53.47056175;53.21731882;122.3532345;137.3482578;0.867945588;1.44368811;0.380548114;-7.400080895;14.03832975;21.43841065;34.21720087;37.58784184;28.76649825;46.4840127;54.13127749;31.99624821;49.11099824;61.83297221;28.5508994;-12.26681182;-2.626985547;-14.89379737;-16.54343565;-7.701694717;-24.24513037;-3.22974996;3.445348804;0.215598844;43.85113282;43.93183456;35.41921197;36.43600978;39.17141672;27.00227035;45.24110834;53.04708483;30.35864928;49.28225594;60.83849969;29.45854701;51.99635572;64.17489881;33.23747816;14.97920375;21.27232301;44.85990691;28.80477556;60.89544025;41.79865309;37.64947539;100.2073293;54.18309061;36.86035123;120.4021319;60.8429564;23.85408994;76.45250071;63.77597042;44.14691333;127.1434028;129.8527904;40.88791152;124.9164638;133.8006237;54.18377395;120.4816891;140.3842867;60.74479913;117.8823757;144.3597536;63.97726138;121.2798776;138.4417567;7.415123037;4.760417836;8.416941624;-1.389975521;-9.115250268;5.060562693;-5.431123126;-16.90666513;5.960664965;-8.145222903;-20.24306425;2.181733814;-8.805098558;-13.8756681;-3.35637893;-12.84624616;-21.66708297;-2.456276658;-15.56034594;-25.00348209;-6.23520781;-4.041147605;-7.791414861;0.900102272;-6.755247383;-11.12781398;-2.87882888;-2.714099777;-3.336399121;-3.778931152;-13.82557181;-39.62311724;3.061253825;-22.67027164;-78.93500629;-9.323183698;-21.88114748;-99.12980886;-15.98304948;-8.874886186;-55.1801777;-18.9160635;-8.844699826;-39.31188905;-12.38443752;-8.05557567;-59.50669162;-19.04430331;4.950685628;-15.55706046;-21.97731733;0.789124156;-20.19480257;-6.659865785;13.79538545;23.75482859;-9.592879804;13.0062613;43.94963116;-2.933014019;3.259001806;2.22693902;-3.947833303;-10.03686062;6.661713692;-10.5314963;-16.59788579;9.261027052;-14.50696314;-19.83034805;5.863525193;-8.58896633;-13.29586243;4.434774672;-6.583663002;-19.8568876;7.034088032;-10.55912984;-23.08934986;3.636586173;-4.641133028;-6.561025175;2.59931336;-3.975466837;-9.793487434;-0.798188499;1.942529974;-3.232462258;-3.397501858;5.917996811;1198691;1680;988;1235.40095;1.043489205;-0.025696667;-1.113181014
0037palmer_sem1_num19;35;6.2;97.55;1;0.009472697;49.46164084;57.29028929;32.46062139;27.09540064;79.49134064;57.55959779;57.40910223;122.0869395;138.4262707;0.866113527;1.523379906;0.342432985;-7.828648451;17.00101945;24.8296679;34.61668985;37.49832248;26.04849466;47.02788383;54.25990144;31.65183752;56.83522541;73.04261244;30.14981205;-12.41119398;-9.807341581;-22.21853556;-16.76157896;-18.78271099;-35.54428995;-5.603342859;1.502025472;-4.101317386;38.66964031;37.83027066;28.47175739;38.81954895;40.66822698;26.68327849;47.15599882;54.59886379;30.93103896;54.73935443;68.77719029;30.68099067;58.65969456;73.35628867;34.95403901;13.98920999;28.86262881;45.15626811;25.9780283;63.61498997;43.50917889;37.17169615;101.4676069;55.59170638;35.67670418;125.5292163;68.665994;22.84324937;78.72516989;72.91949333;43.37952633;127.2452543;130.490163;42.63349336;125.5168534;134.278339;55.89763431;120.5342071;140.9949374;68.8936189;116.6171068;146.5177211;73.50158758;120.4425191;139.970342;-0.149908638;-2.83795632;1.788478899;-8.486358504;-16.76859313;-2.459281572;-16.06971412;-30.94691963;-2.209233286;-19.99005424;-35.52601802;-6.482281621;-8.336449866;-13.93063681;-4.247760471;-15.91980548;-28.10896331;-3.997712185;-19.84014561;-32.6880617;-8.27076052;-7.583355617;-14.1783265;0.250048287;-11.50369574;-18.75742488;-4.023000049;-3.920340123;-4.579098386;-4.273048336;-11.98881831;-34.75236115;1.647089221;-23.18248616;-72.60497812;-10.43543827;-21.68749419;-96.66658753;-23.50972589;-8.854039378;-49.86254107;-27.76322522;-11.19366785;-37.85261697;-12.08252749;-9.698675883;-61.91422638;-25.15681511;3.134778928;-15.11017992;-29.41031445;1.494991967;-24.06160941;-13.07428762;14.32844678;22.74243705;-17.32778695;12.83345481;46.80404646;-4.253499332;0.74603297;1.728400938;-3.788175977;-12.51810798;6.711047206;-10.5047744;-25.51409257;10.62814751;-16.02755806;-30.12206125;6.802735175;-9.480178945;-13.26414095;4.982646268;-6.71659842;-26.26012554;8.899746571;-12.23938208;-30.86809422;5.074334237;-5.692002968;-12.99598458;3.917100303;-5.522783659;-17.60395327;0.091687969;1.024595453;-4.607968685;-3.825412335;6.547379112;1111306.5;1690;925;1189.520651;1.062889303;-0.025870754;-1.247416875
0039palmer_sem1_num20;35;4.5;98.8;1;9.22E-05;53.73122807;62.40861911;32.02739707;25.93972955;90.71911486;63.21407427;62.8789132;121.383998;140.5031884;0.877802476;1.677192971;0.284903199;-8.67739104;21.703831;30.38122204;37.67559008;40.82609322;27.17814892;53.51668542;61.86293576;31.98821384;57.70029207;72.33408597;30.27988578;-15.84109534;-4.183606648;-20.02470199;-21.03684254;-10.47115021;-31.50799275;-4.810064921;1.708328065;-3.101736855;42.98071974;42.41547704;29.36057247;43.33443678;48.17970593;24.26379046;52.88163347;61.3570364;30.33628666;59.36894368;71.16044928;31.12761124;58.22042634;73.00105214;33.33551871;10.96724588;28.16196549;50.50212613;25.02855554;88.0222331;51.51085723;34.72324888;119.4879888;62.86158332;34.29034321;131.1615636;71.48525853;24.87239601;87.52962924;72.54889919;48.8835781;127.0754681;130.7066517;50.08540983;123.6417784;137.7712768;62.85109856;119.3837554;144.4549937;71.75712885;117.0228051;148.3638212;72.92461615;119.7348391;141.3322477;-0.353717044;-5.764228888;5.096782017;-9.90091373;-18.94155935;-0.975714183;-16.38822395;-28.74497223;-1.76703877;-15.2397066;-30.58557509;-3.974946241;-9.547196686;-13.17733047;-6.0724962;-16.0345069;-22.98074334;-6.863820788;-14.88598956;-24.82134621;-9.071728258;-6.487310215;-9.803412878;-0.791324587;-5.338792872;-11.64401574;-2.999232058;1.148517343;-1.840602862;-2.207907471;-14.06130966;-59.86026761;-1.0087311;-23.756003;-91.32602327;-12.35945719;-23.32309733;-102.9995981;-20.9831324;-13.90515013;-59.36766375;-22.04677305;-9.69469334;-31.46575566;-11.35072609;-9.261787667;-43.13933053;-19.9744013;0.156159529;0.492603858;-21.03804195;0.432905674;-11.67357487;-8.623675211;9.85085287;31.95835952;-9.687315867;9.417947196;43.63193439;-1.063640656;-1.201831735;3.433689718;-7.064625052;-13.96752047;7.691712689;-13.74834198;-22.87355076;10.05266296;-17.6571695;-24.04103805;7.340629021;-10.62559601;-12.76568873;4.258022971;-6.683716931;-21.67171902;6.618973245;-10.59254445;-22.83920632;3.906939303;-3.560970954;-8.90603029;2.360950274;-3.90882752;-10.07351759;-0.351083668;3.122745977;-1.167487296;-2.712033942;7.031573497;1322486;1855.5;999;1297.625189;1.035727486;-0.025467674;-1.178622723
