;region_0_R;region_0_G;region_0_B;region_1_R;region_1_G;region_1_B;region_2_R;region_2_G;region_2_B;region_3_R;region_3_G;region_3_B;region_4_R;region_4_G;region_4_B;region_0_H;region_0_S;region_0_V;region_1_H;region_1_S;region_1_V;region_2_H;region_2_S;region_2_V;region_3_H;region_3_S;region_3_V;region_4_H;region_4_S;region_4_V;region_0_L;region_0_a;region_0_b;region_1_L;region_1_a;region_1_b;region_2_L;region_2_a;region_2_b;region_3_L;region_3_a;region_3_b;region_4_L;region_4_a;region_4_b;0_1_R_diff;0_1_G_diff;0_1_B_diff;0_2_R_diff;0_2_G_diff;0_2_B_diff;0_3_R_diff;0_3_G_diff;0_3_B_diff;0_4_R_diff;0_4_G_diff;0_4_B_diff;1_2_R_diff;1_2_G_diff;1_2_B_diff;1_3_R_diff;1_3_G_diff;1_3_B_diff;1_4_R_diff;1_4_G_diff;1_4_B_diff;2_3_R_diff;2_3_G_diff;2_3_B_diff;2_4_R_diff;2_4_G_diff;2_4_B_diff;3_4_R_diff;3_4_G_diff;3_4_B_diff;0_1_H_diff;0_1_S_diff;0_1_V_diff;0_2_H_diff;0_2_S_diff;0_2_V_diff;0_3_H_diff;0_3_S_diff;0_3_V_diff;0_4_H_diff;0_4_S_diff;0_4_V_diff;1_2_H_diff;1_2_S_diff;1_2_V_diff;1_3_H_diff;1_3_S_diff;1_3_V_diff;1_4_H_diff;1_4_S_diff;1_4_V_diff;2_3_H_diff;2_3_S_diff;2_3_V_diff;2_4_H_diff;2_4_S_diff;2_4_V_diff;3_4_H_diff;3_4_S_diff;3_4_V_diff;0_1_L_diff;0_1_a_diff;0_1_b_diff;0_2_L_diff;0_2_a_diff;0_2_b_diff;0_3_L_diff;0_3_a_diff;0_3_b_diff;0_4_L_diff;0_4_a_diff;0_4_b_diff;1_2_L_diff;1_2_a_diff;1_2_b_diff;1_3_L_diff;1_3_a_diff;1_3_b_diff;1_4_L_diff;1_4_a_diff;1_4_b_diff;2_3_L_diff;2_3_a_diff;2_3_b_diff;2_4_L_diff;2_4_a_diff;2_4_b_diff;3_4_L_diff;3_4_a_diff;3_4_b_diff
0726palmer_sem7_num3lado2;30.995602719705154;27.023316095094092;20.650983475581146;28.719208709741434;25.66311957677666;16.052043316931826;36.79935390415827;40.83771363929917;20.872484822278558;34.60937456439602;39.86419202375939;19.793077305475187;28.575255976193134;34.19758311940392;20.110849656575933;14.360310977934583;31.700656887857846;28.042132079853467;26.774041585445094;91.0753997980872;30.564108670403154;34.58121620242832;121.72542074117034;41.86915939733057;34.17052167072103;118.46593057099437;39.883469282168136;24.701570881226054;67.84335820393896;34.10724459078831;21.522273872962437;128.6032346323415;128.95493478109108;24.858603738813024;127.65098351940458;132.68418233370386;39.916505607564574;122.51826142874788;139.32730414189746;37.90804109368912;122.1416920400174;138.75328779555255;31.153945216959606;124.58770585467501;132.91341332257846;2.2763940099637203;1.3601965183174336;4.59894015864932;-5.803751184453112;-13.814397544205075;-0.22150134669741206;-3.6137718446908664;-12.840875928665294;0.8579061701059594;2.4203467435120203;-7.174267024309831;0.540133819005213;-8.080145194416833;-15.174594062522509;-4.820441505346732;-5.890165854654587;-14.201072446982728;-3.7410339885433608;0.14395273354829996;-8.534463542627265;-4.058806339644107;2.189979339762246;0.9735216155397808;1.0794075168033714;8.224097927965133;6.640130519895244;0.761635165702625;6.034118588202887;5.6666089043554635;-0.3177723511007464;-12.41373060751051;-59.37474291022936;-2.521976590549688;-20.22090522449374;-90.02476385331249;-13.827027317477103;-19.81021069278645;-86.76527368313653;-11.84133720231467;-10.341259903291471;-36.142701316081116;-6.065112510934846;-7.807174616983229;-30.650020943083135;-11.305050726927416;-7.396480085275936;-27.39053077290717;-9.319360611764981;2.0724707042190396;23.232041594148242;-3.543135920385158;0.41069453170729275;3.2594901701759653;1.9856901151624342;9.879645321202268;53.88206253723138;7.761914806542258;9.468950789494976;50.62257236705541;5.776224691379824;-3.336329865850587;0.9522511129369207;-3.729247552612776;-18.394231734602137;6.08497320359362;-10.372369360806374;-16.385767220726684;6.4615425923240934;-9.798353014461469;-9.63167134399717;4.015528777666489;-3.9584785414873807;-15.05790186875155;5.132722090656699;-6.643121808193598;-13.049437354876098;5.509291479387173;-6.069105461848693;-6.295341478146582;3.0632776647295685;-0.2292309888746047;2.0084645138754524;0.3765693887304735;0.5740163463449051;8.762560390604968;-2.0694444259271307;6.413890819318993;6.754095876729515;-2.4460138146576043;5.839874472974088
0727palmer_sem7_num4lado1;29.2656548601963;32.002525018102155;20.576343727419264;27.9855700036294;27.762504132498595;18.026670741030056;36.04216349387484;41.793725202723635;22.57670016784597;31.85023463704643;39.51557512675973;20.842456493914938;29.704536344739864;36.662824568897015;25.064063481288702;26.049743561423483;27.400004531217256;30.002991673059878;36.36637086314025;71.38126015983869;30.30851480423964;40.77260511008026;110.61799997734391;42.32627914426978;38.466591476780344;109.42671888894553;39.45425510840858;27.243317555437702;50.967008221711104;36.61035309313561;25.79345296626925;127.84517326241978;129.22779420344034;26.558737378363105;126.68151419120603;132.31860687725498;40.731199798706776;121.89273405153126;138.50901075031294;37.108939019826735;121.26922935322537;137.9019090584697;34.092255939919085;124.50491487593696;132.02993876966445;1.2800848565668979;4.24002088560356;2.549672986389208;-6.776508633678539;-9.79120018462148;-2.0003564404267067;-2.5845797768501306;-7.513050108657573;-0.2661127664956737;-0.4388814845435647;-4.660299550794861;-4.487719753869438;-8.056593490245437;-14.03122107022504;-4.5500294268159145;-3.8646646334170285;-11.753070994261133;-2.8157857528848815;-1.7189663411104625;-8.90032043639842;-7.037392740258646;4.191928856828408;2.2781500759639073;1.734243673931033;6.337627149134974;5.13090063382662;-2.4873633134427315;2.145698292306566;2.852750557862713;-4.2216069873737645;-10.316627301716764;-43.98125562862143;-0.30552313117976126;-14.722861548656773;-83.21799544612665;-12.323287471209905;-12.416847915356861;-82.02671435772828;-9.451263435348704;-1.1935739940142192;-23.56700369049385;-6.60736142007573;-4.406234246940009;-39.236739817505224;-12.017764340030144;-2.100220613640097;-38.04545872910684;-9.145740304168942;9.123053307702545;20.414251938127585;-6.3018382888959685;2.306013633299912;1.1912810883983838;2.8720240358612017;13.529287554642554;59.65099175563281;5.715926051134176;11.223273921342642;58.459710667234425;2.843902015272974;-0.7652844120938553;1.1636590712137433;-3.0908126738146393;-14.937746832437526;5.952439210888514;-9.2812165468726;-11.315486053557485;6.575943909194407;-8.674114855029359;-8.298802973649835;3.340258386482816;-2.802144566224115;-14.17246242034367;4.7887801396747705;-6.19040387305796;-10.55020164146363;5.412284837980664;-5.583302181214719;-7.533518561555979;2.1765993152690726;0.2886681075905244;3.6222607788800403;0.6235046983058936;0.6071016918432406;6.638943858787691;-2.612180824405698;6.479071980648484;3.0166830799076507;-3.2356855227115915;5.871970288805244
0728palmer_sem7_num4lado2;33.48419656432985;31.107605177993527;22.600161420500402;30.798656492707366;18.296573443958575;15.803845495226915;34.416017743565725;23.084578340912646;20.60916478179678;27.849527921791616;19.84265249205158;18.12694473776839;26.164328635097082;23.91125603263568;22.052359495873926;35.23331023989406;41.44315067592158;31.59044184518159;49.03195810440865;95.80749206711128;31.161904993355904;41.441613792922006;101.47657550604595;35.21588857497754;36.50322942747272;87.71209643118667;27.83343700192047;18.972883586266658;33.76662656034099;26.192471853594306;22.716523271208207;129.41678396087562;129.03203118491268;20.062836888048174;131.97450878939222;130.6460404252116;25.19036373309937;132.34451830447384;131.33152897568905;18.59284991136419;131.0025768185718;130.112320349851;21.335420551188186;128.28955522963068;129.005345558444;2.6855400716224835;12.811031734034952;6.796315925273488;-0.9318211792358753;8.02302683708088;1.9909966387036242;5.634668642538234;11.264952685941946;4.473216682732012;7.3198679292327675;7.196349145357846;0.5478019246264765;-3.617361250858359;-4.788004896954071;-4.805319286569864;2.94912857091575;-1.5460790480930058;-2.323099242541476;4.634327857610284;-5.6146825886771055;-6.2485140006470115;6.566489821774109;3.241925848861065;2.482220044028388;8.251689108468643;-0.8266776917230345;-1.4431947140771477;1.6851992866945338;-4.0686035405841;-3.9254147581055356;-13.798647864514592;-54.364341391189704;0.4285368518256867;-6.208303553027946;-60.03342483012437;-3.62544672979595;-1.2699191875786582;-46.26894575526509;3.7570048432611216;16.260426653627402;7.676524115580591;5.397969991587285;7.590344311486646;-5.669083438934663;-4.053983581621637;12.528728676935934;8.095395635924618;3.328467991435435;30.059074518141994;62.040865506770295;4.969433139761598;4.938384365449288;13.764479074859281;7.382451573057072;22.468730206655348;67.70994894570495;9.023416721383235;17.53034584120606;53.94546987084568;1.6409651483261634;2.653686383160032;-2.557724828516598;-1.6140092402989126;-2.4738404618911645;-2.9277343435982175;-2.299497790776371;4.123673359844016;-1.585792857696191;-1.080289164938307;1.3811027200200208;1.1272287312449407;0.02668562646869077;-5.127526845051197;-0.3700095150816196;-0.6854885504774586;1.469986976683984;0.9719319708204068;0.5337200753606055;-1.2725836631400114;3.6849535597615386;1.6406948667676033;6.5975138217351805;1.3419414859020264;1.219208625838064;3.8549431819111852;4.054963074843158;2.326183417245062;-2.7425706398239953;2.7130215889411318;1.1069747914069978
0729palmer_sem7_num5lado1;38.661791063884266;28.464806757102636;20.54037554934079;29.272826085770316;14.472346053824824;14.804913263257147;35.5108820508543;21.14422302758863;21.277911048221913;30.61010538894751;19.748009731769173;19.905069905380596;29.170609506429876;22.828590835897725;21.419384402390634;30.127973125682175;26.117751911375432;36.1664287532732;71.26495321035222;94.99390622529225;30.485861063925487;74.32780972509876;104.62992146230023;35.8091852508734;65.36000002571213;91.43043326223929;30.54956541891977;22.803227224251042;47.09722715961607;29.032174021644106;28.01704106927205;129.08031376511713;128.67651826911086;18.320730323477434;132.43423672900573;129.70794684788575;23.717309023894696;134.086832432766;130.33999277489158;19.74553028092955;132.48022351554235;129.71246575465744;21.1059890724857;129.6671589697185;129.31371683417896;9.38896497811395;13.992460703277812;5.735462286083644;3.150909013029967;7.320583729514006;-0.7375354988811225;8.051685674936756;8.716797025333463;0.6353056439601943;9.49118155745439;5.636215921204911;-0.879008853049843;-6.2380559650839835;-6.671876973763807;-6.472997784964766;-1.3372793031771941;-5.275663677944349;-5.10015664212345;0.10221657934043904;-8.356244782072901;-6.614471139133487;4.900776661906789;1.3962132958194573;1.3728411428413168;6.340272544424423;-1.6843678083090943;-0.14147335416872053;1.4394958825176332;-3.0805811041285516;-1.5143144970100373;-41.13698008467004;-68.87615431391681;5.680567689347715;-44.199836599416585;-78.5121695509248;0.35724350239980396;-35.23202690002995;-65.31268135086385;5.616863334353432;7.3247459014311325;-20.979475248240636;7.134254731629095;-3.0628565147465423;-9.636015237007982;-5.323324186947911;5.9049531846400924;3.563472963052959;-0.0637043549942824;48.46172598610117;47.89667906567618;1.4536870422813806;8.967809699386635;13.19948820006094;5.2596198319536285;51.524582500847714;57.53269430268416;6.7770112292292914;42.55677280146108;44.33320610262322;1.517391397275663;9.696310745794616;-3.353922963888607;-1.031428578774893;4.299732045377354;-5.006518667648862;-1.6634745057807265;8.2715107883425;-3.3999097504252234;-1.0359474855465862;6.911051996786352;-0.5868452046013886;-0.637198565068104;-5.396578700417262;-1.6525957037602552;-0.6320459270058336;-1.424799957452116;-0.045986786536616364;-0.0045189067716933096;-2.785258749008264;2.7670777592872184;0.3942300137067889;3.971778742965146;1.6066089172236389;0.6275270202341403;2.6113199514089978;4.419673463047474;1.0262759407126225;-1.3604587915561481;2.813064545823835;0.3987489204784822
0730palmer_sem7_num5lado2;39.00944328705464;38.47106419869504;22.451923660416288;37.102164988216856;31.714980810919148;16.715340826480993;46.89764080298091;42.89724725315242;21.746206207963;40.365690525493655;38.01698233859829;19.066735856082175;32.3911812237757;34.2011468336636;21.741903275669518;12.791628760892202;29.47253863648819;38.70837604334456;24.876720145777387;106.76398654573354;37.16073039220545;27.475066449279332;130.15890214829835;47.51854783977586;25.913682386145666;129.79918068723626;41.07330491705431;21.95683176572243;67.05720036984243;34.460971203009514;34.745283255452364;127.90225653532087;130.05096591220476;31.155345713085094;128.4279573354524;135.470937003343;44.10501735554413;126.51565394311393;140.72196251438592;37.70081945062001;125.97175426097441;139.68886049761605;32.13817743928981;125.77852519826746;133.15698559155527;1.907278298837781;6.756083387775892;5.7365828339352944;-7.888197515926272;-4.426183054457383;0.705717452453289;-1.3562472384390176;0.4540818600967498;3.3851878043341124;6.618262063278934;4.269917365031439;0.7100203847467697;-9.795475814764053;-11.182266442233274;-5.0308653814820055;-3.2635255372767986;-6.302001527679142;-2.351395029601182;4.710983764441153;-2.4861660227444524;-5.026562449188525;6.531950277487255;4.880264914554132;2.6794703518808234;14.506459579205206;8.696100419488822;0.004302932293480666;7.974509301717951;3.8158355049346895;-2.6751674195873427;-12.085091384885185;-77.29144790924536;1.5476456511391063;-14.68343768838713;-100.68636351181016;-8.810171796431305;-13.122053625253464;-100.32664205074806;-2.3649288737097507;-9.165203004830229;-37.584661733354245;4.247404840335044;-2.5983463035019447;-23.394915602564808;-10.357817447570412;-1.036962240368279;-23.035194141502714;-3.912574524848857;2.9198883800549567;39.70678617589111;2.6997591891959374;1.5613840631336657;0.3597214610620938;6.445242922721555;5.518234683556901;63.10170177845592;13.057576636766349;3.9568506204232357;62.741980317393825;6.612333714044794;3.58993754236727;-0.5257008001315171;-5.419971091138251;-9.359734100091764;1.3866025922069412;-10.670996602181162;-2.955536195167646;1.9305022743464662;-9.637894585411289;2.6071058161625515;2.123731337053414;-3.10601967935051;-12.949671642459034;1.9123033923384583;-5.251025511042911;-6.545473737534916;2.4562030744779833;-4.2179234942730375;-0.9828317262047186;2.649432137184931;2.313951411787741;6.404197904924118;0.543899682139525;1.033102016769874;11.966839916254315;0.7371287448464727;7.5649769228306525;5.5626420113301975;0.19322906270694773;6.531874906060779
0731palmer_sem7_num6lado1;26.70885244768537;26.329106478678316;21.51432766214699;27.214244505934765;25.5320834904718;17.34694394290659;34.36842386267862;31.786219721395266;23.76352693491653;29.52101322914141;27.612675213768178;20.531179625539878;27.003506635791844;27.499370488602338;22.157464871300313;20.33678986494453;28.855693652662968;33.58995721455011;31.739128581839466;71.0426297673216;29.226380282791766;33.094974237605;83.44092903728054;35.033315924002075;32.565692331514505;79.72059698863386;29.879512041178327;23.44327016917803;38.62565471429809;27.96015150214644;30.9230784877069;127.39237399013827;129.605308317695;24.616451220571626;127.67960089951742;131.40799124348482;31.028250451552758;127.72361148006983;132.88226933529185;25.387103693318704;127.61148078013106;132.1114722565926;24.339881485456406;127.21837802745432;129.9594187230887;-0.5053920582493951;0.7970229882065176;4.167383719240398;-7.659571414993248;-5.45711324271695;-2.249199272769541;-2.81216078145604;-1.2835687350898617;0.9831480366071119;-0.2946541881064739;-1.170264009924022;-0.6431372091533234;-7.154179356743853;-6.254136230923468;-6.416582992009939;-2.3067687232066447;-2.0805917232963793;-3.184235682633286;0.21073787014292122;-1.9672869981305396;-4.810520928393721;4.8474106335372085;4.1735445076270885;3.232347309376653;7.364917226886774;4.286849232792928;1.6060620636162177;2.517506593349566;0.11330472516583967;-1.6262852457604353;-11.402338716894935;-42.186936114658636;4.363576931758345;-12.75818437266047;-54.585235384617576;-1.4433587094519638;-12.228902466569973;-50.864903335970894;3.7104451733717845;-3.1064803042335;-9.769961061635126;5.62980571240367;-1.3558456557655347;-12.39829926995894;-5.806935641210309;-0.8265637496750387;-8.677967221312258;-0.6531317583865608;8.295858412661435;32.416975053023506;1.2662287806453243;0.5292819060904961;3.720332048646682;5.153803882823748;9.65170406842697;44.81527432298245;7.073164421855633;9.122422162336473;41.094942274335764;1.919360539031885;6.306627267135273;-0.2872269093791573;-1.80268292578981;-0.10517196384585858;-0.3312374899315671;-3.2769610175968467;5.535974794388196;-0.21910678999279298;-2.5061639388976005;6.583197002250493;0.17399596268394646;-0.35411040539369765;-6.411799230981131;-0.044010580552409806;-1.4742780918070366;-0.7706524727470772;0.06812011938636431;-0.7034810131077904;0.27656973511522054;0.46122287206310375;1.4485725203961124;5.641146758234054;0.11213069993877411;0.7707970786992462;6.688368966096352;0.5052334526155136;2.922850612203149;1.0472222078622977;0.39310275267673944;2.152053533503903
0732palmer_sem7_num6lado2;32.72014925373134;30.93790506758842;26.946998860521695;24.66806982101536;16.03876298180589;15.5173072740747;32.409224851396054;25.100373331474465;22.568418951417428;25.85758514686235;21.40497325174215;17.802764376038287;23.79342849909062;22.903524081981107;19.76637037687866;64.79564429242751;36.602006683919384;25.83800243964677;70.38167487075545;80.15326791175778;26.649363275402397;47.726033956482134;82.86847443159539;33.35328240084877;44.03542990028413;85.03875225461631;26.290789066428587;26.704674695145044;41.020534726955994;24.56101604029294;19.574199141091814;128.7603961187421;128.25221917585102;18.027692367177607;130.5897653992556;129.23900968806365;26.182728016231383;130.62581890077274;130.64219239191414;19.258379831550563;129.2121141514499;130.546840973391;19.60106019130922;127.76802999318336;129.353387866394;8.052079432715981;14.899142085782533;11.429691586446996;0.3109244023352886;5.837531736113956;4.378579909104268;6.862564106868994;9.532931815846272;9.144234484483409;8.926720754640723;8.034380985607314;7.180628483643037;-7.741155030380693;-9.061610349668577;-7.051111677342728;-1.1895153258469868;-5.366210269936261;-2.285457101963587;0.8746413219247415;-6.864761100175219;-4.249063102803959;6.551639704533706;3.695400079732316;4.765654575379141;8.615796352305434;2.196849249493358;2.8020485745387695;2.0641566477717284;-1.4985508302389583;-1.9636060008403717;-5.586030578327936;-43.551261227838395;-0.8113608357556288;17.069610335945377;-46.266467747676;-7.515279961202001;20.760214392143382;-48.43674557069693;-0.452786626781819;38.09096959728247;-4.418528043036609;1.2769863993538273;22.655640914273313;-2.715206519837608;-6.703919125446372;26.346244970471318;-4.885484342858533;0.35857420897380976;43.6770001756104;39.132733184801786;2.088347235109456;3.690604056198005;-2.1702778230209248;7.062493334420182;21.02135926133709;41.847939704639394;8.792266360555828;17.330755205139084;44.01821752766032;1.7297730261356463;1.5465067739142064;-1.8293692805135038;-0.9867905122126217;-6.608528875139569;-1.8654227820306346;-2.3899732160631117;0.3158193095412507;-0.4517180327077881;-2.2946217975399748;-0.02686105021740559;0.9923661255587461;-1.101168690542977;-8.155035649053776;-0.036053501517130826;-1.40318270385049;-1.2306874643729557;1.3776512478057157;-1.307831285327353;-1.573367824131612;2.82173540607225;-0.11437817833035524;6.92434818468082;1.4137047493228465;0.095351418523137;6.581667824922164;2.8577889075893808;1.2888045255201348;-0.3426803597586563;1.4440841582665342;1.1934531069969978
0733palmer_sem7_num7lado1;38.11081812035159;44.166165794360964;24.26635971125953;34.94415678425553;33.781731964782814;19.28719050490752;37.88542531511812;38.22958409829019;22.807152063106184;31.52403686362204;33.18516877761414;19.616412578110328;32.764915176203566;36.449255904085625;26.606057957842488;13.70115449502507;31.630251435146675;35.334802328423606;30.380930322798072;89.84378031497701;36.16883384227583;37.71760086306845;103.37509709184334;40.90849843242525;34.884785464788806;93.71185691968617;33.95502764011424;20.89258382273833;40.31512542524879;36.44369659141583;31.91830717918665;127.14631749183825;130.21930370462866;32.172223690792336;126.5153732388362;134.32753366913516;38.17184862464763;125.0225830424774;136.80977987592385;31.028978674216617;125.0866243859801;134.90031948838893;34.44635078086905;126.02240748882218;131.03971300209318;3.1666613360960554;10.38443382957815;4.979169206352008;0.2253928052334686;5.936581696070775;1.4592076481533454;6.586781256729548;10.980997016746826;4.649947133149201;5.345902944148023;7.716909890275339;-2.3396982465829588;-2.9412685308625868;-4.447852133507375;-3.5199615581986627;3.4201199206334927;0.5965631871686767;-0.32922207320280705;2.179241608051967;-2.6675239393028107;-7.318867452934967;6.3613884514960795;5.044415320676052;3.1907394849958557;5.120510138914554;1.7803281942045643;-3.798905894736304;-1.2408783125815255;-3.2640871264714875;-6.98964537973216;-16.679775827773;-58.213528879830335;-0.8340315138522243;-24.016446368043376;-71.74484565669667;-5.573696104001641;-21.183630969763733;-62.081605484539494;1.379774688309368;-7.19142932771326;-8.684873990102112;-1.108894262992223;-7.336670540270376;-13.531316776866333;-4.739664590149417;-4.503855141990734;-3.8680766047091595;2.2138062021615923;9.488346500059741;49.52865488972822;-0.27486274913999864;2.8328153982796422;9.663240172157174;6.953470792311009;16.825017040330117;63.059971666594556;4.464801841009418;13.992201642050475;53.39673149443738;-2.488668951301591;-0.2539165116056843;0.6309442530020419;-4.108229964506506;-6.253541445460979;2.123734449360853;-6.590476171295194;0.8893285049700346;2.0596931058581447;-4.681015783760273;-2.528043601682395;1.1239100030160643;-0.8204092974645221;-5.999624933855294;1.4927901963588113;-2.4822462067886875;1.1432450165757189;1.4287488528561028;-0.5727858192537667;-2.2741270900767105;0.4929657500140223;3.2878206670419843;7.142869950431013;-0.06404134350270851;1.9094603875349208;3.7254978437785837;-0.999824446344789;5.770066873830672;-3.4173721066524294;-0.9357831028420804;3.860606486295751
0734palmer_sem7_num7lado2;37.31048615036744;39.15436399585727;31.152783001128245;28.081582281245904;26.62030872731211;17.97767321641472;36.352463644830344;35.98600117622385;20.728401190566107;33.26865754353219;36.593367181072026;17.82439997142052;30.187492453361777;36.40066490064226;21.525414560866057;42.65453422532147;27.47042355123493;28.005106645958186;57.99187019797785;77.19124357344876;29.791235433915976;46.72543311234012;108.5802910984393;39.466966540164314;32.46282977225104;114.84883434669598;37.48321754563283;24.23362618432386;65.01619006603502;36.27667187732057;23.289209730355008;128.1904377497624;128.68966770865538;24.699343207046237;127.24904245817733;132.34831120538627;35.48219907705346;125.39703061843747;137.07680086565216;34.50348679291349;123.54862423139019;137.88008184191543;33.68488390380151;124.48116207292564;133.01757177720356;9.228903869121535;12.534055268545156;13.175109784713527;0.9580225055370946;3.1683628196334155;10.424381810562139;4.041828606835246;2.5609968147852413;13.328383029707727;7.122993697005661;2.753699095215005;9.627368440262188;-8.27088136358444;-9.36569244891174;-2.7507279741513884;-5.187075262286289;-9.973058453759915;0.1532732449941996;-2.1059101721158733;-9.780356173330151;-3.547741344451339;3.0838061012981512;-0.6073660048481742;2.904001219145588;6.164971191468567;-0.4146637244184106;-0.7970133702999505;3.0811650901704155;0.19270228042976356;-3.7010145894455384;-15.337335972656383;-49.72082002221383;-1.7861287879577894;-4.07089888701865;-81.10986754720437;-11.461859894206128;10.191704453070429;-87.37841079546105;-9.478110899674647;18.42090804099761;-37.54576651480009;-8.27156523136238;11.266437085637733;-31.389047524990545;-9.675731106248339;25.529040425726812;-37.65759077324722;-7.691982111716857;33.75824401365399;12.175053507413736;-6.485436443404591;14.262603340089079;-6.268543248256677;1.9837489945314815;22.49180692801626;43.56410103240428;3.1902946628437476;8.22920358792718;49.83264428066096;1.2065456683122662;-1.4101334766912288;0.9413952915850672;-3.658643496730889;-12.19298934669845;2.7934071313249262;-8.387133156996782;-11.214277062558484;4.641813518372203;-9.190414133260049;-10.395674173446505;3.7092756768367536;-4.327904068548179;-10.782855870007221;1.852011839739859;-4.728489660265893;-9.804143585867255;3.7004182267871357;-5.53177063652916;-8.985540696755276;2.7678803852516864;-0.6692605718172899;0.9787122841399665;1.8484063870472767;-0.8032809762632667;1.7973151732519455;0.9158685455118274;4.059229088448603;0.818602889111979;-0.9325378415354493;4.86251006471187
0735palmer_sem7_num8lado1;32.718185957563065;24.306377551020407;22.039685858163505;25.604065215636687;17.001335878849964;18.258436802495055;32.560973877167136;21.730134781305363;22.246860756742475;28.03228708824448;18.829293308446076;19.675824844443664;27.234363399778076;22.274997433586933;22.7093420287116;50.12308805711105;28.56463044830861;27.794042940941967;112.21109997707698;64.08068048596785;26.709401384660367;89.34520417853751;85.37099387628123;32.99372991735783;89.85317549202607;80.84404820381832;28.03398962483759;49.92532482052334;35.431348370175705;27.11849489635777;20.18182145619436;128.92323607427056;128.22830533451224;18.257766090513915;130.63182761895405;128.38326554671383;23.23345181182764;132.57536038248682;129.55355011952713;18.076017429813902;131.83179225202213;129.08548318433375;20.398945025153495;129.20879600034723;128.5068982435095;7.114120741926378;7.305041672170443;3.78124905566845;0.15721208039592938;2.5762427697150443;-0.20717489857896965;4.685898869318585;5.477084242574332;2.3638610137198413;5.48382255778499;2.031380117433475;-0.6696561705480946;-6.9569086615304485;-4.728798902455399;-3.98842395424742;-2.428221872607793;-1.8279574295961112;-1.417388041948609;-1.6302981841413882;-5.273661554736968;-4.450905226216545;4.528686788922656;2.9008414728592875;2.571035912298811;5.32661047738906;-0.5448626522815694;-0.4624812719691249;0.7979236884664047;-3.445704125140857;-3.033517184267936;-62.088011919965936;-35.51605003765924;1.0846415562815999;-39.22211612142647;-56.80636342797263;-5.199686976415865;-39.73008743491502;-52.27941775550971;-0.23994668389562435;0.19776323658770423;-6.866717921867096;0.6755480445841968;22.86589579853947;-21.290313390313386;-6.284328532697465;22.357924485050916;-16.76336771785047;-1.3245882401772242;62.28577515655364;28.64933211579214;-0.40909351169740304;-0.5079713134885537;4.526945672462915;4.959740292520241;39.41987935801417;49.93964550610553;5.875235021000062;39.927850671502725;45.41269983364261;0.9154947284798212;1.924055365680445;-1.708591544683486;-0.15496021220158696;-3.0516303556332787;-3.6521243082162584;-1.3252447850148883;2.105804026380458;-2.9085561777515636;-0.857177849821511;-0.21712356895913487;-0.28555992607667235;-0.2785929089972683;-4.975685721313724;-1.9435327635327724;-1.1702845728133013;0.18174866070001272;-1.1999646330680775;-0.7022176376199241;-2.14117893463958;1.4230316186068137;-0.12363269679568134;5.1574343820137365;0.7435681304646948;0.4680669351933773;2.834506786674144;3.366564382139586;1.04665187601762;-2.3229275953395927;2.6229962516748913;0.5785849408242427
0736palmer_sem7_num8lado2;32.90552438674803;30.447193636997252;23.6710157671936;34.30025747554579;30.370447196935782;22.999871660180034;38.783347364491114;36.8542214811153;26.07881533512381;32.96798697190741;32.51723134908939;22.5567342321544;31.355312794986464;32.33050819543654;25.953405379546297;28.306339046600716;31.399225077559425;32.39083161000313;49.12625408658793;69.8825162986174;36.09574845511934;45.38860542954875;86.38274931280263;40.82453717386062;43.708669329887975;84.50759470665318;34.31159209426284;27.896468312250843;40.94151004455951;32.77818399256081;26.45930569802157;128.70879732857546;129.00893374264626;31.63337746579734;128.13825201880803;132.20261838641036;38.092630342248796;126.73050689601769;134.93101931507266;31.162561982071576;126.3108013212859;134.05315339970878;30.274599347320194;126.8631770609217;130.67554988139986;-1.3947330887977643;0.07674644006146991;0.6711441070135677;-5.877822977743087;-6.407027844118051;-2.4077995679302084;-0.062462585159380524;-2.070037712092141;1.1142815350392006;1.5502115917615633;-1.8833145584392916;-2.282389612352695;-4.483089888945322;-6.483774284179521;-3.078943674943776;1.3322705036383837;-2.146784152153611;0.44313742802563283;2.9449446805593276;-1.9600609985007615;-2.9535337193662627;5.815360392583706;4.33699013202591;3.522081102969409;7.42803456950465;4.52371328567876;0.12540995557751344;1.6126741769209438;0.1867231536528493;-3.3966711473918956;-20.81991503998721;-38.48329122105798;-3.704916845116209;-17.08226638294803;-54.98352423524321;-8.433705563857487;-15.40233028328726;-53.10836962909376;-1.9207604842597092;0.4098707343498731;-9.542284967000082;-0.3873523825576797;3.7376486570391805;-16.500233014185227;-4.728788718741278;5.417584756699952;-14.625078408035776;1.7841563608564996;21.229785774337085;28.941006254057896;3.317564462558529;1.6799360996607717;1.8751546061494508;6.5129450795977775;17.492137117297904;45.44123926824312;8.046353181299807;15.812201017637133;43.56608466209367;1.5334081017020296;-5.1740717677757715;0.5705453097674251;-3.193684643764101;-11.633324644227226;1.9782904325577704;-5.922085572426397;-4.703256284050006;2.3979960072895636;-5.044219657062513;-3.8152936492986242;1.8456202676537572;-1.6666161387535965;-6.459252876451455;1.4077451227903452;-2.728400928662296;0.4708154837257652;1.8274506975221385;-1.850535013298412;1.3587781184771472;1.275074957886332;1.5270685050105044;6.93006836017722;0.41970557473179326;0.8778659153638841;7.818030994928602;-0.13267016490401318;4.2554694336728005;0.887962634751382;-0.5523757396358064;3.3776035183089164
