ind;time;long_gradient
1117palmer_sem10_num19;170;-0.009303478951912785
1119palmer_sem10_num20;170;-0.01614821100276747
1121palmer_sem10_num21;170;-0.01023848823735702
1123palmer_sem10_num22;170;-0.01121968561837395
1125palmer_sem10_num23;170;-0.003877737199095313
1127palmer_sem10_num24;170;0.0011032824096677326
1129palmer_sem10_num25;170;-0.004945674940123861
1131palmer_sem10_num26;170;-0.00981586226600718
1133palmer_sem10_num27;170;-0.0077040710064044705
1135palmer_sem10_num28;170;-0.022579969898945597
1137palmer_sem10_num29;170;-0.0048817808352926715
1139palmer_sem10_num30;170;-0.02712488402766273
1141palmer_sem10_num31;170;-0.011517845383475543
1143palmer_sem10_num32;170;-0.013394371219275569
1145palmer_sem10_num33;170;-0.00222644715284249
1147palmer_sem10_num34;170;-0.006187252891395858
1149palmer_sem10_num35;170;-0.01748919886042685
1151palmer_sem10_num36;170;-0.02074651331177008
1153palmer_sem10_num37;170;-0.004242052744894162
1155palmer_sem10_num38;170;-0.008296611237624402
1157palmer_sem10_num39;170;-0.019105024729014656
1159palmer_sem10_num40;170;-0.013802328354572187
1161palmer_sem10_num41;170;-3.141536605250121e-05
1163palmer_sem10_num42;170;-0.0170648188723587
1165palmer_sem10_num43;170;-0.01966280768579326
1167palmer_sem10_num44;170;0.0017457079701329622
1169palmer_sem10_num45;170;0.0018397155300637214
1171palmer_sem10_num46;170;-0.004051461247880427
1173palmer_sem10_num47;170;0.0018363216502194637
1175palmer_sem10_num48;170;-0.01847651959282348
1177palmer_sem10_num49;170;-0.0186043016999535
1179palmer_sem10_num50;170;-0.013482157540675364
1181palmer_sem10_num51;170;-0.0173391401038552
1183palmer_sem10_num52;170;-0.007913547647065774
1185palmer_sem10_num53;170;-0.0016848093779360735
1187palmer_sem10_num54;170;-0.005251780156811393
1189palmer_sem10_num55;170;-0.017175711593662334
1191palmer_sem10_num56;170;-0.008713615849018324
1193palmer_sem10_num57;170;-0.008280048129246865
1195palmer_sem10_num58;170;-0.014584324667114538
1197palmer_sem10_num59;170;-0.0126158010171983
1199palmer_sem10_num60;170;-0.016248756940641783
1201palmer_sem11_num1;180;-0.012491367177846338
1203palmer_sem11_num2;180;-0.008444515943193374
1205palmer_sem11_num3;180;0.0046338076045120465
1207palmer_sem11_num4;180;-0.02174348888540559
1209palmer_sem11_num5;180;-0.007662184733283049
1211palmer_sem11_num6;180;0.0002865718309225003
1213palmer_sem11_num7;180;-0.004305565789982386
1215palmer_sem11_num8;180;-0.007869195724418628
1217palmer_sem11_num9;180;0.004993765277507942
1219palmer_sem11_num10;180;-0.005870806959646804
1221palmer_sem11_num11;180;-0.015859841709283656
1223palmer_sem11_num12;180;-0.006464423139788416
1225palmer_sem11_num13;180;-0.004843664151065761
1227palmer_sem11_num14;180;-0.004240473029069115
1229palmer_sem11_num15;180;-0.01968159133109934
1231palmer_sem11_num16;180;-0.008723806890385962
1233palmer_sem11_num17;180;-0.02167548433434301
1235palmer_sem11_num18;180;-0.018830322587729674
1237palmer_sem11_num19;180;-0.0060906822008863866
1239palmer_sem11_num20;180;-0.015372944536549063
1241palmer_sem11_num21;180;0.0067295046802002744
1243palmer_sem11_num22;180;-0.010534359706445812
1245palmer_sem11_num23;180;-0.017087715586533686
1247palmer_sem11_num24;180;-0.010927035839587035
1249palmer_sem11_num25;180;-0.0045118005141560535
1251palmer_sem11_num26;180;-0.00982904033181909
1253palmer_sem11_num27;180;-0.006590154054492061
1255palmer_sem11_num28;180;-0.007131416335508574
1257palmer_sem11_num29;180;-0.005955356325010803
1259palmer_sem11_num30;180;-0.004957807253289322
1261palmer_sem12_num1;190;0.00014914408382485874
1263palmer_sem12_num2;190;-0.011250338220505113
1265palmer_sem12_num3;190;-0.011028620283732513
1267palmer_sem12_num4;190;-0.011495376239788416
1269palmer_sem12_num5;190;-0.01296951082324689
1271palmer_sem12_num6;190;0.0018010773637865641
1273palmer_sem12_num7;190;-0.010566930730844748
1275palmer_sem12_num8;190;-0.010193045518372707
1277palmer_sem12_num9;190;0.00024376915392819966
1279palmer_sem12_num10;190;-0.010365537492941891
1281palmer_sem12_num11;190;-0.005516337121042074
1283palmer_sem12_num12;190;-0.015258752530867031
1285palmer_sem12_num13;190;-0.005509869322835123
1287palmer_sem12_num14;190;-0.013646453495782059
1289palmer_sem12_num15;190;-0.014547032898014404
1291palmer_sem12_num16;190;-0.002725942879278928
1293palmer_sem12_num17;190;-0.02000592164148509
1295palmer_sem12_num18;190;-0.013673743816980732
1297palmer_sem12_num19;190;-0.007183172795764114
1299palmer_sem12_num20;190;-0.007898734338361784
1301palmer_sem12_num21;190;-0.004662999332659615
1303palmer_sem12_num22;190;0.006049099335336535
1305palmer_sem12_num23;190;-0.012519389606668836
1307palmer_sem12_num24;190;-0.005628953058400753
1309palmer_sem12_num25;190;-0.012370851454352402
1311palmer_sem12_num26;190;-0.022060622912728745
1313palmer_sem12_num27;190;-0.008906337004240253
1315palmer_sem12_num28;190;-0.006251772567582854
1317palmer_sem12_num29;190;-2.14036864344294e-05
1319palmer_sem12_num30;190;-0.01791918032226346
