;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff
0727palmer_sem7_num4lado1;-4.304916681484208;9.322720809557737;13.627637491041945;24.237426738914078;22.75077399380805;18.29839391845197;36.32842492693374;42.166697286683736;22.984893938915476;28.638539121965014;36.57446808510638;22.851127506932922;-12.090998188019665;7.689885804968728;-4.401112383050936;-19.415923292875686;5.592229201577354;-13.823694091298332;-4.686500020463505;0.13376643198255422;-4.552733588480951
0728palmer_sem7_num4lado2;8.539415888981516;10.430041923957837;1.8906260349763215;25.740312331379297;15.517710657824434;15.251330595310437;36.15667852527421;25.058592167404502;22.365741931858842;24.30318853992556;20.973067182483497;18.863586367404196;-10.416366193894913;11.853489985348649;1.437123791453736;-9.540881509580068;4.085524984921005;-5.455356524659063;-7.114411336548406;3.5021555644546467;-3.612255772093759
0729palmer_sem7_num5lado1;11.08358181981825;11.198304274910061;0.11472245509181178;27.978195585953216;16.602823377276483;17.577874682107502;36.16974000472133;21.94633540505959;22.21973535356785;28.252989987257752;20.27789466493613;18.808793752795637;-8.191544418768117;7.916750017463581;-0.27479440130453625;-5.343512027783106;1.668440740123458;-3.675071287659648;-4.641860671460346;3.4109416007722118;-1.2309190706881346
0730palmer_sem7_num5lado2;2.742012714893775;18.558022125481173;15.816009410587398;33.98133216080077;30.993585723061006;21.608336404367982;47.44891613037335;44.25853307752593;22.765143258426967;32.55;34.08627052961801;18.815557589584557;-13.46758396957258;14.898916130373351;1.4313321608007712;-13.264947354464926;10.17226254790792;-3.0926848065570063;-1.1568068540589849;3.94958566884241;2.792778814783425
0731palmer_sem7_num6lado1;1.4237211718700777;8.083031897464668;6.65931072559459;28.316690157257483;28.356724302488182;21.311342528378514;34.19481440410879;31.38390358492493;23.958224710582336;26.54323369805929;26.657936590456607;20.30303672180393;-5.878124246851307;7.651580706049501;1.7734564591981936;-3.027179282436748;4.7259669944683225;1.6987877120315744;-2.6468821822038215;3.6551879887784047;1.0083058065745831
0732palmer_sem7_num6lado2;5.298777873253098;7.2255305839278385;1.9267527106747409;20.442415441931416;14.741917977000703;16.013330791341584;33.48557580647133;26.25802449139256;23.82695046297711;22.8180060256385;21.012619240797484;17.295974976392824;-13.043160364539915;10.667569780832832;-2.3755905837070834;-11.516106514391858;5.245405250595077;-6.270701263796781;-7.813619671635525;6.5309754865842855;-1.2826441850512396
0733palmer_sem7_num7lado1;-0.8532446242526177;11.678427107462895;12.531671731715512;28.509180630777657;29.27000442575791;19.801853286125247;38.35233911218007;38.611844190507966;23.31578361995857;30.226248357699358;33.91793996158144;22.59276258535279;-9.843158481402412;8.12609075448071;-1.7170677269217016;-9.341839764750056;4.693904228926527;-4.647935535823528;-3.513930333833322;0.7230210346057788;-2.7909092992275433
0734palmer_sem7_num7lado2;-0.9860149679944143;11.200029945099885;12.1860449130943;20.698457483424512;17.29186498861017;16.80039219593493;37.8336474216207;37.20809377265954;22.011075357543607;29.45621655035544;36.41213457189803;18.535365273889386;-17.135189938196184;8.377430871265258;-8.757759066930927;-19.91622878404937;0.7959592007615086;-19.12026958328786;-5.210683161608678;3.4757100836542207;-1.7349730779544572
0735palmer_sem7_num8lado1;8.194305293548325;7.269518753347214;-0.9247865402011115;21.03771844411418;13.656066006901343;15.568287030446593;32.815443726641895;22.01851129377262;22.478953640709445;25.768399946827365;19.648271531984044;20.43619184705383;-11.777725282527715;7.04704377981453;-4.730681502713185;-8.362445286871276;2.370239761788575;-5.992205525082701;-6.910666610262853;2.0427617936556146;-4.867904816607238
0736palmer_sem7_num8lado2;1.621722944454575;9.572002424133547;7.950279479678972;25.01191752513246;19.439370633354567;17.30186803113558;40.67809975784707;38.472091505513;27.834462524866545;29.84530566329922;30.728853287379152;22.91387262987345;-15.666182232714611;10.83279409454785;-4.833388138166761;-19.032720872158432;7.743238218133847;-11.289482654024585;-10.532594493730965;4.920589894993096;-5.612004598737869
0737palmer_sem7_num9lado1;2.8804622121518406;10.574868906679146;7.694406694527306;27.666677595986755;18.89927931767393;19.07519055815097;37.41164627488907;34.85029089659409;23.475431017447427;30.987415791672007;34.20104592037269;22.897154483311898;-9.744968678902318;6.424230483217066;-3.3207381956852515;-15.95101157892016;0.6492449762213965;-15.301766602698763;-4.400240459296455;0.5782765341355294;-3.821963925160926
0738palmer_sem7_num9lado2;9.662133265107759;9.278922413868415;-0.38321085123934395;31.63305826331929;17.265722619730248;19.014270328486806;36.30900527263375;26.06154513888889;26.162461419753086;25.37269907015705;20.36182568772593;20.192856481832024;-4.675947009314459;10.936306202476697;6.2603591931622375;-8.79582251915864;5.699719451162959;-3.0961030679956814;-7.1481910912662805;5.969604937921062;-1.1785861533452184
0739palmer_sem7_num10lado1;9.577483290435985;8.761016650731992;-0.816466639703993;25.975266198149825;14.415890717153495;16.559449478875635;34.64045688525774;22.730952135341447;23.40317689530686;24.20551267766394;18.65729592738045;19.233741423656117;-8.665190687107916;10.434944207593801;1.7697535204858852;-8.315061418187952;4.0736562079609975;-4.241405210226954;-6.843727416431225;4.169435471650743;-2.6742919447804816
0740palmer_sem7_num10lado2;4.354358740065525;10.335407646502844;5.981048906437319;28.28169938214227;19.796627499439555;19.17809964350546;35.5346592472242;28.769677181580818;22.632592254226644;25.147231929973543;26.129095576516082;17.044303590895144;-7.252959865081927;10.387427317250655;3.134467452168728;-8.973049682141262;2.6405816050647353;-6.332468077076527;-3.4544926107211857;5.5882886633315;2.1337960526103146
0741palmer_sem7_num11lado1;3.3175320386429163;11.090953893699577;7.773421855056661;31.45725368250546;25.32040738934937;16.231727336262523;38.669047385630336;34.318111307817844;25.52896349371963;28.605161022603376;28.940534800263656;22.713311343661157;-7.211793703124876;10.06388636302696;2.852092659902084;-8.997703918468474;5.377576507554188;-3.620127410914286;-9.297236157457107;2.8156521500584724;-6.481584007398634
0742palmer_sem7_num11lado2;11.046319131026767;15.05603572973175;4.009716598704983;36.30744099246949;18.99819461722851;16.54919976738894;45.280938423257794;31.281312642767237;25.394080919735803;28.639435878758448;23.993256199684453;20.686508610578596;-8.973497430788306;16.641502544499346;7.66800511371104;-12.283118025538727;7.288056443082784;-4.995061582455943;-8.844881152346861;4.707572309157207;-4.137308843189654
0743palmer_sem7_num12lado1;-6.354066017745431;24.819752760245642;31.173818777991073;35.933136249733856;36.437430391771485;17.325839430403327;61.27008515506822;71.4245006078444;26.531743656257277;35.59859402336971;43.244723527984725;19.519134676117623;-25.336948905334367;25.671491131698517;0.33454222636414954;-34.98707021607291;28.17977707985967;-6.807293136213239;-9.20590422585395;7.012608980139653;-2.193295245714296
0744palmer_sem7_num12lado2;-3.678101810270398;24.402261083910883;28.08036289418128;47.24654773136633;49.22170933106691;25.0004990292322;54.76578056525048;58.14460974054431;24.566511408216016;38.16068997145265;43.73684790725792;18.847767668556376;-7.519232833884153;16.605090593797833;9.08585775991368;-8.9229004094774;14.407761833286393;5.484861423808994;0.4339876210161826;5.71874373965964;6.152731360675823
0745palmer_sem7_num13lado1;7.8108249930528615;11.648547147608568;3.8377221545557063;29.85114735969035;21.176051003312118;20.923244486462877;37.171081480090045;28.287599556288555;23.971172186324395;31.976196999794507;27.175095444351236;23.143525907921934;-7.319934120399694;5.1948844802955385;-2.125049640104155;-7.111548552976437;1.1125041119373194;-5.999044441039118;-3.0479276998615177;0.8276462784024616;-2.220281421459056
0746palmer_sem7_num13lado2;9.180237312726138;11.138295316227843;1.958058003501705;31.616189668781242;20.58393506202434;19.603492462556396;40.18716584220257;30.131079141180876;27.268330309380083;31.1793575345578;26.437311850941413;24.306131076342535;-8.570976173421325;9.007808307644769;0.4368321342234438;-9.547144079156535;3.693767290239464;-5.853376788917071;-7.664837846823687;2.9621992330375484;-4.702638613786139
0747palmer_sem7_num14lado1;5.041120146551961;4.9066375399984;-0.13448260655356137;26.33216866766141;17.71519824139414;19.67684056816673;30.53926657321299;24.633899875580212;24.961597851041265;24.88717394596497;23.2327083410076;22.205090169059325;-4.207097905551581;5.65209262724802;1.444994721696439;-6.918701634186071;1.401191534572611;-5.51751009961346;-5.2847572828745335;2.7565076819819403;-2.528249600892593
0748palmer_sem7_num14lado2;-4.296563457565853;8.445122837388979;12.741686294954832;28.84446051941052;27.467715321806637;21.126245218879575;36.72676731612771;43.82860742029333;25.23664575589297;26.313999983234556;35.18073824434328;20.063819810767814;-7.882306796717192;10.412767332893157;2.5304605361759656;-16.360892098486694;8.64786917595005;-7.713022922536645;-4.110400537013394;5.172825945125155;1.0624254081117606
0749palmer_sem7_num15lado1;3.3324460638410116;12.70310073004691;9.370654666205898;33.676235815684294;16.449467107681;18.05263006776157;42.88131119725695;37.46477827723741;28.659506591059724;35.73149376915382;43.64474292362616;25.471642695169436;-9.205075381572655;7.149817428103127;-2.0552579534695283;-21.01531116955641;-6.179964646388754;-27.195275815945163;-10.606876523298155;3.1878638958902883;-7.4190126274078665
0750palmer_sem7_num15lado2;10.262849203841434;10.323735969535573;0.0608867656941392;29.60115357107943;15.251806001481848;17.151591393202235;38.13110280418478;26.106933111196703;26.342036748416067;26.662087506631405;21.364550188601005;20.462099717869837;-8.529949233105349;11.469015297553373;2.939066064448024;-10.855127109714855;4.742382922595699;-6.112744187119157;-9.190445355213832;5.87993703054623;-3.3105083246676017
0751palmer_sem7_num16lado1;6.225475627714577;5.732965320063588;-0.49251030765098847;25.306060340948857;17.278260652224173;20.09780285703573;32.70720919369012;25.252057882014764;26.259053670609976;31.878244578751374;29.447476138074563;27.126656211627168;-7.401148852741262;0.8289646149387444;-6.572184237802517;-7.973797229790591;-4.195418256059799;-12.16921548585039;-6.161250813574245;-0.8676025410171917;-7.028853354591437
0752palmer_sem7_num16lado2;3.8502742191501973;9.838212660958586;5.987938441808389;32.72442105855539;22.048871757357492;21.652106628550204;37.956851769684974;33.613640395164154;26.909350607685404;28.13393506856983;31.75071122760216;19.75956655827518;-5.232430711129581;9.822916701115144;4.590485989985563;-11.564768637806662;1.862929167561994;-9.701839470244668;-5.2572439791352;7.149784049410226;1.8925400702750252
0753palmer_sem7_num17lado1;4.61261013536004;4.919874417474187;0.30726428211414714;22.653857396754127;17.119106917356532;20.271993826294374;34.71973115351701;28.32586511078697;27.24399206719552;27.317247675428717;25.65726515325231;24.09291528489599;-12.065873756762883;7.402483478088293;-4.663390278674591;-11.206758193430439;2.66859995753466;-8.538158235895779;-6.971998240901147;3.15107678229953;-3.8209214586016174
0754palmer_sem7_num17lado2;5.170286335377693;7.078747807201353;1.90846147182366;21.073967808553906;16.625239096163952;20.53316239406056;35.917181755399476;28.33706889883894;25.76588513757472;28.40289989449116;28.63193157120941;19.957125355659223;-14.84321394684557;7.514281860908316;-7.328932085937254;-11.711829802674988;-0.2948626723704706;-12.006692475045458;-5.2327227435141594;5.808759781915498;0.5760370384013385
0755palmer_sem7_num18lado1;5.743096920024424;12.246672243464808;6.5035753234403835;29.41964045064956;19.227838121934127;15.657076634909512;41.73387839334937;34.75327879154573;26.713605116094186;32.99161403742647;31.339194932911077;24.727389034051367;-12.314237942699812;8.742264355922899;-3.571973586776913;-15.525440669611605;3.4140838586346547;-12.11135681097695;-11.056528481184674;1.9862160820428194;-9.070312399141855
0756palmer_sem7_num18lado2;10.06569826720903;10.039675338816185;-0.02602292839284459;28.483519598315517;17.261384145494933;19.603805127493175;38.952839964925836;27.019943412941455;26.035751076119347;31.022200698065387;23.391231143676766;23.181792230147167;-10.469320366610319;7.9306392668604495;-2.538681099749869;-9.758559267446522;3.628712269264689;-6.129846998181833;-6.431945948626172;2.85395884597218;-3.5779871026539922
0757palmer_sem7_num19lado1;3.9953354340509577;5.714396685134641;1.7190612510836836;19.81765286770729;15.706369155155581;18.57548265472724;30.46701518776112;24.586597957185866;25.01102955884842;30.867676486341725;30.449540616054442;22.112717802868058;-10.649362320053829;-0.40066129858060506;-11.050023618634434;-8.880228802030285;-5.862942658868576;-14.74317146089886;-6.435546904121182;2.8983117559803624;-3.5372351481408195
0758palmer_sem7_num19lado2;1.175668833902133;6.536168909621924;5.360500075719791;23.532217191691494;18.427263473752294;20.423213130745495;33.93691840595145;31.613096051481687;26.799177995975803;30.219027127114686;35.16100852150952;22.01895363274393;-10.404701214259958;3.717891278836767;-6.686809935423192;-13.185832577729393;-3.5479124700278355;-16.73374504775723;-6.3759648652303085;4.7802243632318735;-1.595740501998435
0759palmer_sem7_num20lado1;7.369018448407697;5.816886158811926;-1.5521322895957717;25.467189539088825;16.588996805775572;19.34499370236194;34.75659893628167;25.242015154643305;26.543831543923968;30.672278012119136;26.95925561075895;28.40637132987171;-9.289409397192845;4.084320924162533;-5.205088473030312;-8.653018348867732;-1.717240456115647;-10.37025880498338;-7.198837841562028;-1.8625397859477424;-9.06137762750977
0760palmer_sem7_num20lado2;2.579735692111125;10.136090264413127;7.556354572302002;32.59485743414563;22.438705662725575;23.19547587996584;38.87878130859387;38.129822880008305;23.557308064629414;26.743097184000266;28.121329211746524;21.311377344940244;-6.2839238744482415;12.135684124593606;5.8517602501453645;-15.69111721728273;10.008493668261782;-5.682623549020949;-0.36183218466357303;2.24593071968917;1.884098535025597
0761palmer_sem7_num21lado1;2.657926049851106;0.692172789670014;-1.965753260181092;16.567530187775944;13.900361721368158;17.423476905563625;30.258542869964245;27.10599656048964;28.72459539337519;22.34488113284283;20.253653084370224;22.117378430655886;-13.691012682188301;7.913661737121416;-5.777350945066885;-13.205634839121482;6.852343476119415;-6.353291363002066;-11.301118487811564;6.607216962719303;-4.6939015250922616
0762palmer_sem7_num21lado2;5.124288027378611;3.6639785480392497;-1.4603094793393616;21.17035352000304;15.136727580115116;18.482345454459107;27.557538655577172;21.796821243253692;22.991439313717326;20.5934396413163;17.16547200690154;17.67903316469927;-6.387185135574132;6.964099014260871;0.5769138786867387;-6.660093663138577;4.631349236352154;-2.0287444267864227;-4.509093859258218;5.312406149018056;0.8033122897598375
0763palmer_sem7_num22lado1;8.816336657419832;8.282275453665665;-0.5340612037541668;24.823905600045276;14.806939406115415;16.696159331703342;35.78733386605873;23.371874678691558;23.653941277375694;24.134311250050096;20.0520511053045;20.678676585465514;-10.963428266013455;11.653022616008634;0.6895943499951791;-8.564935272576143;3.3198235733870582;-5.245111699189085;-6.957781945672352;2.97526469191018;-3.982517253762172
0764palmer_sem7_num22lado2;7.594673984965333;11.076157367159258;3.4814833821939253;26.37305995972814;18.617411912049707;20.084936624128176;39.55838210251121;29.68060422743365;25.35042145570892;30.68824830104473;27.48351215950348;21.14028339588687;-13.185322142783072;8.87013380146648;-4.315188341316592;-11.063192315383944;2.1970920679301713;-8.866100247453772;-5.265484831580743;4.21013805982205;-1.0553467717586926
0765palmer_sem7_num23lado1;3.992244221241023;2.9046065657443876;-1.0876376554966356;19.628017724733116;15.224867241336725;18.15604423830199;26.672043853689413;21.3832070688739;21.36026930164396;24.43783589525785;22.595365826751706;25.195037603808558;-7.044026128956297;2.2342079584315613;-4.809818170524736;-6.158339827537176;-1.2121587578778055;-7.370498585414982;-3.204225063341969;-3.8347683021645977;-7.038993365506567
0766palmer_sem7_num23lado2;-1.3493436192865644;9.295530389328487;10.644874008615052;22.158140846394247;18.226411636158563;19.722333701449752;36.75026128142253;39.942955565204805;22.880992084860488;27.107802174543572;30.47693146087679;19.104919946108534;-14.592120435028285;9.64245910687896;-4.949661328149325;-21.716543929046242;9.466024104328014;-12.250519824718229;-3.158658383410735;3.776072138751953;0.617413755341218
0767palmer_sem7_num24lado1;3.986379598789327;11.901392428808744;7.915012830019418;30.308468313251648;22.507597182156683;19.924910033719645;39.63725244571701;33.78960382750002;23.719655764689044;32.44011263715695;34.33570552147239;24.048014643176572;-9.328784132465362;7.19713980856006;-2.1316443239053022;-11.282006645343333;-0.5461016939723748;-11.828108339315708;-3.7947457309693995;-0.32835887848752776;-4.123104609456927
0768palmer_sem7_num24lado2;5.521092788854812;12.085674809396664;6.564582020541852;32.30574266806816;21.795625804987097;20.602643615210408;38.48320373822606;31.98892450644487;23.4870329549043;25.596164594695303;24.757289654705026;17.774643239424105;-6.1774610701578965;12.887039143530757;6.70957807337286;-10.193298701457774;7.2316348517398445;-2.9616638497179295;-2.884389339693893;5.712389715480196;2.828000375786303
0769palmer_sem7_num25lado1;9.711484162318417;10.40020024945391;0.6887160871354929;31.183139617413424;19.329133545310015;21.69019554404851;42.955778085006536;30.171533228676086;30.08939790658898;32.661898742010486;30.1323389596664;22.083339227300858;-11.772638467593111;10.29387934299605;-1.4787591245970617;-10.842399683366072;0.03919426900968759;-10.803205414356384;-8.399202362540471;8.006058679288124;-0.3931436832523474
0770palmer_sem7_num25lado2;-4.496496263036299;19.828069135116245;24.324565398152544;38.02303216197811;41.19570573546755;17.206712509273714;47.35130876103089;51.773742853430356;23.115498083046333;32.11085199416987;39.637212630983726;19.60272746117646;-9.328276599052785;15.240456766861023;5.912180167808238;-10.578037117962808;12.13653022244663;1.5584931044838228;-5.908785573772619;3.5127706218698727;-2.396014951902746
0771palmer_sem7_num26lado1;4.384043602217247;13.71320048651869;9.329156884301444;34.083210703161406;24.735011711037806;22.1382333646023;42.48695706236134;36.0436153888938;23.703038791551858;29.71237816189444;33.70021369557228;22.146045773849988;-8.403746359199936;12.774578900466903;4.370832541266967;-11.308603677855992;2.3434016933215176;-8.965201984534474;-1.5648054269495582;1.5569930177018705;-0.007812409247687668
0772palmer_sem7_num26lado2;12.251291838897139;12.40837039223247;0.1570785533353316;36.891407253379;22.60826034837068;23.782725699222645;40.276257339212385;23.41217807077915;22.843294026218647;29.25520131853482;23.047925496930723;22.99045454960258;-3.384850085833385;11.021056020677566;7.636205934844181;-0.8039177224084675;0.36425257384842524;-0.43966514856004224;0.9394316730039982;-0.14716052338393126;0.792271149620067
0773palmer_sem7_num27lado1;1.6072206046490152;17.27611375552074;15.668893150871725;25.24066451510502;18.948462226266752;13.860764583267201;43.11297426494851;43.090519863634796;20.128105028855973;31.596974387430272;30.739790637104313;21.32761826155103;-17.87230974984349;11.51599987751824;-6.356309872325252;-24.142057637368044;12.350729226530483;-11.791328410837561;-6.267340445588772;-1.1995132326950575;-7.4668536782838295
0774palmer_sem7_num27lado2;4.055814252881557;13.194981362257078;9.13916710937552;33.533772228600284;33.468529369729886;17.706289311170682;37.911276972756205;31.943706544354626;23.35950845516562;27.863341881770626;26.51138475836431;19.77860071580679;-4.377504744155921;10.047935090985579;5.670430346829658;1.52482282537526;5.432321785990315;6.957144611365575;-5.653219143994939;3.5809077393588318;-2.072311404636107
0775palmer_sem7_num28lado1;7.693493094069275;12.707853392807607;5.014360298738332;28.805104673470492;18.898442997095277;18.65424265024299;41.23425771606872;30.760323199157853;24.461829992890006;32.25708129871642;30.116257399465034;21.64441118386862;-12.429153042598227;8.977176417352297;-3.45197662524593;-11.861880202062576;0.6440657996928181;-11.217814402369758;-5.807587342647018;2.8174188090213867;-2.9901685336256314
0776palmer_sem7_num28lado2;2.518737496712582;15.539492590090493;13.020755093377911;27.207741288108718;17.032416296094436;19.384933169819266;46.49606547558365;44.11335240486005;25.882464820366437;34.89898156143648;38.888860202310916;20.38183917574609;-19.28832418747493;11.59708391414717;-7.691240273327761;-27.080936108765616;5.224492202549136;-21.85644390621648;-6.49753165054717;5.500625644620346;-0.9969060059268244
0777palmer_sem7_num29lado1;2.5219434047723546;0.2838387353568521;-2.2381046694155025;15.204734059097978;13.257838160644969;17.015104950790708;28.026665594268444;25.089730184558466;27.112320633349828;24.060066777414104;21.77731985900489;24.04573321061109;-12.821931535170465;3.96659881685434;-8.855332718316125;-11.831892023913497;3.312410325553575;-8.519481698359922;-10.09721568255912;3.0665874227387384;-7.030628259820382
0778palmer_sem7_num29lado2;0.650596372921143;8.87537047399271;8.224774101071567;19.91825440029033;14.268844129921975;16.053408011806617;36.13731477551331;33.38170607739006;24.881580197793983;28.499069555868;35.36705934891106;19.79208337980692;-16.21906037522298;7.6382452196453094;-8.580815155577671;-19.112861947468083;-1.9853532715210065;-21.09821521898909;-8.828172185987366;5.089496817987065;-3.738675368000301
0779palmer_sem7_num30lado1;4.939372026602687;7.0154944254735625;2.0761223988708757;21.8456216847201;13.183518049126581;14.979589968357871;30.949594595469048;24.061627105703312;23.912065763848002;30.073168253733687;31.712048582248084;22.154424498806186;-9.103972910748947;0.8764263417353604;-8.227546569013587;-10.878109056576731;-7.650421476544771;-18.528530533121504;-8.93247579549013;1.7576412650418156;-7.174834530448315
0780palmer_sem7_num30lado2;5.592555143585539;4.519869129382467;-1.0726860142030716;23.14831455638407;15.15437061272052;17.2693598167224;29.616404138754216;23.082181218403445;23.65911376619197;21.38796107115938;18.647341575334675;20.18062988396874;-6.468089582370148;8.228443067594835;1.7603534852246874;-7.927810605682925;4.43483964306877;-3.492970962614155;-6.389753949469572;3.4784838822232302;-2.911270067246342
0781palmer_sem7_num31lado1;3.176997657030192;2.972025390309202;-0.2049722667209899;16.18912772314565;12.053391580803861;14.247789612921192;30.110397883464277;25.775949087424216;26.01254339406111;24.804802530637037;24.034215612796338;22.68820038772519;-13.921270160318628;5.30559535282724;-8.615674807491388;-13.722557506620355;1.7417334746278783;-11.980824031992476;-11.76475378113992;3.3243430063359227;-8.440410774803997
0782palmer_sem7_num31lado2;1.6084165366619807;7.585183637152237;5.976767100490257;19.94274785676197;16.235248574592887;17.62375415282392;35.49374390207847;32.15693193370688;25.385360921062748;28.436255575717112;31.481468429743938;20.89203989269112;-15.550996045316502;7.057488326361359;-8.493507718955144;-15.921683359113992;0.6754635039629413;-15.24621985515105;-7.761606768238828;4.4933210283716285;-3.268285739867199
0783palmer_sem7_num32lado1;10.416048553552468;10.212483481377724;-0.20356507217474373;24.85404938271605;13.753913193758642;16.20208517231375;38.77383805337174;24.003821704033797;24.531218954106386;28.619679626202657;23.51157418064176;22.093746991129326;-13.919788670655691;10.154158427169083;-3.7656302434866085;-10.249908510275155;0.49224752339203803;-9.757660986883117;-8.329133781792635;2.4374719629770603;-5.8916618188155745
0784palmer_sem7_num32lado2;12.517142088238057;12.054716013807315;-0.46242607443074135;24.743957156530254;15.57599663638677;18.667408009825564;41.06697801198262;24.758710154565545;25.55106629806244;32.113467940040074;24.202654528858133;21.157813592073346;-16.323020855452366;8.953510071942546;-7.369510783509821;-9.182713518178774;0.5560556257074118;-8.626657892471362;-6.883658288236877;4.393252705989095;-2.4904055822477815
0785palmer_sem7_num33lado1;3.528084859528132;1.3346031248760042;-2.193481734652128;23.054767292138063;18.57018760858425;22.303259116650622;28.61688179044263;24.839255844835733;26.50863318077657;22.6591862153008;19.947059271572137;23.09234881659189;-5.562114498304567;5.95769557514183;0.3955810768372636;-6.269068236251485;4.892196573263597;-1.376871662987888;-4.205374064125948;3.41628436418468;-0.7890896999412682
0786palmer_sem7_num33lado2;5.286796182607258;4.007960576176984;-1.278835606430274;25.834712205587;17.569215583348548;20.880246251454913;32.5357056410946;26.43206079673026;27.84874972264619;25.76800987970544;24.27563745074556;24.172036132522468;-6.700993435507602;6.767695761389163;0.06670232588156111;-8.86284521338171;2.156423345984699;-6.706421867397012;-6.968503471191276;3.676713590123722;-3.2917898810675545
0787palmer_sem7_num34lado1;7.362755169803059;9.545271102067922;2.182515932264863;32.24917600527357;21.040811134304366;21.506097314175026;39.20049919014365;30.121703830018234;27.537116938040622;28.744613512365643;26.025922176319785;22.874547741361145;-6.951323184870084;10.45588567777801;3.504562492907926;-9.080892695713867;4.095781653698449;-4.9851110420154185;-6.031019623865596;4.662569196679478;-1.3684504271861186
0788palmer_sem7_num34lado2;4.493684074256894;3.993956211267111;-0.4997278629897828;20.690735442232434;16.59888358855127;19.727449015383073;30.61729217221016;24.525536311151626;25.368673065171723;27.004949799478926;25.65257311631192;21.628531775955846;-9.926556729977726;3.6123423727312343;-6.314214357246492;-7.926652722600355;-1.1270368051602944;-9.05368952776065;-5.641224049788651;3.7401412892158774;-1.9010827605727734
0789palmer_sem7_num35lado1;10.921446540401764;12.655580721478948;1.7341341810771844;31.763149649557278;18.667653761474977;18.771531449563962;42.371639612472734;29.563360060316178;27.292621198353732;33.911141965960894;26.179002973615066;25.23783452358025;-10.608489962915456;8.46049764651184;-2.1479923164036165;-10.895706298841201;3.3843570867011117;-7.5113492121400895;-8.52108974878977;2.0547866747734815;-6.466303074016288
0790palmer_sem7_num35lado2;8.495906933916682;7.46941014100684;-1.0264967929098425;28.86109844048573;18.101586127547666;20.04719287648492;33.788765794392006;24.173021256163956;24.757965598330703;24.556591311185375;19.34842853775438;20.178721097840217;-4.927667353906276;9.23217448320663;4.3045071293003545;-6.07143512861629;4.824592718409576;-1.246842410206714;-4.710772721845782;4.579244500490486;-0.13152822135529618
0791palmer_sem7_num36lado1;5.9891991878380075;5.690616068247252;-0.2985831195907558;21.492209864060218;14.652169419630821;16.06925914775255;34.530715802564735;27.283285379509785;26.389775449233465;26.06481446889412;22.529513124787204;23.49576696740565;-13.038505938504517;8.465901333670615;-4.572604604833902;-12.631115959878963;4.7537722547225805;-7.877343705156383;-10.320516301480914;2.8940084818278144;-7.4265078196531
0792palmer_sem7_num36lado2;1.5579559605888775;15.010358058951493;13.452402098362615;31.3601056659761;22.49592896496196;15.503469426526864;43.99131218244121;43.067342871063474;25.271008490248327;30.456674962002907;32.3634712689745;20.848563009707927;-12.631206516465113;13.534637220438306;0.9034307039731928;-20.571413906101515;10.703871602088974;-9.867542304012542;-9.767539063721463;4.4224454805404;-5.345093583181063
0793palmer_sem7_num37lado1;4.038679873279591;5.124592271460841;1.0859123981812502;25.600485589389447;20.171095717548837;21.74455850406781;30.010204467729025;24.086624029529663;23.041548562082752;24.644598656778715;24.256684446880733;21.37162025487155;-4.409718878339579;5.36560581095031;0.9558869326107313;-3.9155283119808253;-0.17006041735107047;-4.085588729331896;-1.2969900580149414;1.669928307211201;0.3729382491962596
0794palmer_sem7_num37lado2;5.415827845675313;7.1288874998882505;1.7130596542129375;29.53605397036054;29.48407787389978;22.34426303672501;33.8317925998279;25.330969995292694;25.55333875984767;25.758454167033463;21.09529996018691;20.124661405455193;-4.295738629467358;8.073338432794436;3.777599803327078;4.153107878607084;4.235670035105784;8.388777913712868;-3.209075723122659;5.428677354392477;2.2196016312698177
0795palmer_sem7_num38lado1;12.295743146390816;12.30977295078122;0.01402980439040391;28.724261399214438;14.768858608108646;16.64513962410209;38.08391388874967;23.11634501003611;22.748250475464452;31.550555643334913;24.792594100694675;23.69289517371604;-9.359652489535232;6.533358245414757;-2.8262942441204757;-8.347486401927464;-1.6762490906585654;-10.02373549258603;-6.103110851362363;-0.9446446982515866;-7.0477555496139495
0796palmer_sem7_num38lado2;9.200793650437124;9.930481397922144;0.7296877474850199;29.099354949964162;16.102803133992175;17.58365798591466;34.171260622491005;23.928130732032685;22.999528214591983;26.92301055012599;21.246828571035884;18.799207960240015;-5.071905672526842;7.248250072365014;2.1763443998381717;-7.825327598040509;2.6813021609968004;-5.144025437043709;-5.415870228677324;4.200320254351968;-1.2155499743253557
0797palmer_sem7_num39lado1;16.76549095054303;17.156055680814095;0.3905647302710662;39.22625560577141;19.664475630768873;20.590283861161552;45.562975594341694;25.840816512429583;24.129415446772793;29.177440808725724;20.327834560501717;21.46413117198872;-6.336719988570287;16.38553478561597;10.048814797045683;-6.17634088166071;5.512981951927866;-0.6633589297328442;-3.5391315856112406;2.6652842747840744;-0.8738473108271663
