ind;time;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff
0993palmer_sem9_num17;155;1.475846014;6.399686147;4.923840133;21.6260329;17.42800077;19.39301689;36.184786;34.1658107;26.71159399;27.37599182;29.23132864;22.98718232;-14.55875311;8.808794187;-5.749958919;-16.73780993;4.934482056;-11.80332787;-7.318577095;3.724411673;-3.594165422
0995palmer_sem9_num18;155;11.44061552;16.04396573;4.60335021;38.91273379;23.35049274;22.89716566;46.25527419;30.83216435;25.29128136;34.59758371;31.44129124;23.98289525;-7.342540398;11.65769048;4.315150079;-7.481671605;-0.609126889;-8.090798494;-2.394115701;1.308386109;-1.085729592
0997palmer_sem9_num19;155;5.531512152;11.44426881;5.912756654;29.77114068;20.64293253;21.05014144;40.75583621;33.34867857;25.1336573;30.45077174;31.36906868;21.76548959;-10.98469552;10.30506447;-0.679631056;-12.70574603;1.97960989;-10.72613614;-4.083515857;3.368167705;-0.715348152
0999palmer_sem9_num20;155;9.377494068;13.10224737;3.724753304;31.7895015;16.28824293;17.05278639;40.72990075;29.39219329;24.7909553;29.9988058;28.87217765;22.47234799;-8.940399249;10.73109495;1.790695701;-13.10395036;0.520015641;-12.58393472;-7.738168913;2.318607316;-5.419561597
1001palmer_sem9_num21;155;8.361200626;9.835007578;1.473806953;27.27944588;16.49552081;16.99636767;38.91860448;28.61777551;27.06968641;29.66236182;24.99024909;21.82900188;-11.6391586;9.256242664;-2.382915933;-12.1222547;3.627526416;-8.49472828;-10.07331874;5.240684524;-4.832634216
1003palmer_sem9_num22;155;17.41091372;17.1822903;-0.228623416;47.74182356;18.19766017;20.75281088;44.85372313;26.17051709;27.13047249;33.39370222;25.40139205;23.20012001;2.888100436;11.46002091;14.34812134;-7.972856924;0.769125048;-7.203731876;-6.37766161;3.930352477;-2.447309133
1005palmer_sem9_num23;155;7.613300935;9.843631902;2.230330967;28.90673746;18.65860111;20.39322645;38.10937038;26.85717718;26.74330221;30.42362976;29.41157643;22.4190303;-9.202632918;7.68574062;-1.516892298;-8.198576068;-2.55439925;-10.75297532;-6.350075751;4.324271902;-2.025803849
1007palmer_sem9_num24;155;11.66314539;13.59297089;1.929825505;31.34087403;15.93821213;17.13300953;42.44525165;28.77518596;26.30078027;31.63680301;26.15056796;23.19958317;-11.10437762;10.80844864;-0.295928982;-12.83697383;2.624618003;-10.21235582;-9.167770737;3.101197094;-6.066573643
1009palmer_sem9_num25;155;14.60036085;19.81282433;5.212463471;43.91303328;23.95058083;21.78186801;49.49073514;32.67778041;24.95457394;31.13094777;23.62486933;20.07175157;-5.57770186;18.35978736;12.7820855;-8.72719958;9.052911079;0.325711499;-3.172705931;4.882822369;1.710116438
1011palmer_sem9_num26;155;10.89416774;12.86252316;1.968355413;35.46799496;19.23510325;21.32305841;42.9108406;29.37772309;26.91114075;30.42768393;26.69043836;23.0044135;-7.442845633;12.48315666;5.04031103;-10.14261984;2.687284723;-7.455335116;-5.588082339;3.906727247;-1.681355092
1013palmer_sem9_num27;155;14.21652179;15.18646514;0.969943354;35.16142076;16.53293121;18.76558556;45.78262989;26.85977887;24.78450966;29.71992542;24.89746423;22.59926992;-10.62120913;16.06270447;5.441495338;-10.32684766;1.962314639;-8.364533023;-6.018924103;2.185239739;-3.833684363
1015palmer_sem9_num28;155;-0.355274465;14.10876743;14.4640419;34.75808227;26.84404167;18.83426498;43.27236523;43.38687551;26.68189962;29.66036455;35.63479772;19.79557796;-8.514282959;13.61200067;5.097717715;-16.54283384;7.752077789;-8.790756051;-7.847634636;6.886321657;-0.961312979
1017palmer_sem9_num29;155;5.070819859;18.30949598;13.23867612;29.78840598;18.06083338;15.74771909;47.51439682;43.96759316;23.13132569;32.12439267;31.67415629;18.96459707;-17.72599085;15.39000415;-2.335986698;-25.90675978;12.29343687;-13.61332291;-7.383606603;4.166728623;-3.21687798
1019palmer_sem9_num30;155;9.013715617;9.105402367;0.09168675;27.46029243;18.20232308;20.4975474;39.62374825;28.63122253;27.44198367;29.31930289;24.79199767;24.47554655;-12.16345582;10.30444536;-1.85901046;-10.42889945;3.839224865;-6.589674588;-6.944436268;2.966437116;-3.977999152
1021palmer_sem9_num31;155;13.50647429;13.63088599;0.124411696;38.71665478;20.51563522;22.44312213;47.18862763;29.43761938;28.91016599;29.15186995;24.27715347;22.74856216;-8.471972857;18.03675768;9.564784826;-8.921984159;5.160465915;-3.761518244;-6.467043859;6.161603834;-0.305440025
1023palmer_sem9_num32;155;-0.845027761;12.19463272;13.03966048;35.26574915;33.97278763;20.19031661;39.14917044;40.23034288;24.71331478;28.96069397;31.20581266;21.78825053;-3.883421293;10.18847647;6.305055177;-6.257555246;9.024530217;2.76697497;-4.522998164;2.925064241;-1.597933923
1025palmer_sem9_num33;155;1.751177002;7.471467473;5.720290471;22.75628946;18.22657274;15.90073484;34.18123192;31.47746477;23.98849614;26.61022482;28.41865849;22.96054367;-11.42494246;7.571007096;-3.853935359;-13.25089204;3.058806286;-10.19208575;-8.087761301;1.027952464;-7.059808837
1027palmer_sem9_num34;155;15.70655235;19.55465968;3.848107332;39.99942514;17.79810638;18.49743902;49.42095168;28.88291166;25.1301265;35.656581;30.51700218;22.45289708;-9.421526538;13.76437067;4.342844135;-11.08480528;-1.634090518;-12.7188958;-6.632687482;2.677229419;-3.955458063
1029palmer_sem9_num35;155;14.5775007;19.317124;4.739623292;48.21117586;18.01323379;18.82837106;48.62399898;33.44606691;26.89922367;34.56030265;30.78983316;24.85384215;-0.412823125;14.06369633;13.6508732;-15.43283312;2.65623375;-12.77659937;-8.070852604;2.045381516;-6.025471088
1031palmer_sem9_num36;155;6.788111798;13.38548231;6.59737051;32.13390444;19.85709276;17.11090171;42.99931078;35.73101546;26.87642399;29.62298174;27.45658251;20.96844461;-10.86540634;13.37632904;2.510922692;-15.8739227;8.274432952;-7.59948975;-9.765522277;5.907979381;-3.857542897
1033palmer_sem9_num37;155;2.339522242;10.45115186;8.11162962;27.1887805;19.19302707;21.84963667;41.52306821;38.95845432;26.61381522;31.3791158;33.54265608;23.94687893;-14.33428771;10.14395241;-4.190335306;-19.76542726;5.415798249;-14.34962901;-4.764178551;2.666936291;-2.09724226
1035palmer_sem9_num38;155;0.937963649;19.58789817;18.64993453;44.31318172;30.30924665;21.26455928;48.15321281;46.98295824;24.6964334;38.05078705;47.569924;24.78155963;-3.840031094;10.10242576;6.26239467;-16.67371159;-0.586965769;-17.26067736;-3.431874121;-0.085126225;-3.517000346
1037palmer_sem9_num39;155;9.527927919;13.49310392;3.965176;30.21015197;17.91511894;15.43368549;41.94527103;29.6349483;25.6136828;31.35909802;27.7925225;22.60873875;-11.73511906;10.58617301;-1.148946053;-11.71982936;1.842425806;-9.877403555;-10.17999731;3.004944055;-7.175053256
1039palmer_sem9_num40;155;17.84117555;23.55067781;5.709502269;41.95850833;17.60743764;19.78039642;57.91769793;36.46169968;27.07893307;35.62850037;28.67673636;22.44303768;-15.95918959;22.28919756;6.330007962;-18.85426204;7.784963325;-11.06929871;-7.298536648;4.635895393;-2.662641255
1041palmer_sem9_num41;155;0.193652727;13.17585974;12.98220702;30.79180202;21.64758777;18.15914073;43.40790699;44.44658358;26.05466683;31.8418756;34.52274063;23.06097118;-12.61610498;11.56603139;-1.050073582;-22.79899581;9.92384295;-12.87515286;-7.895526096;2.993695647;-4.901830449
1043palmer_sem9_num42;155;0.335488573;14.69917074;14.36368217;32.48620564;25.4604781;20.89914806;45.04736322;45.22614721;25.79626863;34.14458721;38.42074566;24.66174259;-12.56115758;10.90277601;-1.65838157;-19.76566911;6.805401549;-12.96026756;-4.897120576;1.134526046;-3.762594531
1045palmer_sem9_num43;155;7.547444523;10.61215271;3.064708191;30.76252482;17.84295603;19.40989913;37.93879206;27.97345139;24.99569777;27.88825251;27.58189572;20.17487944;-7.17626724;10.05053955;2.874272311;-10.13049537;0.39155567;-9.738939696;-5.585798636;4.820818334;-0.764980302
1047palmer_sem9_num44;155;6.40601091;12.61355406;6.207543154;37.72898454;27.9682239;16.87214005;42.23092566;33.65424847;26.62546207;27.99860329;26.16398786;22.10057558;-4.501941123;14.23232237;9.730381246;-5.68602457;7.490260604;1.804236034;-9.753322014;4.524886487;-5.228435527
1049palmer_sem9_num45;155;1.249466528;10.89147321;9.642006678;30.04936774;21.69985256;18.67215237;39.8100002;39.64030341;26.24732864;27.07308292;28.51847118;19.83587151;-9.760632459;12.73691728;2.976284824;-17.94045085;11.12183223;-6.818618628;-7.575176274;6.411457137;-1.163719137
1051palmer_sem9_num46;155;5.759966756;13.06279668;7.302829923;31.34505989;20.27782363;17.52347797;42.5613029;35.60522419;26.09563153;31.28569078;31.08211158;22.46492596;-11.21624301;11.27561213;0.059369115;-15.32740056;4.523112605;-10.80428796;-8.572153559;3.630705574;-4.941447985
1053palmer_sem9_num47;155;8.100114007;12.3828836;4.282769593;32.57954309;18.96227487;20.61989525;42.84868319;34.48330836;26.71529108;28.31369659;25.48975974;20.81301839;-10.2691401;14.5349866;4.265846495;-15.52103349;8.993548617;-6.527484875;-6.095395829;5.902272691;-0.193123138
1055palmer_sem9_num48;155;11.86120684;11.62092023;-0.240286613;38.52464285;21.99606427;25.54774249;39.37455125;26.34496074;26.45717055;28.36145025;22.18545288;19.93971484;-0.8499084;11.013101;10.1631926;-4.348896474;4.159507857;-0.189388616;-0.90942806;6.51745571;5.60802765
1057palmer_sem9_num49;155;6.605534381;7.472273201;0.86673882;27.79959885;18.25808644;21.08729847;38.79719868;30.60052025;28.89811695;29.54768133;27.678543;24.38046114;-10.99759984;9.249517352;-1.748082485;-12.34243381;2.921977259;-9.420456555;-7.810818474;4.517655805;-3.293162669
1059palmer_sem9_num50;155;6.292220596;15.92252218;9.630301588;34.1397193;22.98463262;19.31415813;48.80505744;42.10780043;28.60640034;33.18664216;31.55683049;23.35780832;-14.66533814;15.61841528;0.95307714;-19.12316781;10.55096994;-8.572197873;-9.292242208;5.248592026;-4.043650182
1061palmer_sem9_num51;155;6.669167375;9.95139437;3.282226995;30.79050261;21.22955098;23.66352744;41.58050679;32.09519619;27.48721555;30.33199835;29.17652414;24.36864409;-10.79000417;11.24850844;0.458504263;-10.86564521;2.918672047;-7.946973162;-3.823688106;3.118571452;-0.705116653
1063palmer_sem9_num52;155;4.38857996;20.58416047;16.19558052;50.40305897;35.57597067;28.17934288;54.10348442;48.17649875;27.54327035;35.93295576;37.34887846;25.70579992;-3.70042545;18.17052865;14.4701032;-12.60052808;10.82762029;-1.772907783;0.63607253;1.837470431;2.473542961
1065palmer_sem9_num53;155;8.37723164;17.51137565;9.134144007;48.60986402;37.90442397;31.04345177;50.02303895;36.51441712;27.32773603;34.33979649;34.54791624;23.24824268;-1.413174932;15.68324246;14.27006752;1.390006848;1.966500879;3.356507727;3.715715733;4.079493352;7.795209085
1067palmer_sem9_num54;155;13.13734351;15.46988604;2.332542527;37.63745249;18.34120762;19.25077229;44.65711477;30.04242679;24.73968486;32.65983533;26.51282869;25.32257769;-7.019662283;11.99727944;4.97761716;-11.70121917;3.529598096;-8.171621074;-5.488912569;-0.582892832;-6.071805401
1069palmer_sem9_num55;155;12.39903611;19.23640291;6.837366799;40.43969881;23.20159488;22.20365796;52.0832631;34.98065735;26.53895575;34.53562925;32.16770201;23.00542636;-11.64356429;17.54763385;5.904069563;-11.77906247;2.81295534;-8.966107133;-4.335297784;3.533529386;-0.801768399
1071palmer_sem9_num56;155;9.615106646;18.98632265;9.371216007;48.4825673;29.31065408;25.70567473;50.92123108;41.11050849;26.66568072;36.48717868;34.06011093;26.24992683;-2.438663773;14.4340524;11.99538862;-11.79985441;7.050397563;-4.749456851;-0.96000599;0.415753891;-0.5442521
1073palmer_sem9_num57;155;21.97977625;22.43717428;0.457398036;45.68253427;19.41260007;21.54897423;53.51726666;27.21727859;26.15364733;39.25436827;27.87291911;27.78037728;-7.83473239;14.26289839;6.428165997;-7.804678521;-0.655640517;-8.460319038;-4.604673101;-1.626729949;-6.231403051
1075palmer_sem9_num58;155;3.896129509;15.3949895;11.49885999;44.75442719;32.89520517;25.05709188;46.06051924;44.0312723;26.15187457;32.6492663;32.48726209;24.04091915;-1.306092045;13.41125294;12.1051609;-11.13606712;11.54401021;0.407943084;-1.094782689;2.110955421;1.016172732
1077palmer_sem9_num59;155;1.939223226;13.87438136;11.93515813;34.63597761;28.22156537;22.61679693;44.74231555;40.53294266;27.6318073;34.13943101;41.23360547;22.90721092;-10.10633794;10.60288454;0.4965466;-12.31137729;-0.700662812;-13.0120401;-5.015010362;4.724596376;-0.290413986
1079palmer_sem9_num60;155;1.858648719;13.53944487;11.68079615;35.79225899;25.36698957;22.40542495;44.77968763;44.03003182;28.04595435;32.58684692;34.44424742;24.06192349;-8.987428634;12.1928407;3.205412067;-18.66304226;9.585784399;-9.077257858;-5.640529396;3.984030862;-1.656498534
1081palmer_sem10_num1;170;10.52407271;15.19393249;4.669859782;27.64903045;12.17631975;14.23081277;39.92496175;24.55651488;21.08063713;30.67976596;31.13026013;18.02178565;-12.2759313;9.245195783;-3.030735512;-12.38019513;-6.573745251;-18.95394038;-6.849824357;3.058851482;-3.790972875
1083palmer_sem10_num2;170;3.311747557;17.78840995;14.47666239;43.84226698;28.55275418;19.58166213;45.90280449;43.52344015;24.37361774;30.17728275;34.02982695;21.31159567;-2.060537511;15.72552174;13.66498423;-14.97068598;9.493613199;-5.477072778;-4.791955601;3.062022063;-1.729933538
1085palmer_sem10_num3;170;6.686768957;11.5720002;4.885231246;32.87147904;22.47554901;17.60496512;38.31309496;30.57753627;24.50184326;31.26832075;28.83453825;24.91953881;-5.441615917;7.044774209;1.603158292;-8.101987265;1.742998028;-6.358989238;-6.896878146;-0.417695542;-7.314573688
1087palmer_sem10_num4;170;8.432842245;12.16325648;3.730414236;35.67589407;21.2811298;19.21747848;38.94093454;29.15442222;24.91193135;30.10245746;27.99887199;23.32348048;-3.265040474;8.838477082;5.573436608;-7.873292424;1.155550238;-6.717742186;-5.694452863;1.588450869;-4.106001994
1089palmer_sem10_num5;170;9.446173023;12.2120082;2.765835177;30.1267638;19.51328516;20.77137997;43.42765388;30.8173848;26.00042532;28.53821163;24.59503176;22.53052843;-13.30089008;14.88944224;1.588552168;-11.30409964;6.222353035;-5.081746601;-5.229045347;3.469896894;-1.759148453
1091palmer_sem10_num6;170;16.90978058;17.78428887;0.874508295;41.47573568;22.44844129;24.6011128;48.47606399;27.45701389;25.73711807;35.19131736;25.68193729;23.75501253;-7.000328311;13.28474663;6.284418318;-5.008572608;1.775076599;-3.233496009;-1.136005266;1.982105533;0.846100267
1093palmer_sem10_num7;170;5.243275325;10.6082849;5.365009579;28.07403734;17.54077757;19.57239229;37.26476311;31.01788538;23.96889619;30.47403663;30.57069844;20.9948595;-9.190725771;6.790726482;-2.399999289;-13.47710781;0.447186945;-13.02992087;-4.396503899;2.974036696;-1.422467203
1095palmer_sem10_num8;170;11.16273206;16.74772247;5.584990413;35.57859936;19.19717225;18.53945947;49.48243354;35.22894931;26.3737285;29.35300392;27.82843071;21.40535446;-13.90383418;20.12942962;6.22559544;-16.03177705;7.400518597;-8.631258454;-7.834269026;4.968374035;-2.865894991
1097palmer_sem10_num9;170;9.739260867;10.42272572;0.683464852;34.82566968;18.59469344;20.07582248;38.6423274;27.66837488;26.93992422;26.86833238;23.32747944;21.38701458;-3.816657719;11.77399502;7.957337299;-9.073681446;4.340895442;-4.732786004;-6.864101736;5.552909635;-1.311192101
1099palmer_sem10_num10;170;9.175812808;8.446815429;-0.72899738;30.96813464;14.21655283;15.6952257;32.37468562;23.0718296;24.01329957;23.68061333;20.41476736;20.57857931;-1.406550981;8.69407229;7.287521309;-8.855276773;2.657062236;-6.198214537;-8.318073868;3.434720264;-4.883353604
1101palmer_sem10_num11;170;7.777081184;11.60350132;3.826420133;26.99113053;17.65652522;20.48688891;43.88240428;33.44126021;28.11819813;30.82827151;28.18265457;22.18122658;-16.89127375;13.05413277;-3.837140977;-15.78473499;5.258605637;-10.52612935;-7.631309212;5.936971551;-1.694337661
1103palmer_sem10_num12;170;1.7403626;9.300153149;7.559790549;29.38587343;22.14208258;18.80308556;36.63236375;36.19872328;24.44050404;28.15398821;28.57820939;24.28193215;-7.246490321;8.478375543;1.231885223;-14.05664071;7.620513896;-6.436126811;-5.637418476;0.15857189;-5.478846586
1105palmer_sem10_num13;170;12.7454031;13.72440723;0.979004133;38.75461892;22.95614804;23.36451963;44.66256067;28.2976253;26.42680794;33.01348772;27.08619891;25.83704097;-5.907941753;11.64907296;5.741131204;-5.341477264;1.211426396;-4.130050868;-3.062288315;0.589766972;-2.472521343
1107palmer_sem10_num14;170;12.36160393;23.47050234;11.1088984;42.76184979;28.55684324;17.35525313;53.06211072;37.44811762;24.07970294;38.35232468;32.51418847;24.65253333;-10.30026093;14.70978604;4.409525109;-8.891274378;4.933929145;-3.957345233;-6.724449815;-0.57283039;-7.297280205
1109palmer_sem10_num15;170;15.50255594;22.88926173;7.386705781;49.83233217;23.42429581;20.82451559;52.41926734;34.09191841;24.73970255;35.61947923;32.89894234;24.15872068;-2.58693517;16.7997881;14.21285293;-10.6676226;1.192976072;-9.474646528;-3.915186953;0.580981866;-3.334205087
1111palmer_sem10_num16;170;8.037138557;12.65660012;4.619461561;29.74824734;15.59676151;17.62341798;40.13107375;31.79392016;24.30196759;32.06432344;30.51130851;23.62802026;-10.38282641;8.066750308;-2.316076098;-16.19715864;1.28261165;-14.91454699;-6.67854961;0.67394733;-6.00460228
1113palmer_sem10_num17;170;15.87370543;20.97155173;5.097846295;40.41720424;19.67377361;20.03362461;52.85502579;32.91752712;25.75598539;34.96696907;29.54460885;23.21358342;-12.43782155;17.88805671;5.450235168;-13.24375351;3.372918273;-9.870835237;-5.722360779;2.542401972;-3.179958806
1115palmer_sem10_num18;170;13.42418904;15.02395882;1.599769778;33.67282827;17.08713047;18.53213268;43.63350818;26.66432264;24.36283499;32.90403977;25.65209964;22.49492531;-9.960679904;10.7294684;0.768788498;-9.577192165;1.012222997;-8.564969168;-5.830702304;1.867909683;-3.962792621
1117palmer_sem10_num19;170;7.065533911;10.76665646;3.70112255;26.72147804;16.90920945;16.5675162;37.78602762;28.52269335;24.40050678;30.94677683;28.78842374;21.96938105;-11.06454957;6.839250784;-4.22529879;-11.6134839;-0.265730386;-11.87921428;-7.832990575;2.431125731;-5.401864844
1119palmer_sem10_num20;170;6.531745595;13.2564784;6.724732808;31.40402509;19.45919257;19.93853622;41.11855963;34.60182712;24.53228989;29.66908823;29.17181364;21.37567212;-9.714534538;11.4494714;1.734936857;-15.14263456;5.430013484;-9.712621074;-4.593753667;3.156617766;-1.4371359
1121palmer_sem10_num21;170;1.812945517;6.984471643;5.171526125;26.22088473;19.13750466;21.78828926;37.42907632;37.39247347;27.13163004;27.16867064;27.47985584;23.0251885;-11.2081916;10.26040568;-0.947785915;-18.25496881;9.912617633;-8.342351177;-5.343340782;4.106441534;-1.236899248
1123palmer_sem10_num22;170;10.24768239;11.77656705;1.528884659;32.47049656;16.37678908;17.52581416;39.77951386;28.11648703;25.75055374;29.69735232;25.74435452;24.50093171;-7.309017301;10.08216154;2.773144238;-11.73969795;2.372132503;-9.367565444;-8.224739575;1.249622024;-6.975117551
1125palmer_sem10_num23;170;7.762806375;14.57553759;6.812731219;42.58292642;25.18688142;25.53508943;46.06960011;35.8732668;28.46828216;32.9921968;34.19249783;24.71558509;-3.486673689;13.07740331;9.590729616;-10.68638538;1.680768968;-9.005616414;-2.933192733;3.752697068;0.819504335
1127palmer_sem10_num24;170;2.564434849;13.14001766;10.57558281;31.15492788;19.29056857;18.06261403;40.82084232;38.74769911;25.12272216;31.24209715;36.29955412;21.6741935;-9.665914443;9.578745169;-0.087169273;-19.45713053;2.448144983;-17.00898555;-7.060108131;3.44852866;-3.611579471
1129palmer_sem10_num25;170;2.74319742;16.51267841;13.76948099;41.14088043;32.15896681;20.69882769;46.59322785;43.64185486;25.77348043;31.27285364;32.24205145;22.9842909;-5.452347422;15.32037421;9.868026789;-11.48288805;11.39980341;-0.083084642;-5.074652743;2.789189524;-2.285463219
1131palmer_sem10_num26;170;10.21803076;26.02640427;15.80837351;47.60075443;32.27435783;19.20448438;58.16703507;46.42518927;24.65296158;33.57278463;30.39705333;21.36874421;-10.56628064;24.59425044;14.0279698;-14.15083143;16.02813593;1.877304503;-5.448477198;3.284217368;-2.16425983
1133palmer_sem10_num27;170;7.774740081;13.91039529;6.135655204;38.73711242;24.24046548;26.18988482;43.31423801;33.33105412;25.07480905;34.31664606;37.39029454;26.15247078;-4.577125594;8.997591951;4.420466357;-9.090588644;-4.059240416;-13.14982906;1.115075768;-1.077661734;0.037414034
1135palmer_sem10_num28;170;7.939861177;15.91446825;7.974607075;40.17399253;25.75571001;23.72799234;47.12218905;36.73477081;26.29652716;31.60980754;29.69331947;22.74841577;-6.948196515;15.51238151;8.564184991;-10.9790608;7.041451342;-3.937609462;-2.568534812;3.548111382;0.97957657
1137palmer_sem10_num29;170;8.028470129;15.81848508;7.790014953;36.21482686;19.75657028;20.54500032;46.67713077;35.11506046;26.13166166;35.95516569;38.47400389;26.15361019;-10.46230391;10.72196508;0.259661164;-15.35849017;-3.358943435;-18.71743361;-5.586661342;-0.021948533;-5.608609875
1139palmer_sem10_num30;170;3.480341533;11.34781638;7.867474842;34.41375516;29.2691413;20.14857848;40.29205532;37.07872648;26.73532113;29.44334509;25.99195596;23.13136789;-5.878300163;10.84871023;4.970410067;-7.809585183;11.08677052;3.277185338;-6.586742653;3.603953245;-2.982789408
1141palmer_sem10_num31;170;7.906391621;19.47518862;11.568797;41.39379815;25.12225151;20.31912447;50.32066326;41.18140335;26.20272547;35.25556772;34.96716955;23.13849585;-8.926865115;15.06509555;6.138230432;-16.05915184;6.2142338;-9.844918042;-5.883600996;3.064229616;-2.81937138
1143palmer_sem10_num32;170;11.82627404;17.86313319;6.036859149;42.92060216;21.02582278;21.90378798;49.04084396;36.08015021;27.32686137;34.68562585;32.69884755;25.72846126;-6.1202418;14.35521811;8.234976314;-15.05432744;3.38130266;-11.67302478;-5.423073391;1.598400118;-3.824673273
1145palmer_sem10_num33;170;6.186596109;10.11186922;3.92527311;26.98468443;20.92302928;19.70240845;40.47546946;32.16003877;26.89358942;31.45669407;27.91431309;23.82517586;-13.49078503;9.018775393;-4.472009635;-11.23700949;4.245725682;-6.991283806;-7.191180972;3.068413569;-4.122767403
1147palmer_sem10_num34;170;8.886871989;11.72345764;2.836585647;29.29096763;18.28798963;19.32500896;43.14514568;32.20302536;28.30344228;33.40374255;30.16639005;24.70137434;-13.85417805;9.741403127;-4.112774918;-13.91503573;2.036635306;-11.87840042;-8.978433317;3.602067944;-5.376365374
1149palmer_sem10_num35;170;11.37855007;19.36605259;7.987502519;40.26182685;18.46567162;18.49759952;50.43005349;36.18717331;24.40925252;28.22857564;26.00866268;20.75031335;-10.16822663;22.20147785;12.03325122;-17.7215017;10.17851063;-7.542991064;-5.911653001;3.658939174;-2.252713827
1151palmer_sem10_num36;170;9.786354073;10.59756719;0.811213114;35.16477271;19.61096789;21.22760885;41.10315658;29.05631107;27.81036793;32.14040111;29.2943285;27.51055474;-5.938383874;8.962755467;3.024371593;-9.445343177;-0.238017436;-9.683360613;-6.582759078;0.29981319;-6.282945888
1153palmer_sem10_num37;170;4.572810073;14.99623348;10.42342341;33.01929571;19.96947418;18.41842207;47.19560775;43.62432315;27.99326593;32.54917551;32.41532108;22.10346656;-14.17631204;14.64643225;0.470120202;-23.65484898;11.20900207;-12.4458469;-9.574843853;5.889799361;-3.685044492
1155palmer_sem10_num38;170;8.122452681;13.74065008;5.618197402;32.96849529;19.41973362;19.26945717;44.60470707;35.3561223;26.54354422;32.68096584;31.31686177;23.65814258;-11.63621178;11.92374122;0.287529445;-15.93638868;4.03926053;-11.89712815;-7.274087049;2.885401645;-4.388685403
1157palmer_sem10_num39;170;8.560618448;11.5738329;3.013214455;32.52235401;16.96761503;18.00981509;39.13859856;27.79461369;25.85871497;29.00645614;28.66915964;21.56838936;-6.616244546;10.13214241;3.515897866;-10.82699866;-0.874545948;-11.70154461;-7.848899878;4.290325608;-3.55857427
1159palmer_sem10_num40;170;10.84628988;15.3175649;4.471275021;31.67936325;16.84749231;18.0741684;46.70328142;33.18159998;25.4090849;31.83001506;28.80661239;22.20748619;-15.02391817;14.87326636;-0.150651806;-16.33410767;4.374987589;-11.95912008;-7.334916497;3.201598707;-4.13331779
1161palmer_sem10_num41;170;10.90351653;16.79454794;5.891031412;35.57786349;21.77612842;21.97973172;49.73689568;35.03049867;27.37968554;35.3205332;33.5141106;24.06005013;-14.15903219;14.41636248;0.257330295;-13.25437026;1.516388068;-11.73798219;-5.399953819;3.319635405;-2.080318414
1163palmer_sem10_num42;170;6.937421045;7.167538642;0.230117598;28.20608617;17.76488281;19.27814708;36.76532208;28.54577017;28.01098258;26.48940377;22.68079232;22.07049316;-8.559235909;10.27591831;1.716682403;-10.78088736;5.864977846;-4.915909511;-8.732835501;5.940489422;-2.792346079
1165palmer_sem10_num43;170;9.232147837;20.1504048;10.91825696;37.47494459;18.41444289;15.21599546;46.45063928;37.9426645;23.2367457;33.14153103;29.41018159;18.83785151;-8.975694685;13.30910825;4.333413566;-19.52822161;8.532482914;-10.9957387;-8.020750234;4.398894186;-3.621856049
1167palmer_sem10_num44;170;7.449687889;11.81550638;4.365818486;30.79424143;18.55521452;19.69992611;44.25192838;34.83505123;29.29734989;32.39266104;31.50548126;23.52057915;-13.45768695;11.85926735;-1.598419603;-16.27983671;3.32956997;-12.95026674;-9.597423775;5.776770738;-3.820653037
1169palmer_sem10_num45;170;3.723278539;7.634005996;3.910727457;25.77311688;17.36655109;19.40899011;35.36094676;31.61003677;26.12249354;29.40909651;29.7513092;22.84311879;-9.587829879;5.951850251;-3.635979628;-14.24348568;1.85872757;-12.38475811;-6.713503431;3.279374754;-3.434128677
1171palmer_sem10_num46;170;16.06222699;21.72642873;5.664201746;39.01977195;17.30888735;18.31564468;54.22381447;34.38387743;26.44934431;37.04263712;30.74502573;24.53857243;-15.20404253;17.18117735;1.977134824;-17.07499007;3.638851696;-13.43613838;-8.133699628;1.910771881;-6.222927747
1173palmer_sem10_num47;170;8.693149628;9.871337132;1.178187504;34.41959945;18.75792512;21.21227943;36.15751867;25.77661578;25.22660565;31.43143556;30.52168014;25.2876799;-1.737919228;4.726083112;2.988163884;-7.01869066;-4.745064356;-11.76375502;-4.014326218;-0.061074254;-4.075400472
1175palmer_sem10_num48;170;6.00253099;7.807463245;1.804932255;26.23501327;16.87275934;19.13600218;37.60264436;29.42614554;26.46654926;30.49355261;29.22711327;25.82214934;-11.36763109;7.109091754;-4.258539335;-12.5533862;0.199032266;-12.35435393;-7.33054708;0.644399916;-6.686147165
1177palmer_sem10_num49;170;8.641091544;11.3765961;2.735504554;34.03264558;18.415009;19.08592247;40.24992395;30.03200984;27.04167775;30.39869908;28.89793165;24.25963752;-6.217278368;9.851224868;3.6339465;-11.61700084;1.134078194;-10.48292265;-7.955755277;2.782040229;-5.173715048
1179palmer_sem10_num50;170;17.18261346;19.03161265;1.84899919;40.42802667;17.89308936;19.34657629;50.08620068;28.75971204;26.24482374;34.66897283;26.85158139;23.12774546;-9.658174014;15.41722785;5.759053837;-10.86662268;1.908130651;-8.95849203;-6.898247459;3.117078283;-3.781169176
