ind;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
palmer_sem5_num53_;132.85154745749924;130.59266013035122;129.81248640872377;71.08880235683336;24.49416967739948;133.63930756717605;136.6129662505448;128.87876592774776;129.03681846029093
palmer_sem5_num54_;132.09123868379737;132.24773363375914;128.77159960781216;66.836322772214;27.354759882616026;133.72415438819053;137.87090291396964;127.2156019590192;130.2931247566408
palmer_sem5_num55_;127.64837370193544;127.28217895117098;124.2139027983182;73.52585183533022;30.628884704896834;129.58293656295547;132.7441586536744;127.62569415978115;130.0580431777263
palmer_sem5_num56_;137.46843870559613;136.79090940652503;132.8316992823806;75.29124673251206;32.18093124626744;139.73176037850521;143.02413657161816;127.65991746774262;130.6859039320595
palmer_sem5_num57_;133.15535035240197;130.8762436436364;129.0355198654782;58.17379100714092;28.122788640751818;133.89131625733205;136.95750303752465;128.7236091742845;129.7089357868852
palmer_sem5_num58_;130.8154090340831;131.61318021297922;127.26556109367044;65.90303665391374;28.015966595936213;133.07912908315873;137.0435424581422;126.81790558824159;130.66962699733153
palmer_sem5_num59_;128.1457729121567;126.97370403413638;124.95722699786737;67.339295661553;27.08568406595615;129.32332033036124;132.5436874968743;128.12975705830976;129.59591932955212
palmer_sem5_num5_;132.01562463719387;130.54112293189337;129.80350651019342;71.10687392609381;22.641438885807826;132.9929642958569;136.2744465755119;128.48607720269098;128.8770933077114
palmer_sem5_num60_;131.91405089020347;130.17385134459306;129.6285071911526;70.18203348823482;22.672895155053297;132.71600475756065;135.95105675382052;128.6642461357239;128.75776195831372
palmer_sem5_num6_;132.23946704001094;132.5708356106396;129.00372654932733;79.10255767724587;29.831133500157186;134.72008981517206;138.2130585763353;127.1800254678748;130.29631761813414
palmer_sem5_num7_;129.0853459864487;126.86947022042537;127.21399478362909;78.1375431850941;21.13045777650963;129.729259572947;132.52847037470173;129.0647630172611;128.27624592652427
palmer_sem5_num8_;135.02401558972412;135.1261353599573;131.78193056850495;78.68113303129999;26.812719358174725;137.09565576484448;140.9245867247335;127.33795358581962;130.12450273232096
palmer_sem5_num9_;129.036106383468;129.36406577641856;125.31970823241741;67.08295389392576;30.744204702146202;131.17404463654194;134.81938583729854;127.07638274909264;130.5885099071752
palmer_sem6_num10_;125.96617990920245;125.50422403419326;123.33987987713448;83.36975147890948;27.233515930873487;127.77070461186574;131.41302769316025;127.75132382379367;129.5751836747953
palmer_sem6_num11_;119.1727529908622;116.62329419715579;117.56131083310115;88.27733490311178;24.239136439891617;119.77926712489639;122.261716042908;129.2479695972919;127.93619314437049
palmer_sem6_num12_;124.97320018013048;124.46823113140145;121.29131694945453;71.12846931977309;31.244815388606682;126.5647380115455;130.23733574928733;127.57607363826017;130.2243691973344
palmer_sem6_num13_;121.42941453024085;119.88838096029092;120.27787154921123;82.43723065830225;20.52954581582933;122.2261472265089;125.43368355847409;128.6826669198495;128.125949966019
palmer_sem6_num14_;122.14853769031137;121.32166021318264;119.75452452748128;81.85730122800389;25.625745371263438;123.48849513817444;126.913093054082;128.03419512071508;129.22587037751487
palmer_sem6_num15_;122.36410822473708;122.20040797271517;118.29791644898299;75.4690164392486;34.948393924191606;124.63595576868462;127.77067216368206;127.3366312411587;130.59697325348472
palmer_sem6_num16_;125.53244173445;124.60278900802325;121.0640851000318;78.28741898817943;33.27652333368163;127.25894540403878;130.4898052032429;127.83025782567266;130.42899610312713
palmer_sem6_num17_;121.82097347697331;119.14735259800456;119.83450109466986;81.60688416839028;22.697404161129686;122.38786276148832;124.84347608136325;129.34141849610268;128.10962463853343
palmer_sem6_num18_;128.38736144712541;127.86375356777975;126.2519484643365;79.91888815657865;24.521062124467733;129.93752067995007;133.67852280856158;127.87198672754667;129.23870849609375
palmer_sem6_num19_;125.66750201385315;125.67722262298348;123.10420420314821;73.87786217764953;25.619087934385;127.37291154830928;131.30272374198924;127.43859243719993;129.75411720781713
palmer_sem6_num1_;125.16037535700126;123.65276625170574;123.51276139903406;79.68320158446932;20.268311663201587;126.06956969628772;129.51913721462228;128.61758826124543;128.45913293016082
palmer_sem6_num20_;118.36437360347543;118.49820944005953;113.15919168801084;73.80919106844956;39.07886805488575;120.72588382925025;124.14561001219921;126.94687725497971;131.43110291839028
palmer_sem6_num21_;121.7925749378876;120.9354158740748;118.00998489945025;70.75944976039166;32.47404331369492;123.43169959495205;126.60129673054732;127.80091233464971;130.14998238436644
palmer_sem6_num22_;127.10142703376843;126.4480934648902;124.25183588280001;68.60677061006803;25.242364744754155;128.33003980708983;132.26561662755057;127.81151288821373;129.62986972357075
palmer_sem6_num23_;121.89746414693894;121.40951271562963;118.15068179088256;73.27265090837727;35.566462708217244;123.93851663862455;126.89927055871698;127.57816591336947;130.21801132669611
palmer_sem6_num24_;129.11875652492893;127.9921379909158;125.37600396831778;73.17025744277264;30.701560524101943;130.64703508681447;134.01237205222805;128.0126235606085;129.97977777174958
palmer_sem6_num25_;126.74557440696266;126.57305548187799;124.82090264605122;81.18125099911231;23.99754257446345;128.38828303054092;132.20335434929768;127.66111768627472;129.21766945167823
palmer_sem6_num26_;124.69423845990161;124.04021549930513;121.15360807358647;79.36166863251779;30.83117307393476;126.28923284938188;129.6935162324945;127.7392439700503;130.00435914369714
palmer_sem6_num27_;130.02579233512304;127.764028513437;128.09513871027664;83.98116477962819;21.039220097406194;130.75717853813015;133.7632057528328;129.07673162905985;128.3091476712534
palmer_sem6_num28_;130.0725006675633;128.93195576399606;128.12605090985085;78.64317541554142;20.442620143532807;131.07528615357617;134.91170082737665;128.2732535572863;128.8280370892811
palmer_sem6_num29_;126.82721200265485;125.20931814295285;125.5985770891669;81.51558788214092;17.913864966010088;127.5901705646749;130.9096838638138;128.7616834740798;128.13803568047695
palmer_sem6_num2_;127.54429597858976;124.70383710681159;125.96057603345051;91.42160959335348;21.909669950229695;128.17789624079143;130.8304603273159;129.49036827837435;127.8122769858557
palmer_sem6_num30_;124.73429543382235;123.81157202561477;123.52636397806106;82.59560435800506;19.345646722599096;125.97090883608219;129.56847541714893;128.335329436907;128.4304816268272
palmer_sem6_num31_;123.38749724825496;123.5542718357946;121.07146496766225;79.49446391318016;26.333484483953477;125.38389971837313;129.07574889885547;127.3689049405489;129.6547458336459
palmer_sem6_num32_;122.73011953513483;121.98746331750829;121.47163327622206;85.71152848329619;20.60192792950889;124.12432294792382;127.55934612621277;128.1568354295714;128.5654288223469
palmer_sem6_num33_;130.24867274350208;128.63369869586262;128.05808992390223;70.07067262695759;21.278456588068345;131.1359064270494;134.73115794212782;128.5834235325217;128.7961239075628
palmer_sem6_num34_;120.37474053779258;119.50151812043644;116.76827133590356;72.28335028475259;29.525402485970005;121.92808258517125;125.13011096174662;127.86281278354696;129.99361215599282
palmer_sem6_num35_;128.62302563688667;127.89522501906686;125.8257502105392;72.74429342220185;23.812530140817902;129.82261098853846;133.96166676825237;127.86961818951474;129.57041517413802
palmer_sem6_num36_;127.94066104618554;126.92800226547317;122.43710797401013;71.28637985557413;35.48356917965178;129.71055602329642;133.1966625574685;127.63490647750737;131.10768267679936
palmer_sem6_num37_;122.28348148103495;120.77901503044444;117.96613681899612;76.92802501062744;33.68780947363862;123.60055300586563;126.61428195306249;128.17078496290225;130.14856040755745
palmer_sem6_num38_;127.23561364807492;124.61778850232733;124.78012792432912;81.4202474237415;23.987984474576333;127.88353593544595;130.6762665450764;129.2036583808442;128.4897647084959
palmer_sem6_num39_;129.13849432325603;127.1738285157143;126.05160415014501;75.10483076935442;27.312122235082306;130.11924879704645;133.30595268873958;128.64895628487403;129.21176921912507
palmer_sem6_num3_;122.3595961163891;120.53252464960741;120.0151088664016;76.7452374437818;24.17794499791917;123.29135292307885;126.25321700205582;128.6919983217146;128.75571469907408
palmer_sem6_num40_;126.1642077619974;126.38789027893876;123.5550143046089;75.2333507424465;26.010442900341506;128.15143821377922;132.13647938167117;127.30157618616398;129.87293694473917
palmer_sem6_num41_;123.75472513136931;122.68379593364729;121.31882114349352;73.67474644316022;25.57907396132509;124.80396702373397;128.30791853986267;128.13360735243947;129.16906637811857
palmer_sem6_num42_;125.89206189747888;125.72707159714257;123.12336580950647;74.10300736150405;25.60860629751086;127.6765581620158;131.4481190097419;127.5357390003876;129.77929076311193
palmer_sem6_num43_;128.50356069110438;126.44266814557614;123.12981320953719;68.32083463385382;31.053720482092334;129.7063477232296;132.97447845779928;128.33442150058403;130.53673822431736
palmer_sem6_num44_;129.69878690012342;128.37140017315227;126.59974735378903;77.13403978945186;26.703994646320943;131.1376972285031;134.59725600462568;128.24947395900313;129.49318831469515
palmer_sem6_num45_;123.27666351698147;120.9057675252355;121.15894246809984;84.7770726221797;24.64624701605903;124.0367357807732;126.66044802986218;129.07333969862754;128.3749497653035
palmer_sem6_num46_;118.87135812404443;117.98898997784315;116.81485581190879;84.68642832647463;25.337422493444926;120.2966320315179;123.32940729644454;128.12480760111242;128.98275300537443
palmer_sem6_num47_;119.61313367162495;118.52627414167881;117.09679450168969;82.10905469799346;28.009956321489554;120.84113983307793;124.04610866970486;128.1665963101834;129.17290771372743
palmer_sem6_num48_;123.71709183639298;123.00023317271625;121.99155898022227;82.540199506539;23.275394308877743;125.16389583244026;128.6872643992734;128.11036713525593;128.8446367540259
palmer_sem6_num49_;128.64800201221792;127.90249979224598;126.62919334129052;79.07609755555734;22.64068556071745;129.99905179921234;133.90220268174426;128.07593275784467;129.0153439089649
palmer_sem6_num4_;124.41544841946016;123.34135718186477;122.15546731552034;79.06369114837857;23.888451037692548;125.57269066634873;129.26007286598545;128.26631053615824;129.00471117728696
palmer_sem6_num50_;121.37861241028206;119.81304859079397;118.08582969075968;82.20619718658908;29.382662158716634;122.54404465835725;125.53326837428912;128.3924290674922;129.44705561606045
palmer_sem6_num51_;124.95502431168529;125.18540948994794;123.08296615727568;80.77360673511089;25.32986387401942;126.97712032979103;130.74539114308294;127.46609626843278;129.37320854699826
palmer_sem6_num52_;121.5483208789397;119.08918259014149;119.52358421322197;81.92496010806934;23.550061833329757;122.21098213685224;124.73754422327781;129.16680880294962;128.2623112961534
palmer_sem6_num53_;133.037680880214;130.75815878450788;131.73961311134508;85.58486362172961;17.305692752093336;133.63272134090272;137.08218577750807;129.22506011976844;127.85930721106787
palmer_sem6_num54_;126.92209253242461;126.37054391616391;124.84716487094371;79.95873828080346;23.290209079039492;128.52134348361082;132.1975582700153;127.94585684875292;129.14940909484667
palmer_sem6_num55_;128.82179472718263;126.89090006994942;125.28606092106766;76.71861112897233;28.854435366476626;130.06062129119778;133.17210754043487;128.58471448049733;129.48565467307708
palmer_sem6_num56_;122.74358419201175;120.55760844256697;120.7835427869588;80.75347981324303;22.463097926847567;123.45545687294141;126.31751155286386;129.0023103216003;128.3644023488851
palmer_sem6_num57_;125.83770592876587;122.74171141461798;122.02660242542046;71.73890812319601;27.833753295396093;126.61485348436786;129.0581973145201;129.2723765990262;129.15470665058265
palmer_sem6_num58_;128.7322244610573;127.20025557785573;127.37266938916395;81.37728685083376;18.076007345230316;129.53604112304544;133.24924690424558;128.64987563563636;128.2629895203725
palmer_sem6_num59_;128.26330047314386;126.56173721404178;125.78288709294267;82.59883171398998;23.972711145360012;129.1594409916463;132.6112669782111;128.58714257455276;128.89781319435514
palmer_sem6_num5_;126.60564451562142;125.26290442837828;124.6809680940465;78.35633513106566;21.556286302940677;127.63026297751986;131.0530127589431;128.44322471810523;128.71927213385385
palmer_sem6_num60_;125.6231728245474;124.27051512443916;122.5170559074217;77.97760439551362;27.531479684195673;126.92395443735353;130.17978902990325;128.2783687889821;129.45504550035542
palmer_sem6_num6_;125.45644832837513;123.0671272853438;122.0124095608014;79.59492928740855;29.15105539748371;126.33201192236275;129.1873937536169;128.87793337137776;129.22703894818815
palmer_sem6_num7_;129.1882128303434;126.79265020620787;126.13369713300541;83.11140079786094;25.5486600899402;130.09663536933442;133.15341924694394;128.97318321196633;128.9579590848444
palmer_sem6_num8_;126.85676959448045;126.47589923455718;124.44284279487098;78.50755476809877;26.297329233289037;128.42964201371754;132.29588573928504;127.72796583415496;129.43731722942925
palmer_sem6_num9_;124.61276955379978;122.70307046148356;123.05206075562808;83.59213274976244;20.497619294008278;125.40317406625346;128.6326561863694;128.88016331746365;128.23644690214905
palmer_sem7_num10_;114.18812565009578;114.26700459880863;107.87847902677237;68.57150122036822;45.253982650430956;116.34735257289978;119.86689197699023;126.85552638036015;131.9271075576203
palmer_sem7_num11_;112.77070654654099;112.80855386923258;106.61402556075316;69.11290077799032;46.79674168269712;114.79922802109232;118.27652966883502;126.84344599636168;131.9393190262685
palmer_sem7_num12_;115.60336117006977;115.68918113391722;110.59746558224805;69.65838371873392;40.87816334752736;117.53375781971558;121.29067144285438;126.98788168880564;131.2264453973408
palmer_sem7_num13_;114.23067334475559;113.15371758522483;111.506883716278;72.50830541400535;30.78761367962192;115.57922251648591;118.85680150440636;128.0977084661762;129.3343709030814
palmer_sem7_num14_;114.80158458652156;112.13148638773683;110.31759452383758;74.43017293461719;37.06939287015604;115.500263285626;118.09516639517605;128.8674327290434;129.70025386382957
palmer_sem7_num15_;113.76532680125993;112.27351703826946;111.68266488255352;73.63634009202103;26.296118632919665;114.53684620100665;117.87845639829283;128.48771781206239;128.67435053793545
palmer_sem7_num16_;115.65069356812808;115.42081683402635;112.34907264517605;71.8981822798336;32.69594448039016;117.09767868816444;120.92568262254585;127.44129925009644;130.0409404683124
palmer_sem7_num17_;115.82487473141182;113.82678518482795;113.33267631931943;80.05798761257037;27.294003166125474;116.56028356146584;119.50908022838256;128.7216526444884;128.77276047583194
palmer_sem7_num18_;120.58177109008844;118.35640188739572;117.83462389059464;76.6793860080965;27.894496532243082;121.35730114427942;124.28629964750871;128.8493105622803;128.83648023007936
palmer_sem7_num19_;113.22384882169496;110.41653178650655;110.13345988569708;79.43960706643662;33.04725307190751;113.79153385171077;115.96838630079733;129.11674376018092;128.72609336375098
palmer_sem7_num1_;121.26939765361547;118.77781707247368;117.60019301844886;71.04022788914253;32.34815882023034;122.15774872426199;124.74027855362476;128.88288160061586;129.30233528824445
palmer_sem7_num20_;117.62035683491048;118.9109122542742;109.28523589990212;67.75726340685907;52.12954297477816;120.13454051774335;124.41276072365648;125.70938231752079;133.7427862975823
palmer_sem7_num21_;123.10301082211649;120.33096579999537;120.06225292901772;73.96332180614498;28.727586087757558;123.76826145641327;126.38485906153548;129.20027828347372;128.78079216655772
palmer_sem7_num22_;119.72099607891626;119.04460361964857;117.75576309183171;77.48265783853273;25.290435302622747;121.06040844235972;124.4612284705254;127.95153122052898;129.04777752213897
palmer_sem7_num23_;121.4300309099669;119.04864381948016;118.32326041153156;78.45320099393254;31.029632247415478;122.44739336066993;125.05606443303111;128.8914212757559;129.00231699165164
palmer_sem7_num24_;124.0989285274134;122.29490780928498;122.20493713295181;78.13167158631795;21.868439376545;124.84573600081805;128.36100120875844;128.75438688441287;128.47780259929948
palmer_sem7_num25_;119.1756068797868;117.18935938147469;117.43197689047676;81.5838129351441;23.431526396881793;119.90227194229217;122.76571126413717;128.8589867137042;128.27787813553812
palmer_sem7_num26_;124.2833028129644;121.64433979028922;121.32814322403156;74.43675038669554;27.28491350478324;124.9486359265862;127.71701238184801;129.12312610627964;128.78437479347957
palmer_sem7_num27_;122.77192747293131;121.55840516961811;121.19443841628086;77.39090444445338;21.945939177838866;123.67860935169281;127.23011213947115;128.3591493066719;128.55927948151543
palmer_sem7_num28_;124.48082859787593;122.59779520475215;122.44336615668402;83.05503540318145;24.25788760087127;125.28937557379186;128.53380220166397;128.73753869746122;128.52381853017297
palmer_sem7_num29_;113.7983165058989;112.11990732409991;113.23343893877463;92.05655416550569;19.498340570412267;114.55929253552563;117.71324567532363;128.8258975935571;127.6783046225298
palmer_sem7_num2_;117.8460579635108;114.99229252995018;115.15960697144583;78.35671356577932;27.23488348676126;118.43341166421546;121.02107845766008;129.29555187391045;128.49110882152527
palmer_sem7_num30_;112.24690386820558;111.36692253988413;110.51228869053998;81.37257478048554;25.468105181854064;113.40831445066908;116.85211343507981;128.15616722438344;128.7594176101859
palmer_sem7_num31_;120.3085351027135;118.45923557500723;116.98075829881205;67.06336688341264;30.651052913657054;121.09299388448149;124.30829483503598;128.53638312082938;129.31677377262125
palmer_sem7_num32_;122.703534161603;121.5134801180002;118.68607601380316;74.13258158784507;32.93162057656781;123.98350518623005;127.68447575963793;128.0111805410433;130.07170659655242
palmer_sem7_num33_;121.04310809546647;118.38616714512425;117.79124374633844;78.6216370103345;29.876104102812786;121.8523783951957;124.825834214115;129.0916512222883;128.97580836557285
palmer_sem7_num34_;115.07976242784065;113.74722079332419;110.74597433096316;67.00584723494836;36.60574674909347;116.04222139725688;119.56246857540651;128.063825749457;130.15873106375207
palmer_sem7_num35_;122.24027556745115;120.40133433959011;118.55007165700374;68.85014373262996;30.55503238909965;123.16708849857645;126.54051135237161;128.49597092616705;129.58038427756702
palmer_sem7_num36_;120.1750862529739;119.15537186959699;118.90487379258116;81.86899081397178;21.141747894935122;121.11385674426475;124.84642309983352;128.29895973990483;128.4232185548661
palmer_sem7_num37_;119.1417962138299;117.26729943994917;117.73959173287587;85.027274119129;21.86735896776406;119.82851574572351;123.27835202548766;128.81308635054083;128.1264636716071
palmer_sem7_num38_;115.70919005817399;114.49370562043646;114.23271717129094;79.69505527044575;22.341355674823895;116.57218332382224;120.0326248120106;128.37976230504472;128.4663874064072
palmer_sem7_num39_;120.6483787126403;116.86577177440032;117.58499981357346;84.60019561390818;30.29646949436657;121.20194817766526;123.12739664155379;129.8282476284758;128.3365589311039
palmer_sem7_num3_;123.4555965470679;121.8549949530875;122.90153907388652;88.27203695666154;17.1074630311035;124.21718097507107;127.7154398683985;128.79331726716106;127.70435708965621
palmer_sem7_num40_;117.27675432956104;115.05835477238546;115.43007843757144;81.39525700182364;23.351423377798852;117.94339484627736;120.88056873937256;129.0097105063747;128.2362205948413
palmer_sem7_num41_;116.85479239562795;113.26844534331062;113.73390865456747;80.08535678690845;30.945332852245702;117.39596366446258;119.03978833554812;129.69263778149292;128.44044925112348
palmer_sem7_num42_;118.49802159020274;116.9063832335784;115.55391447174533;75.03586684769019;28.77446847785899;119.42183017948746;122.61078112497142;128.41212000801076;129.21980749617768
palmer_sem7_num43_;119.11697207624073;117.28950835129771;117.4975916984765;78.03313742918024;22.01410294855574;119.90641988539406;122.91098115410392;128.80093948929397;128.2926878822302
palmer_sem7_num44_;114.17580505566451;110.30901326553212;110.74335526133652;78.46467141708283;33.44476114629773;114.7510739619949;116.18119035467036;129.83493043387594;128.51085035954645
palmer_sem7_num45_;120.25714761506018;116.32885910059349;114.13969750255899;80.27553566373206;40.436629069903475;121.0395295473727;122.96196970511329;129.5087391627015;130.18515998411243
palmer_sem7_num46_;118.47461470546727;116.72981947502583;116.18929271272523;73.19893902646498;26.426843797555513;119.29516023543579;122.29707969074514;128.61197640375838;128.73127554713398
palmer_sem7_num47_;117.68853709530927;118.71687007811607;111.21365435983583;68.36381186793588;46.43043446202881;120.32343413985697;124.29388787749701;126.21678741413216;132.48301573283715
palmer_sem7_num48_;119.65332689882688;118.00424792966072;116.71355718360624;77.90150449567044;30.883340699347045;120.90121715320646;123.6345044045782;128.43250393616756;129.23508155100632
palmer_sem7_num49_;117.47895738333939;115.06203669655741;114.5767228100798;78.1440563367609;28.887643319589124;118.29786093964336;120.86123237208685;128.9532299626075;128.83974866688277
palmer_sem7_num4_;119.1468768273808;116.5854641112497;114.5877932756067;83.77045383810943;39.13432392247692;120.3045193151192;122.66284701106336;128.7429587700403;129.79107827882981
palmer_sem7_num50_;119.34514348649893;117.11762214720483;116.58098874348332;74.76134299447017;29.218739087907593;120.06618281758293;122.85385970476287;128.8425385623857;128.82197376141332
palmer_sem7_num51_;121.57378472222223;120.16129811255965;117.9925287889464;69.69665256634552;31.379380967881943;122.60661111490663;125.94028442550263;128.21805729144342;129.68841870887454
palmer_sem7_num52_;121.76455427535222;120.40420770841371;116.32031216510202;63.87973124325738;38.51800437442857;123.06328834983711;126.39217114023384;127.90301575069837;130.88946909963352
palmer_sem7_num53_;118.75165997763776;115.3505045067365;115.82141665862912;81.52685055691302;29.82550721414895;119.33099157397587;121.23363777792068;129.60690942527935;128.4139022792263
palmer_sem7_num54_;120.68883649410046;118.42429681759694;118.23120219225032;83.7528096823917;27.300340077732052;121.5162427993845;124.33039549664923;128.9230916006248;128.6053506984632
palmer_sem7_num55_;119.13749722034677;118.56520120156253;114.14827761412428;75.5811054803598;38.86992834609863;121.20632925862787;124.49277011084678;127.48834934592192;130.86250322618383
palmer_sem7_num56_;116.601248728504;114.54267203039267;114.26516049650635;82.45652960073912;28.300661775146818;117.32786852396619;120.15542634633451;128.75552983539092;128.63539849845142
palmer_sem7_num57_;113.10682505889739;111.25725380739368;111.89897076921153;85.86460526915081;23.264697109339274;113.8781872815787;116.45774458269032;128.80720677002958;127.97374829648564
palmer_sem7_num58_;124.25357313814587;122.8855723384095;122.34441094906514;72.7261005640575;21.46346193304005;125.0719734544235;128.8351229723044;128.44561240113813;128.69210336804662
palmer_sem7_num59_;118.14009030747208;117.46290304413331;113.13577760296104;63.041176069039;37.20060486481732;119.55436225824829;123.22895690890061;127.49359153185907;130.94108427350363
palmer_sem7_num5_;118.01725307860548;116.64401193487083;116.41183073988341;74.7295604508709;21.706495496961804;118.78929408195086;122.2040667610186;128.47893279624628;128.4652976204829
palmer_sem7_num60_;117.21793480250844;117.5230124307431;112.12021961046452;66.35785397711442;39.70189037634976;119.3154817641354;122.9744381863176;126.88063599804954;131.36369928639937
palmer_sem7_num6_;117.35001380638889;115.2216333740362;114.58010463775648;78.59162641192988;31.467722830658655;118.21929767368884;121.00341791829993;128.75568028830696;128.8303906964449
palmer_sem7_num7_;117.8184639372432;115.26872607736476;112.9536846982435;84.53826901506059;40.29191778433285;119.1738407710389;121.2043053974464;128.7349288375289;129.97301662813106
palmer_sem7_num8_;114.82910896804539;111.38805073838873;111.49154203996628;79.31749051010766;33.540207181284295;115.45024723302826;117.22918067647784;129.54212028597607;128.61120940366726
palmer_sem7_num9_;119.33655350833618;117.24065331539697;116.63667517084733;83.26063608065772;29.908835244930984;120.21543825122819;123.07761882080666;128.73128735228767;128.84925912753272
tommy_sem1_num10_;172.39145775172716;171.87155602084044;172.0313481251072;71.69294948778472;4.376969535000859;173.13467578861776;179.27662260302355;128.17643751049349;128.08685548326224
tommy_sem1_num11_;172.3778441768833;171.65574561573897;171.908045722951;76.5706226155264;4.637944253329333;173.0800683850505;179.11227543974337;128.27267340235807;128.08181071968235
tommy_sem1_num12_;172.46328290216331;171.95993587596809;172.20546674619376;75.04446889757837;4.498623178601538;173.28213789826066;179.3687468128876;128.16865515131138;128.05117472721446
tommy_sem1_num13_;172.52522769713437;172.02539210413275;172.01033852380544;76.51657287290666;5.227360868868242;173.39452304499957;179.4443170157643;128.12658872809322;128.20604458474438
tommy_sem1_num14_;172.4055757387403;172.04159589156092;172.16580748590752;75.9763965301444;4.99252552369113;173.36549383720742;179.42152243615502;128.08287357422768;128.1081251886592
tommy_sem1_num15_;171.80683894041852;171.46448306487912;171.31931389004987;78.36160985792287;6.070590576953304;172.86024858137216;178.83684666428218;128.02510855717915;128.2721851490162
tommy_sem1_num16_;173.09048898676843;172.56979128711563;172.69666079925412;75.7371979666781;4.659966948918681;173.90442486184344;179.99525028153755;128.1598476415145;128.120474160835
tommy_sem1_num17_;172.9483013528092;172.377103912814;172.56553102204612;77.30431177237833;4.65264934440372;173.75157217855156;179.8036527768847;128.18881874450767;128.09777268286322
tommy_sem1_num18_;173.1595994262974;172.59883908174547;172.75275669595666;76.35378058511589;4.63912133599287;173.9487395352761;180.01655877928349;128.18056038366808;128.11474193543347
tommy_sem1_num19_;173.7432584479131;173.1277279393772;173.26312688435928;76.82712803663159;4.516516889128229;174.50362183789332;180.58239732139668;128.20645874190888;128.12819579185063
tommy_sem1_num1_;173.33860007845544;172.74257584211216;172.98130981836027;73.7797019341028;4.139694067349323;174.04479826973844;180.1538566237015;128.2179989912873;128.05682088383594
tommy_sem1_num20_;172.1091430334268;171.69941498343678;171.68831104968584;72.9269407226116;5.108218708919182;172.95526625144151;179.03605048542624;128.08714754220608;128.1855968027067
tommy_sem1_num21_;173.2920964587867;172.7419897638668;173.2363795372708;77.35915151141688;3.987390616739183;174.1189537271764;180.1471667895913;128.22481583960263;127.92051129543896
tommy_sem1_num22_;173.0227651926781;172.6619236182556;172.80283146750506;76.23737629985068;4.826307006333591;173.9859851053122;180.03773585748172;128.08451691859926;128.09740323457862
tommy_sem1_num23_;173.78713345376823;173.20213669580403;173.51297633336813;75.80456364356496;4.186356658307613;174.55180488220833;180.63698769249964;128.21872915260093;128.0228665547661
tommy_sem1_num24_;173.5342728306696;172.98565907878628;173.24908436875717;75.55569537546083;4.2475222294113655;174.31774029389288;180.3980947954966;128.19530295540767;128.04350453094634
tommy_sem1_num25_;172.81523257213257;172.31850229271157;172.46591394439267;74.28391137840435;4.600523004588549;173.60925658565708;179.69147172255447;128.15265037700584;128.10511113477725
tommy_sem1_num26_;172.41538858435496;171.9619743441358;172.15548685471992;75.92856372193108;4.8012089426243865;173.28923760711356;179.32450536685172;128.132769130712;128.0821488829143
tommy_sem1_num27_;172.72091751552142;171.98840828796585;172.3783193971122;78.4135426546157;4.270456294027921;173.40237980734884;179.4025654245524;128.28944849782627;128.00903164026778
tommy_sem1_num28_;172.7606617748862;172.21035918917363;172.49609521423503;77.43454324158022;4.7211447437985825;173.5854101879001;179.59725759468384;128.1893505066783;128.0461398989412
tommy_sem1_num29_;174.03214141468945;173.54328587047576;173.70082977671683;75.81776080068303;4.4361782693187015;174.87259518135397;180.96253783788973;128.15128550030187;128.09408523287465
tommy_sem1_num2_;173.76955028336835;173.30152664917162;173.48531807270234;75.59673385724773;4.42075515698231;174.61715621494736;180.69914909122085;128.1454143759645;128.07827534128336
tommy_sem1_num30_;173.62424656327693;172.92618117400048;173.1695491893683;72.69318698626651;4.027211772289023;174.2256466935746;180.33949774457375;128.26802577196216;128.06634434969067
tommy_sem1_num31_;174.22802762985518;173.7481874484257;174.10563795951504;73.48321055973508;3.723106548237811;175.01961882857483;181.14566268122917;128.18436700152;127.96909918695702
tommy_sem1_num32_;173.42316319654702;172.96873950653008;173.1782723924589;71.89926352585948;4.23637704801276;174.20899199843632;180.328703935249;128.14930776030056;128.05168134412867
tommy_sem1_num33_;173.32598996958234;172.76755507285594;173.26516272915953;74.30689698940114;3.635798896890717;174.0870543289359;180.1382635785501;128.24393463483614;127.9004006719393
tommy_sem1_num34_;173.49253001690565;172.96773913836557;172.98358762694863;71.31960614435086;4.730462666020091;174.2531884799115;180.35572151424788;128.16065828997523;128.16734712353895
tommy_sem1_num35_;173.3345713116123;172.97890879522464;173.150395369539;72.61061015955431;4.405563096341664;174.2234238463859;180.32230193352228;128.10080758414423;128.0590844871685
tommy_sem1_num36_;173.20163961584075;173.01121294242256;173.1506069970011;73.44631097040931;4.727628005820973;174.26081184627913;180.3287470729917;128.01543597800034;128.0614864870899
tommy_sem1_num37_;173.1674094982871;172.82527501821846;172.7777006396105;75.1671584085291;5.257595262845793;174.13563208979016;180.17986030735597;128.0516082805534;128.19792191340161
tommy_sem1_num38_;173.575997197797;173.2243271676383;173.59333709870293;74.09524590553734;4.071462707100909;174.52271378547238;180.57753962624494;128.12980877213897;127.94781047609987
tommy_sem1_num39_;174.03274358915968;173.54097688846738;173.84218426943292;70.80275469214392;3.675968485877129;174.76717267018705;180.91582102136738;128.18847829280622;127.99370855079374
tommy_sem1_num3_;173.84177588806014;173.56420677962998;173.8785359365623;74.18067424898013;4.179633609333919;174.8370323373021;180.91586620468607;128.08259482747843;127.97249979682856
