;RG_rate;RB_rate;SH_rate
0328palmer_sem3_num44lado2;0.9179993882780894;1.3195942315760794;0.4892101691239529
0329palmer_sem3_num45lado1;0.7229352970326353;1.6207442201972069;0.3190294012480349
0330palmer_sem3_num45lado2;0.7746867675354008;1.6746904686633708;0.309695397232399
0331palmer_sem3_num46lado1;0.9973817315112897;1.6957653235005574;0.2756950988580744
0332palmer_sem3_num46lado2;0.7255436588255769;1.6631626611528842;0.316431684031375
0333palmer_sem3_num47lado1;0.9039721915629482;1.5641135798900991;0.3270019413759273
0334palmer_sem3_num47lado2;0.7562836753535385;1.6236410658431493;0.3264606104487883
0335palmer_sem3_num48lado1;0.868211841110941;1.2090832855902012;0.594461805322168
0336palmer_sem3_num48lado2;0.9372097380527652;1.1659420533565847;0.7658161089585942
0337palmer_sem3_num49lado1;0.8224321967821451;1.3367843394938874;0.44542716378646824
0338palmer_sem3_num49lado2;0.8867811890203012;1.2589704720239634;0.5179569551657296
0339palmer_sem3_num50lado1;0.8201414283877688;1.6454725441512705;0.31052934234686735
0340palmer_sem3_num50lado2;1.0702158239453612;1.5052480212499848;0.2995605722870862
0341palmer_sem3_num51lado1;0.7240213597063644;1.6184338544605994;0.3268998116948011
0342palmer_sem3_num51lado2;0.7535694974348573;1.5113384750454364;0.35157424099120976
0343palmer_sem3_num52lado1;0.7806658652074174;1.558851734544484;0.3392193753355498
0344palmer_sem3_num52lado2;0.768634316940027;1.4901120884356085;0.36023267715648716
0345palmer_sem3_num53lado1;0.7556026654468788;1.3485528895244243;0.40968754904512616
0346palmer_sem3_num53lado2;0.7859104564360543;1.4929544003142752;0.3674073091390527
0347palmer_sem3_num54lado1;0.902131986512695;1.4780673218626936;0.37315399372932556
0348palmer_sem3_num54lado2;0.8249657967415047;1.3975408983167033;0.3883181020809392
0349palmer_sem3_num55lado1;0.8243466833367492;1.5009947504334376;0.3602270398638984
0350palmer_sem3_num55lado2;0.9337769333604424;1.3961447519851162;0.40052499533126773
0351palmer_sem3_num56lado1;0.745950922539336;1.6004417531302677;0.33771348259255757
0352palmer_sem3_num56lado2;0.9086448409043739;1.4069089136806214;0.4113047125327017
0353palmer_sem3_num57lado1;0.807731376671691;1.3175826443910579;0.44493412760250817
0354palmer_sem3_num57lado2;0.8954854660146665;1.3148171213952375;0.48181032008702096
0355palmer_sem3_num58lado1;0.9899926301879013;1.720626275142993;0.26961272479336007
0356palmer_sem3_num58lado2;0.7643885070648075;1.724750464024619;0.2965899862787503
0357palmer_sem3_num59lado1;0.7784302457086011;1.2875957900310093;0.46910524968779616
0358palmer_sem3_num59lado2;0.8998974163738389;1.2666251893973786;0.5301324845430433
0359palmer_sem3_num60lado1;0.773882108596546;1.711232812208773;0.3064652159753672
0360palmer_sem3_num60lado2;0.7989387444948168;1.6493247320325775;0.31559409179773634
0361palmer_sem4_num1lado1;0.9404383880294419;1.6153110349741926;0.3163151681766073
0362palmer_sem4_num1lado2;0.7465733374620726;1.7001107635323627;0.3063108424300255
0363palmer_sem4_num2lado1;0.804902139130705;1.5261531599202012;0.34927684168706297
0364palmer_sem4_num2lado2;0.8133599637791226;1.4740378964908112;0.3514848511490239
0365palmer_sem4_num3lado1;1.025328368854985;1.4501245313259248;0.34665383680588235
0366palmer_sem4_num3lado2;0.808022308336375;1.5153181044932746;0.35035363068285813
0367palmer_sem4_num4lado1;0.8550859164165823;1.5723958373894789;0.3461464896549274
0368palmer_sem4_num4lado2;0.8263131060658176;1.931944832577195;0.2801121969537687
0369palmer_sem4_num5lado1;1.006876235666889;1.487716643542017;0.3245743504426947
0370palmer_sem4_num5lado2;0.7614545693103048;1.6067636606678157;0.3268012569780742
0371palmer_sem4_num6lado1;0.9542663538658505;1.303573528040483;0.4467261999358384
0372palmer_sem4_num6lado2;0.8094055105830344;1.5329611824150278;0.3492559941206204
0373palmer_sem4_num7lado1;0.8152787190344587;1.5443440781054145;0.3365973314902889
0374palmer_sem4_num7lado2;0.933263486660771;1.3903605002778154;0.3961127938020931
0375palmer_sem4_num8lado1;0.8239151585411565;1.5075705486475384;0.3553113968081801
0376palmer_sem4_num8lado2;1.1553697991862883;1.3441458955159642;0.4302351816102309
0377palmer_sem4_num9lado1;1.0747485977411482;1.463789180666523;0.28283489449829574
0378palmer_sem4_num9lado2;0.822266659926043;1.643845156044971;0.30589073146931006
0379palmer_sem4_num10lado1;0.8566272384815187;1.33150198695722;0.4652373959335187
0380palmer_sem4_num10lado2;1.132030884108229;1.203703397668444;1.1298547242759982
0381palmer_sem4_num11lado1;1.1489047101746122;1.4404742010752285;0.3475564633359426
0382palmer_sem4_num11lado2;0.7565566673451528;1.705820833530312;0.2963111783639154
0383palmer_sem4_num12lado1;0.8594488029653109;1.4482946243688184;0.3703820109863272
0384palmer_sem4_num12lado2;0.7489256273970749;1.759462133568381;0.3013333367117579
0385palmer_sem4_num13lado1;0.9821849996981785;1.3684067787155432;0.3938809789287707
0386palmer_sem4_num13lado2;0.8605823995465833;1.4098219186806213;0.3938131174844809
0387palmer_sem4_num14lado1;0.9724653558665007;1.6672321828647354;0.28210564734671034
0388palmer_sem4_num14lado2;0.734603548861998;1.743796092627887;0.29745983965348927
0389palmer_sem4_num15lado1;0.758605913140769;1.4864734703487672;0.34985821401027334
0390palmer_sem4_num15lado2;1.019922814413809;1.4575241725172485;0.3145157377283749
0391palmer_sem4_num16lado1;1.3545235655553576;1.701782964777649;0.14069433478692048
0392palmer_sem4_num16lado2;0.7721945872001722;1.7790323577397045;0.28983958037388285
0393palmer_sem4_num17lado1;0.8878576614282265;1.3966807114239708;0.38508780643994894
0394palmer_sem4_num17lado2;0.7694605542550224;1.7107641683794834;0.3067676131724485
0395palmer_sem4_num18lado1;0.7389758934212898;1.6281688154360425;0.31878333315289537
0396palmer_sem4_num18lado2;1.0303670332102655;1.4721983400067444;0.311317338722465
0397palmer_sem4_num19lado1;1.277918600654076;1.3289698348038979;0.8036570442252206
0398palmer_sem4_num19lado2;0.8750282315241767;1.4470757176430071;0.4347840067393852
0399palmer_sem4_num20lado1;0.7682457731037357;1.4823115725632916;0.36885366804657543
0400palmer_sem4_num20lado2;0.837914389526223;1.3038260337817478;0.45195656262411066
0401palmer_sem4_num21lado1;0.7601858334206503;1.7083848739287182;0.30756700242205237
0402palmer_sem4_num21lado2;1.1795151123301462;1.4442186522463085;0.3639182747677659
0403palmer_sem4_num22lado1;0.8056095134102645;1.5107789709665926;0.3484048114618274
0404palmer_sem4_num22lado2;0.7157920675044671;1.7312173896161867;0.2987114183079842
0405palmer_sem4_num23lado1;0.9874059607285807;1.3721556498727807;0.4423648483745631
0406palmer_sem4_num23lado2;0.7441110629793591;1.5658371933311594;0.3439104855645168
0407palmer_sem4_num24lado1;1.0456945248015812;1.3940203476729407;0.3458678053338387
0408palmer_sem4_num24lado2;1.2465409458257357;1.3964513497963347;0.49146840765851635
0409palmer_sem4_num25lado1;1.251698472648428;1.4187160733543265;0.44124173286500795
0410palmer_sem4_num25lado2;0.8705423501425839;1.4974215955633048;0.35501425281844146
0411palmer_sem4_num26lado1;0.7300317457108435;1.9437511328792556;0.270866810899633
0412palmer_sem4_num26lado2;0.7803242976670371;1.6856857008340398;0.3020511838754095
0413palmer_sem4_num27lado1;1.0865413068409049;1.488873035930472;0.3143063609212276
0414palmer_sem4_num27lado2;0.7955381966887617;1.8183902717543934;0.28358536796261224
0415palmer_sem4_num28lado1;0.8307120756185502;1.6389054564741734;0.30624490887453776
0416palmer_sem4_num28lado2;0.8679066784460027;1.8834855868658573;0.2597501950229149
0417palmer_sem4_num29lado1;1.1518499220390375;1.3873380460062268;0.4160408206184903
0418palmer_sem4_num29lado2;0.7827515716589468;1.6202559650624324;0.3510639677690478
0419palmer_sem4_num30lado1;1.0124173680250164;1.452512367210623;0.387111981834464
0420palmer_sem4_num30lado2;0.9024881399927932;1.4067365983955558;0.4182321117621949
0421palmer_sem4_num31lado1;0.7272259279823003;1.6383008515683395;0.31969039015991757
0422palmer_sem4_num31lado2;1.0216363162417972;1.3301443230284473;0.3978044157327306
0423palmer_sem4_num32lado1;1.021656175765032;1.4967849565996287;0.3130376616130294
0424palmer_sem4_num32lado2;0.8085507403907531;1.4505486369453642;0.36585863362944937
0425palmer_sem4_num33lado1;0.7490554366196618;1.7668582529026335;0.3012419283644168
0426palmer_sem4_num33lado2;0.9787014787959774;1.3614442904926594;0.39828135056361696
0427palmer_sem4_num34lado1;0.931675958545638;1.6320710865316275;0.2999850290345685
0428palmer_sem4_num34lado2;1.1642496481659894;1.557350722978577;0.2902618028324342
0429palmer_sem4_num35lado1;1.341842438188199;1.4547118898788158;0.6224904584265638
0430palmer_sem4_num35lado2;1.0376365841408723;1.4845338727501276;0.36600785436350863
0431palmer_sem4_num36lado1;0.8185782052718257;1.5980290787925804;0.3367638712757098
0432palmer_sem4_num36lado2;0.9102535387432465;1.459388480318549;0.4178011331765086
0433palmer_sem4_num37lado1;0.8461869901738439;1.362413185520249;0.4131647539717155
0434palmer_sem4_num37lado2;0.9325677932168438;1.2932192190731717;0.4717824555857344
0435palmer_sem4_num38lado1;0.7931174379011412;1.8544204668777236;0.2720676212820292
0436palmer_sem4_num38lado2;1.01656958029137;1.7998068057309355;0.23553095689155218
0437palmer_sem4_num39lado1;1.1164279898152276;1.4000553238397109;0.39493518128770083
0438palmer_sem4_num39lado2;0.8561919532113774;1.4505845236875428;0.38261381703937924
0439palmer_sem4_num40lado1;0.8309117804125137;1.6003613999289301;0.3692052895906907
0440palmer_sem4_num40lado2;1.0828452826697208;1.530820712858323;0.34942558207602054
0441palmer_sem4_num41lado1;0.744410249964423;1.6788186262704146;0.30874088112168463
0442palmer_sem4_num41lado2;0.8550095546060077;1.5268851374824497;0.33723442959082783
0443palmer_sem4_num42lado1;1.0066963852781707;1.4181617177650652;0.35174736338101187
0444palmer_sem4_num42lado2;0.7654641870360234;1.611435284638263;0.32531340918601465
0445palmer_sem4_num43lado1;0.8048356628873283;1.8449619193091935;0.2871719297702405
0446palmer_sem4_num43lado2;1.3471205971837026;1.4508288205177513;0.40656896788470087
0447palmer_sem4_num44lado1;0.9807661728775158;1.4495075262341224;0.3615617485425789
0448palmer_sem4_num44lado2;0.7611376276599254;1.5074839762658985;0.35330589435823095
0449palmer_sem4_num45lado1;1.0148011003148136;1.585164522179796;0.2725993659162022
0450palmer_sem4_num45lado2;0.7611262588269169;1.892438520636968;0.27861151563393843
0451palmer_sem4_num46lado1;0.805606730169295;1.7027434513098816;0.32145704416206633
0452palmer_sem4_num46lado2;1.0331664281745654;1.2839477768330103;0.46088411511383115
0453palmer_sem4_num47lado1;1.0142667780973624;1.4630406838598558;0.35775426315130215
0454palmer_sem4_num47lado2;1.0029794915903045;1.312600340615085;0.47304692686187466
0455palmer_sem4_num48lado1;0.8985669386241354;1.2797587037301736;0.5049443027591151
0456palmer_sem4_num48lado2;0.833941825386853;1.4091370673819155;0.4075761945195733
0457palmer_sem4_num49lado1;1.030528298160298;1.450997827456812;0.33313876453512653
0458palmer_sem4_num49lado2;0.7922803100091698;1.4665763811487114;0.35211580065165876
0459palmer_sem4_num50lado1;0.9056009264811176;1.4214898932039466;0.3724130518530916
0460palmer_sem4_num50lado2;0.7614726741023415;1.8164356629764116;0.2875461997205287
0461palmer_sem4_num51lado1;0.7619500930397627;1.7014959099913776;0.31314866907949
0462palmer_sem4_num51lado2;0.922891911738526;1.2446308638952805;0.5369628870834784
0463palmer_sem4_num52lado1;1.2326075934681051;1.7000070826781282;0.17847676661330522
0464palmer_sem4_num52lado2;0.7651191437458051;1.734226862606009;0.30454919585549023
0465palmer_sem4_num53lado1;0.8943054862210323;1.5346900642108465;0.34794324184273395
0466palmer_sem4_num53lado2;0.7698597527685593;1.6591213901040893;0.31728125565196474
0467palmer_sem4_num54lado1;1.043214687371935;1.4279945930148368;0.391443812160537
0468palmer_sem4_num54lado2;0.8646221418870641;1.5146855983614194;0.3525447048630857
0469palmer_sem4_num55lado1;0.7760026439233446;1.731289817293977;0.30400223518382236
0470palmer_sem4_num55lado2;1.0709590721860622;1.3080481428299184;0.4614304007175903
0471palmer_sem4_num56lado1;0.7605786932419432;1.9205916020058549;0.2720838892428817
0472palmer_sem4_num56lado2;1.1235057593533542;1.4211779719888709;0.2886577988099771
0473palmer_sem4_num57lado1;0.8602013065810555;1.6885246380523316;0.2887418128526323
0474palmer_sem4_num57lado2;0.7959866486388083;1.8207019994852776;0.27816926853184093
0475palmer_sem4_num58lado1;1.053375096456334;1.6156970604303038;0.26676496749264683
0476palmer_sem4_num58lado2;0.7543753465320815;1.5460227185461266;0.33949476033579357
0477palmer_sem4_num59lado1;0.7900099063792424;1.8118880524771261;0.28756109109222994
0478palmer_sem4_num59lado2;1.3110691281012048;1.482695285340419;0.3375707260944437
0479palmer_sem4_num60lado1;1.025645692314515;1.1957249863696642;0.8854410507202919
0480palmer_sem4_num60lado2;0.7749750010775306;1.5133591456389779;0.3576741715025244
0481palmer_sem5_num1lado1;0.7710362750497439;1.7273968015376662;0.30342873452414726
0482palmer_sem5_num1lado2;1.2235886967788052;1.416792443124457;0.4641362011393815
0483palmer_sem5_num2lado1;1.1620506699519406;1.3587237229168752;0.5163060363087789
0484palmer_sem5_num2lado2;0.7925294854301916;1.7470690754869345;0.29213428257787266
0485palmer_sem5_num3lado1;1.0680061930796827;1.4333148166553378;0.458176878801753
0486palmer_sem5_num3lado2;0.9364155873630345;1.4940083669283042;0.42903258976300274
0487palmer_sem5_num4lado1;0.8123309191832712;1.605258109726758;0.36248659214950496
0488palmer_sem5_num4lado2;1.278008567586776;1.2591556585023043;1.3584023894608979
0489palmer_sem5_num5lado1;1.3912409884908645;1.3451094093248952;1.3414401126103281
0490palmer_sem5_num5lado2;0.8377748607210862;1.5036980877077204;0.426608354298888
0491palmer_sem5_num6lado1;0.9714721729261756;1.4743681977947454;0.34555456336422846
0492palmer_sem5_num6lado2;0.8467121805200617;1.5546384447142851;0.35337826921846544
0493palmer_sem5_num7lado1;1.2400267646683911;1.2840947960064484;1.2088791785858624
0494palmer_sem5_num7lado2;0.8323707681957258;1.5195911761936984;0.39724601689988476
0495palmer_sem5_num8lado1;0.7833995825758677;1.755292038250465;0.30913765730642373
0496palmer_sem5_num8lado2;1.235959378176951;1.1054731744998905;2.252469784953896
0497palmer_sem5_num9lado1;1.2617667702105013;1.240139414155564;1.634101904973568
0498palmer_sem5_num9lado2;0.9237055059777526;1.5673202296013145;0.5430675038835789
0499palmer_sem5_num10lado1;1.0339477176061405;1.3912212435370346;0.5819321375372231
0500palmer_sem5_num10lado2;0.8640384928422252;1.5283149063197605;0.4499251719559564
0501palmer_sem5_num11lado1;0.8020210917022781;1.4545128443180921;0.36983909351557265
0502palmer_sem5_num11lado2;1.0098548732177273;1.3706753416892583;0.4304736104171727
0503palmer_sem5_num12lado1;0.7577042346832398;1.4256589283449586;0.38290360628675907
0504palmer_sem5_num12lado2;1.0971391025279607;1.2058103351302722;0.8231795064946335
0505palmer_sem5_num13lado1;0.9746334914868654;1.444809313403178;0.4002430077442377
0506palmer_sem5_num13lado2;0.9677295532135236;1.302405078934247;0.46646472164025005
0507palmer_sem5_num14lado1;0.9182812938229215;1.438494599990668;0.4057111664960895
0508palmer_sem5_num14lado2;1.1548707322301397;1.3773544761306995;1.005459659559918
0509palmer_sem5_num15lado1;1.1467591350306523;1.4208957734362175;0.6392012425873892
0510palmer_sem5_num15lado2;1.0374589210131377;1.4260486815778648;0.538729858039549
0511palmer_sem5_num16lado1;0.8048293413074539;1.63662429090901;0.3465933340132533
0512palmer_sem5_num16lado2;0.9024958312206358;1.4971244757462077;0.3956618051282585
0513palmer_sem5_num17lado1;0.8975805350364976;1.569388506800269;0.41504527070031544
0514palmer_sem5_num17lado2;1.1061316411973572;1.5510926164214518;0.38921631339372403
0515palmer_sem5_num18lado1;1.2092843954503054;1.2816646590700227;0.865158834610246
0516palmer_sem5_num18lado2;0.8567611016301837;1.3369389443697623;0.5061274306988509
0517palmer_sem5_num19lado1;1.294937159261546;1.2036265811390432;1.8137947071498464
0518palmer_sem5_num19lado2;0.9097972493887783;1.716207447147972;0.5197123741814681
0519palmer_sem5_num20lado1;1.0444895406910633;1.2681749941137583;0.8170155615733976
0520palmer_sem5_num20lado2;0.886014682200286;1.4680720111204244;0.45175888994059427
0521palmer_sem5_num21lado1;1.1851123260606882;1.182054743985763;1.5554696558942578
0522palmer_sem5_num21lado2;1.2434539408186556;1.1477506779281779;2.1631240267128393
0523palmer_sem5_num22lado1;0.8312324430558643;1.803828243494368;0.28954710752706747
0524palmer_sem5_num22lado2;0.9268051765319743;1.7915863791985147;0.2745427523908813
0525palmer_sem5_num23lado1;1.041957039503307;1.3317014430679643;0.6485017116574184
0526palmer_sem5_num23lado2;1.0177285094196409;1.4521648656471444;0.41498124364533306
0527palmer_sem5_num24lado1;1.134262196552128;1.3041879786665898;0.6834110459003125
0528palmer_sem5_num24lado2;0.8187439483599289;1.792319006458672;0.2949373178190353
0529palmer_sem5_num25lado1;0.8105967635027707;1.815338646811647;0.2960721853612023
0530palmer_sem5_num25lado2;1.1550024743208152;1.3312455595292167;0.7976321233237568
0531palmer_sem5_num26lado1;1.126844688150767;1.3549103978418904;0.6500114364874334
0532palmer_sem5_num26lado2;0.7813100631753486;1.5867472818780568;0.3338623590630289
0533palmer_sem5_num27lado1;1.092406266485129;1.3512554250236442;0.7167317829791177
0534palmer_sem5_num27lado2;0.8569813274856938;1.6086970832532035;0.3634052275013322
0535palmer_sem5_num28lado1;1.3018216517645127;1.3145275948306483;1.0842753221585908
0536palmer_sem5_num28lado2;1.026922085768028;1.3449654225190586;0.686755621719242
0537palmer_sem5_num29lado1;1.0010146391151828;1.671356933720713;0.36324338582157395
0538palmer_sem5_num29lado2;1.13145022341871;1.4712569326917295;0.4699951556834964
0539palmer_sem5_num30lado1;1.257461698849932;1.2625142791932797;1.2608951188872082
0540palmer_sem5_num30lado2;0.9945164190916173;1.6391375845920706;0.3108411007002392
0541palmer_sem5_num31lado1;1.0851719132939108;1.1983366888902083;0.7478486589391453
0542palmer_sem5_num31lado2;0.7811124580550214;1.3646156539174306;0.4307046776896796
0543palmer_sem5_num32lado1;0.8004496388153415;1.4754203947546385;0.39392844769060265
0544palmer_sem5_num32lado2;0.979651659428672;1.275296432583235;0.5452179805015418
0545palmer_sem5_num33lado1;1.4055196404690178;1.5025753542171794;0.49043090590640886
0546palmer_sem5_num33lado2;0.936752514990398;1.5863483702251122;0.3952566391814061
0547palmer_sem5_num34lado1;0.9668752196965178;1.457158567542477;0.5589876955422958
0548palmer_sem5_num34lado2;1.2140900645121209;1.3000681844526665;1.0460360929249908
0549palmer_sem5_num35lado1;0.8765953025939475;1.4114280635562673;0.5666664183593938
0550palmer_sem5_num35lado2;1.250693427453568;1.1565400721030494;2.1326878504532276
0551palmer_sem5_num36lado1;0.8697371819947861;1.4654942710032082;0.44850732937751103
0552palmer_sem5_num36lado2;1.0357913350842893;1.4416535641170733;0.7152563397951519
0553palmer_sem5_num37lado1;0.8259547542657103;1.6589785107180817;0.35389748268133964
0554palmer_sem5_num37lado2;0.8830510042905398;1.598764596630522;0.4485459534257342
0555palmer_sem5_num38lado1;1.2915332834501407;1.3047776257520205;1.0790920701848854
0556palmer_sem5_num38lado2;0.8125768842346962;1.5763239521445076;0.3655126230597732
0557palmer_sem5_num39lado1;1.1003106379060248;1.2976150434302072;0.7514262647882066
0558palmer_sem5_num39lado2;1.0040013232062432;1.313342161715204;0.7207503314189754
0559palmer_sem5_num40lado1;1.36863075869625;1.597192454448309;0.5758135240711105
0560palmer_sem5_num40lado2;0.7895932709416204;1.879846023211307;0.274395743478184
0561palmer_sem5_num41lado1;1.133463326021845;1.184535794878937;1.408622569390723
0562palmer_sem5_num41lado2;0.8813215537325481;1.493193083783908;0.357394433517296
0563palmer_sem5_num42lado1;0.8988675259151298;1.8273108560752123;0.30460588354263446
0564palmer_sem5_num42lado2;1.4391009305131455;1.4858674894681474;0.7103527886474938
0565palmer_sem5_num43lado1;0.9102698121066318;1.4890884353003437;0.3611232301467017
0566palmer_sem5_num43lado2;0.7891853853597198;1.6168295451926626;0.3210603395864578
0567palmer_sem5_num44lado1;1.0394889156660747;1.3649206973921815;0.6645362453058355
0568palmer_sem5_num44lado2;1.0726931586529518;1.3877903566903043;0.7773241691534863
0569palmer_sem5_num45lado1;0.7982171997540102;1.658725169081678;0.3168932286562649
0570palmer_sem5_num45lado2;0.9967092574219985;1.3703331154969212;0.589764594266497
0571palmer_sem5_num46lado1;0.8099627364690348;1.5003743682875839;0.3837817930276751
0572palmer_sem5_num46lado2;1.377223359449378;1.3667645658662373;1.0781518246893387
0573palmer_sem5_num47lado1;0.9079171013262265;1.4398713186599785;0.65317773236365
0574palmer_sem5_num47lado2;1.0603368724182134;1.3670492899666853;0.49627016444580124
0575palmer_sem5_num48lado1;1.4371677454679823;1.4305427069195502;0.9200348499264775
0576palmer_sem5_num48lado2;0.9997400376433798;1.3289411109149352;0.59471968958118
0577palmer_sem5_num49lado1;0.8842266021638336;1.5346909865680654;0.41895823030014046
0578palmer_sem5_num49lado2;1.0374106681439734;1.3165365798482012;0.6917629052359222
0579palmer_sem5_num50lado1;1.2929872345855877;1.2307895442123438;1.712780181065943
0580palmer_sem5_num50lado2;0.8334794999638281;1.5764868942525723;0.37939194414931393
0581palmer_sem5_num51lado1;0.8011330604561534;1.7988646845700884;0.2952434110449192
0582palmer_sem5_num51lado2;1.465656252631579;1.4735928279055963;1.0531104502908624
0583palmer_sem5_num52lado1;1.4033853258162015;1.614015150771731;0.2583714508610708
0584palmer_sem5_num52lado2;1.0261517142638863;1.4469998696356983;0.4589954780195671
0585palmer_sem5_num53lado1;1.0754201557485263;1.2242427602092254;0.5988185916830706
0586palmer_sem5_num53lado2;0.8002046916864398;1.6608581325863867;0.34238253405315916
0587palmer_sem5_num54lado1;1.2553755642618016;1.2964542126122374;1.07756714520799
0588palmer_sem5_num54lado2;0.9524123377247464;1.4401726266646084;0.4485750153605336
0589palmer_sem5_num55lado1;1.177846327064694;1.2826249816950595;0.8887377689528869
0590palmer_sem5_num55lado2;1.0515942560553406;1.311139845656351;0.7150398696065324
0591palmer_sem5_num56lado1;1.1074212747193062;1.304471902100198;0.7982756627435135
0592palmer_sem5_num56lado2;1.2097306815897966;1.261266810851761;1.1593797463855167
0593palmer_sem5_num57lado1;1.2743040148205724;1.2407067348924437;1.6891426064416006
0594palmer_sem5_num57lado2;0.7666007702861807;1.5890332571488124;0.34284420415287414
0595palmer_sem5_num58lado1;1.2106435160609386;1.2073538727283144;1.6335055546129709
0596palmer_sem5_num58lado2;1.2164920451470869;1.2695575910533405;1.237445505938868
0597palmer_sem5_num59lado1;1.2579613420739364;1.1760040047537008;2.265770856678635
0598palmer_sem5_num59lado2;0.8006434873978566;1.6915865017108158;0.3211700750393606
0599palmer_sem5_num60lado1;1.187331177798299;1.2724365910689897;0.9696349531237359
0600palmer_sem5_num60lado2;0.816289022952634;1.6174368105005472;0.33287342741365944
0601palmer_sem6_num1lado1;1.2973903963061555;1.2218829704852634;1.8544301164271049
0602palmer_sem6_num1lado2;0.8238905406988177;1.5318782756687517;0.4002627035956274
0603palmer_sem6_num2lado1;1.3057713676203104;1.2469047843737908;1.5640310798523622
0604palmer_sem6_num2lado2;1.3300978476241148;1.1975267936135634;1.8658773222167933
0605palmer_sem6_num3lado1;0.8524759607704578;1.645149335314045;0.3160182608589709
0606palmer_sem6_num3lado2;1.2476139161525506;1.3537289074409757;0.7552935319516639
0607palmer_sem6_num4lado1;1.0752870243781603;1.2243066057161238;1.0429056502790326
0608palmer_sem6_num4lado2;1.227806508041509;1.1176871537577038;2.045184850337218
0609palmer_sem6_num5lado1;1.1622337543921823;1.0998500443764774;2.1219613892621187
0610palmer_sem6_num5lado2;0.9351945956006952;1.5155858960183382;0.5448159249040891
0611palmer_sem6_num6lado1;0.8229526505513827;1.589354179095726;0.34308214565287465
0612palmer_sem6_num6lado2;1.2871911244580057;1.3591588554173322;0.9268518362467638
0613palmer_sem6_num7lado1;1.3672740802217114;1.2578629818536815;1.7163501040228122
0614palmer_sem6_num7lado2;0.8762511326275976;1.7749290635690171;0.3042405703562573
0615palmer_sem6_num8lado1;1.2340385949318557;1.1974536175360402;1.714298877951797
0616palmer_sem6_num8lado2;1.3253235180917975;1.2829514020846444;1.3725037552328774
0617palmer_sem6_num9lado1;1.156174889151785;1.1364119132043875;1.6391032869251396
0618palmer_sem6_num9lado2;0.8944877934306463;1.438527811818144;0.5500290266727237
0619palmer_sem6_num10lado1;1.1287334000444473;1.1637684180969057;1.5591241954311637
0620palmer_sem6_num10lado2;0.8395479498331112;1.509408891114086;0.3878469024181499
0621palmer_sem6_num11lado1;1.1929152983197238;1.1330207227029663;2.1983954119907687
0622palmer_sem6_num11lado2;1.0502121191438134;1.2841452513232958;0.8894559943302928
0623palmer_sem6_num12lado1;1.1680475633836658;1.375862568354939;0.9176345761775346
0624palmer_sem6_num12lado2;0.8363384882703822;1.8312043901581534;0.28397373462148917
0625palmer_sem6_num13lado1;0.8815613068137094;1.4977333288275567;0.3713825783496804
0626palmer_sem6_num13lado2;1.2772131036528684;1.390356382305071;0.7027900887804198
0627palmer_sem6_num14lado1;0.9059293879922047;1.364493715116695;0.4664955060584845
0628palmer_sem6_num14lado2;1.17571801733036;1.3609621552989999;0.5117694764439168
0629palmer_sem6_num15lado1;1.3417220471201439;1.341711458935124;1.025879009270565
0630palmer_sem6_num15lado2;0.8251813315182881;1.6669562189131941;0.37151441506016053
0631palmer_sem6_num16lado1;1.3629671441442186;1.4369781323672608;0.6340905741154171
0632palmer_sem6_num16lado2;0.8788541711803445;1.604581823319992;0.42015619534960047
0633palmer_sem6_num17lado1;1.1545208804260756;1.0274656197272256;2.648652111240575
0634palmer_sem6_num17lado2;0.8545355752620849;1.5131812752210705;0.45659372036890633
0635palmer_sem6_num18lado1;1.2749753984477716;1.168029273250555;2.2001093108837053
0636palmer_sem6_num18lado2;0.8969190349567654;1.74057521281864;0.3249580383981229
0637palmer_sem6_num19lado1;1.2009584180101938;1.183311353327208;1.597824698866641
0638palmer_sem6_num19lado2;1.2160819947032113;1.3338834018512846;1.1610325162739599
0639palmer_sem6_num20lado1;0.9819012271934648;1.3411157277303536;0.6615532060342078
0640palmer_sem6_num20lado2;1.2114459133594102;1.1564519706375924;2.000476847043252
0641palmer_sem6_num21lado1;1.219829666718372;1.1324451678880623;2.3709142512124566
0642palmer_sem6_num21lado2;1.0649900055917314;1.1960356587008607;1.024479417693837
0643palmer_sem6_num22lado1;1.2508507145792653;1.2130861016747874;1.4696805461407243
0644palmer_sem6_num22lado2;1.3479480372464718;1.1883817993384482;1.868741859095171
0645palmer_sem6_num23lado1;0.9702306479202264;1.1958599298472803;1.0807821937230584
0646palmer_sem6_num23lado2;1.1465066382478686;1.0648077723079827;2.4125967437641807
0647palmer_sem6_num24lado1;0.8075650364392523;1.4339282249477459;0.41872159817403265
0648palmer_sem6_num24lado2;1.219821340177067;1.1413134397534948;2.228240917343176
0649palmer_sem6_num25lado1;0.9256322405440798;1.234974742021762;0.9652103111253324
0650palmer_sem6_num25lado2;1.1726890296374792;1.056626999445718;2.4744204130808534
0651palmer_sem6_num26lado1;1.0842712871023155;1.2702730831616413;0.7035499446466515
0652palmer_sem6_num26lado2;1.177840055192924;1.3300411302362605;0.5733247332401845
0653palmer_sem6_num27lado1;0.9045610161708906;1.422435078548182;0.49740926811372876
0654palmer_sem6_num27lado2;1.2232135158462938;1.3215569619016998;0.8791870535954637
0655palmer_sem6_num28lado1;1.1332813565345403;1.2277845556881353;1.2347604405069759
