ind;Unnamed: 0;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
palmer_sem7_num44_;397;6.0;114.17580505566453;110.30901326553213;110.74335526133652;78.46467141708283;33.44476114629773;114.75107396199492;116.18119035467035;129.83493043387594;128.51085035954642
palmer_sem7_num45_;398;6.0;120.25714761506019;116.32885910059349;114.13969750255899;80.27553566373206;40.43662906990348;121.03952954737272;122.96196970511328;129.5087391627015;130.18515998411243
palmer_sem7_num46_;399;6.0;118.47461470546727;116.72981947502585;116.18929271272523;73.19893902646498;26.426843797555513;119.29516023543579;122.29707969074516;128.61197640375838;128.73127554713398
palmer_sem7_num47_;400;5.8;117.68853709530927;118.71687007811607;111.21365435983583;68.36381186793588;46.430434462028806;120.32343413985693;124.293887877497;126.21678741413216;132.48301573283717
palmer_sem7_num48_;401;6.2;119.65332689882686;118.00424792966072;116.71355718360624;77.90150449567044;30.883340699347052;120.90121715320645;123.63450440457821;128.43250393616756;129.23508155100632
palmer_sem7_num49_;402;6.0;117.4789573833394;115.06203669655741;114.5767228100798;78.1440563367609;28.887643319589124;118.29786093964336;120.86123237208685;128.9532299626075;128.83974866688277
palmer_sem7_num4_;403;6.2;119.1468768273808;116.58546411124969;114.58779327560673;83.77045383810943;39.13432392247692;120.30451931511921;122.66284701106336;128.7429587700403;129.79107827882981
palmer_sem7_num50_;404;6.0;119.34514348649893;117.11762214720484;116.58098874348332;74.76134299447017;29.2187390879076;120.06618281758291;122.85385970476288;128.8425385623857;128.82197376141332
palmer_sem7_num51_;405;6.0;121.57378472222223;120.16129811255965;117.9925287889464;69.69665256634552;31.379380967881946;122.60661111490664;125.94028442550264;128.21805729144342;129.68841870887454
palmer_sem7_num52_;406;6.0;121.76455427535221;120.40420770841372;116.32031216510202;63.87973124325738;38.51800437442857;123.06328834983714;126.39217114023384;127.90301575069836;130.88946909963352
palmer_sem7_num53_;407;6.2;118.75165997763777;115.35050450673651;115.82141665862913;81.52685055691302;29.82550721414895;119.33099157397587;121.23363777792069;129.60690942527935;128.4139022792263
palmer_sem7_num54_;408;6.4;120.68883649410046;118.42429681759691;118.23120219225031;83.7528096823917;27.300340077732052;121.5162427993845;124.33039549664923;128.9230916006248;128.6053506984632
palmer_sem7_num55_;409;6.2;119.13749722034677;118.56520120156252;114.14827761412428;75.5811054803598;38.86992834609863;121.20632925862787;124.4927701108468;127.48834934592192;130.86250322618386
palmer_sem7_num56_;410;6.0;116.601248728504;114.54267203039268;114.26516049650637;82.45652960073913;28.300661775146818;117.3278685239662;120.15542634633451;128.75552983539092;128.63539849845142
palmer_sem7_num57_;411;6.2;113.1068250588974;111.25725380739368;111.89897076921152;85.86460526915081;23.264697109339274;113.87818728157872;116.45774458269031;128.80720677002958;127.97374829648564
palmer_sem7_num58_;412;6.4;124.25357313814587;122.8855723384095;122.34441094906514;72.7261005640575;21.46346193304005;125.0719734544235;128.8351229723044;128.44561240113813;128.69210336804662
palmer_sem7_num59_;413;6.0;118.14009030747208;117.46290304413331;113.13577760296104;63.04117606903901;37.20060486481732;119.55436225824828;123.22895690890059;127.49359153185907;130.94108427350363
palmer_sem7_num5_;414;6.0;118.01725307860548;116.64401193487083;116.4118307398834;74.7295604508709;21.706495496961804;118.78929408195086;122.2040667610186;128.47893279624628;128.46529762048291
palmer_sem7_num60_;415;6.0;117.21793480250842;117.52301243074312;112.12021961046452;66.35785397711442;39.70189037634976;119.3154817641354;122.9744381863176;126.88063599804954;131.36369928639937
palmer_sem7_num6_;416;5.8;117.35001380638887;115.2216333740362;114.58010463775648;78.59162641192988;31.46772283065865;118.21929767368886;121.00341791829992;128.75568028830696;128.8303906964449
palmer_sem7_num7_;417;6.2;117.8184639372432;115.26872607736479;112.9536846982435;84.53826901506059;40.29191778433285;119.17384077103891;121.2043053974464;128.7349288375289;129.97301662813106
palmer_sem7_num8_;418;6.0;114.8291089680454;111.38805073838871;111.49154203996628;79.31749051010766;33.54020718128429;115.45024723302826;117.22918067647785;129.5421202859761;128.61120940366726
palmer_sem7_num9_;419;6.2;119.33655350833618;117.24065331539695;116.63667517084733;83.26063608065772;29.908835244930984;120.21543825122819;123.07761882080666;128.73128735228772;128.84925912753272
