ind;Unnamed: 0;sst;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
tommy_sem4_num42_;635;5.8;149.92550378057996;152.2178559340349;144.71750785641217;71.97132307697117;30.42589405480181;153.37252820833584;158.60332943170215;125.69756619593409;132.18662443714814
tommy_sem4_num43_;636;6.2;145.61795214846228;144.91438228267833;142.08364895143714;66.15595819222965;24.57925854592657;146.80287571885157;151.41383075039005;127.74539160848371;130.06076319118478
tommy_sem4_num44_;637;6.6;150.81979149423867;152.08547274533285;147.77588631396196;70.21288147112197;23.84843720417345;153.23435738391032;158.54614714865;126.5860370763317;130.60248648351768
tommy_sem4_num45_;638;6.8;148.94044664901602;149.95606707071198;144.9741267562191;70.03493248233525;26.401035108247967;151.14970591489055;156.38871676681418;126.59922865181684;131.02792086293832
tommy_sem4_num46_;639;6.8;149.3317741306877;149.62180211459577;145.1578760816252;67.84648633973481;25.979852147008604;151.34496699065875;156.20680074010227;127.08292235769959;130.79427680568057
tommy_sem5_num3_;692;6.0;140.59255519565187;139.6259398353552;135.78146620455212;68.17263650218264;28.92659708937936;142.01974156592942;146.4184631431381;127.73823645739564;130.69003344737723
tommy_sem5_num40_;693;6.2;133.6833508931506;132.11801087458383;128.21594807607812;72.58643390252594;34.954121712194926;135.67180994606798;138.80068477147458;128.1250023163777;130.77408282049288
tommy_sem5_num41_;694;6.6;135.79538805298358;134.3119641632373;131.55078948290856;68.89450819785593;29.268167238449145;136.9530657509663;140.9918349082469;128.14575064144123;130.1499510155893
tommy_sem5_num42_;695;6.0;135.38173937525005;137.4871540113187;129.75867843453506;68.72589010858732;36.35694431048525;138.7135257311046;143.7323653051501;125.70760610237696;132.41326881970343
tommy_sem5_num43_;696;5.8;136.0958775789377;136.25663329631595;131.506194328793;68.39122036487804;33.069295079946855;138.2488905946359;142.58880433831303;127.04157080212084;131.05548762708264
tommy_sem5_num44_;697;6.0;139.4867149321631;139.5551140762978;135.07824980531262;70.34496115853267;29.739923478044986;141.49826307955212;146.16481839264156;127.14345781826023;130.8854573009545
tommy_sem5_num45_;698;6.4;137.707519698699;137.86415862688256;133.79099109372322;68.26517489711934;29.08988407729802;139.44327774361818;144.35044642458456;127.11732452908878;130.65982054268653
tommy_sem5_num46_;699;6.0;132.44783453293792;132.89708881003162;127.96714994119192;66.80404957517075;33.03077870667485;134.05852777509858;139.01515466369995;126.7828385048279;131.16803472490142
tommy_sem6_num3_;752;6.1;134.25250405369397;130.64167060715002;128.9600449410758;81.65186783206696;33.02786487915988;135.05141989316894;137.66529855261558;129.44222010789966;129.81716976157048
tommy_sem6_num40_;753;6.7;136.7527821370331;135.8044172373328;132.16618932541724;68.15148035510796;29.58927623747035;137.89552620398055;142.54765804728584;127.72580440261343;130.60473247679826
tommy_sem6_num41_;754;5.4;129.84403776108644;127.60515991824914;125.27666795379122;80.36175500828762;34.47326478753179;131.07788610611001;134.25078712187786;128.58813264460449;129.92333493191302
tommy_sem6_num42_;755;6.1;134.11945464766944;132.52139448280144;129.260837745056;72.38584879668926;33.07773378334691;135.7539932118413;139.3093175203439;128.2025515988476;130.40947397909702
tommy_sem6_num43_;756;6.0;127.45127053036228;125.75049997477105;121.75202448617719;73.62458774059071;38.62086063310007;129.36132485974474;132.41547973242098;128.1642374283765;130.82986928820338
tommy_sem6_num44_;757;6.1;129.18688392726378;130.89893460023006;124.44755877236229;66.14240877825645;35.481975595537904;132.0536133147398;137.00266587161886;126.02642822265624;131.81422840845767
tommy_sem6_num45_;758;6.3;131.5051402653196;130.16717724654026;126.73056118184158;77.71035089828567;33.581308177360185;133.22985675185578;136.69797686457795;128.04860279447806;130.39254290489612
tommy_sem6_num46_;759;6.0;124.48754408373699;123.27025580177255;119.86038293127714;68.25480564642453;34.21501569220286;125.69683860217155;129.61986553957868;127.95553514910551;130.3715233403796
tommy_sem7_num3_;812;6.4;116.16062703572015;113.57281080545988;111.75700234789468;70.11869317339496;36.601521224386026;117.2438083763752;119.51580094170043;128.91456833548565;129.70082386018592
tommy_sem7_num40_;813;6.6;116.74414213204088;114.5122445373308;111.46049080191544;73.93003367287523;39.347873553362;118.217805815929;120.62995191311586;128.55431046069458;130.32142042623136
tommy_sem7_num41_;814;6.8;117.76016349312971;114.6858539212445;111.59651073147076;69.06515295013861;40.05676829793275;118.63976665279176;120.92183905428385;128.9680366394015;130.52450903398454
tommy_sem7_num42_;815;6.6;124.10263068500478;121.18029969350135;119.31913896167343;68.50221350817688;32.789083288536055;124.90024198611471;127.60280271093214;129.08500600918603;129.79631092017462
